0.4;0.4.0;35497 / 35500;0
0.4.0.4.0;0.4.0.4.0.0;-700 / 700;1
0.4.0.4.1;0.4.0.4.1.0;-700 / 700;1
0.4.0.4.2;0.4.0.4.2.0;-700 / 700;1
0.4.0.4.3;0.4.0.4.3.0;-700 / 700;1
0.4.0.4.4;0.4.0.4.4.0;-700 / 700;1
0.4.0.5.0;0.4.0.5.0.0;-600 / 600;1
0.4.0.5.1;0.4.0.5.1.0;-600 / 600;1
0.4.0.5.2;0.4.0.5.2.0;-600 / 600;1
0.4.0.5.3;0.4.0.5.3.0;-600 / 600;1
0.4.0.5.4;0.4.0.5.4.0;-500 / 500;1
0.4.0.6.0;0.4.0.6.0.0;-1000 / 1000;1
0.4.0.6.1;0.4.0.6.1.0;-1000 / 1000;1
0.4.0.6.2;0.4.0.6.2.0;-999 / 1000;1
0.4.0.6.3;0.4.0.6.3.0;-900 / 900;1
0.4.0.6.4;0.4.0.6.4.0;-900 / 900;1
0.4.0.7.0;0.4.0.7.0.0;-700 / 700;1
0.4.0.7.1;0.4.0.7.1.0;-700 / 700;1
0.4.0.7.2;0.4.0.7.2.0;-698 / 700;1
0.4.0.7.3;0.4.0.7.3.0;-700 / 700;1
0.4.0.7.4;0.4.0.7.4.0;-700 / 700;1
0.4.0.0.0.0;0.4.0.0.0.0.0;100 / 100;0
0.4.0.0.0.0;0.4.0.0.0.0.1;100 / 100;0
0.4.0.0.0.0;0.4.0.0.0.0.2;200 / 200;0
0.4.0.0.0.0;0.4.0.0.0.0.4;200 / 200;0
0.4.0.0.0.0;0.4.0.0.0.0.6;100 / 100;0
0.4.0.0.1.0;0.4.0.0.1.0.0;100 / 100;0
0.4.0.0.1.0;0.4.0.0.1.0.2;100 / 100;0
0.4.0.0.1.0;0.4.0.0.1.0.4;300 / 300;0
0.4.0.0.1.0;0.4.0.0.1.0.5;100 / 100;0
0.4.0.0.1.0;0.4.0.0.1.0.6;100 / 100;0
0.4.0.0.2.0;0.4.0.0.2.0.0;300 / 300;0
0.4.0.0.2.0;0.4.0.0.2.0.5;100 / 100;0
0.4.0.0.2.0;0.4.0.0.2.0.6;200 / 200;0
0.4.0.0.3.0;0.4.0.0.3.0.0;100 / 100;0
0.4.0.0.3.0;0.4.0.0.3.0.3;200 / 200;0
0.4.0.0.3.0;0.4.0.0.3.0.4;200 / 200;0
0.4.0.0.3.0;0.4.0.0.3.0.6;100 / 100;0
0.4.0.0.4.0;0.4.0.0.4.0.0;100 / 100;0
0.4.0.0.4.0;0.4.0.0.4.0.2;200 / 200;0
0.4.0.0.4.0;0.4.0.0.4.0.6;300 / 300;0
0.4.0.1.0.0;0.4.0.1.0.0.0;100 / 100;0
0.4.0.1.0.0;0.4.0.1.0.0.4;100 / 100;0
0.4.0.1.0.0;0.4.0.1.0.0.5;100 / 100;0
0.4.0.1.0.0;0.4.0.1.0.0.6;300 / 300;0
0.4.0.1.0.0;0.4.0.1.0.0.7;300 / 300;0
0.4.0.1.1.0;0.4.0.1.1.0.0;100 / 100;0
0.4.0.1.1.0;0.4.0.1.1.0.1;100 / 100;0
0.4.0.1.1.0;0.4.0.1.1.0.2;100 / 100;0
0.4.0.1.1.0;0.4.0.1.1.0.3;100 / 100;0
0.4.0.1.1.0;0.4.0.1.1.0.5;300 / 300;0
0.4.0.1.1.0;0.4.0.1.1.0.7;100 / 100;0
0.4.0.1.2.0;0.4.0.1.2.0.0;100 / 100;0
0.4.0.1.2.0;0.4.0.1.2.0.2;100 / 100;0
0.4.0.1.2.0;0.4.0.1.2.0.5;100 / 100;0
0.4.0.1.2.0;0.4.0.1.2.0.6;300 / 300;0
0.4.0.1.2.0;0.4.0.1.2.0.7;200 / 200;0
0.4.0.1.3.0;0.4.0.1.3.0.0;200 / 200;0
0.4.0.1.3.0;0.4.0.1.3.0.2;100 / 100;0
0.4.0.1.3.0;0.4.0.1.3.0.3;100 / 100;0
0.4.0.1.3.0;0.4.0.1.3.0.5;200 / 200;0
0.4.0.1.3.0;0.4.0.1.3.0.6;200 / 200;0
0.4.0.1.4.0;0.4.0.1.4.0.2;200 / 200;0
0.4.0.1.4.0;0.4.0.1.4.0.4;300 / 300;0
0.4.0.1.4.0;0.4.0.1.4.0.5;100 / 100;0
0.4.0.1.4.0;0.4.0.1.4.0.6;100 / 100;0
0.4.0.1.4.0;0.4.0.1.4.0.7;100 / 100;0
0.4.0.2.0.0;0.4.0.2.0.0.0;100 / 100;0
0.4.0.2.0.0;0.4.0.2.0.0.1;200 / 200;0
0.4.0.2.0.0;0.4.0.2.0.0.3;200 / 200;0
0.4.0.2.0.0;0.4.0.2.0.0.4;100 / 100;0
0.4.0.2.0.0;0.4.0.2.0.0.5;100 / 100;0
0.4.0.2.0.0;0.4.0.2.0.0.7;100 / 100;0
0.4.0.2.1.0;0.4.0.2.1.0.2;100 / 100;0
0.4.0.2.1.0;0.4.0.2.1.0.3;200 / 200;0
0.4.0.2.1.0;0.4.0.2.1.0.5;100 / 100;0
0.4.0.2.1.0;0.4.0.2.1.0.6;100 / 100;0
0.4.0.2.1.0;0.4.0.2.1.0.7;300 / 300;0
0.4.0.2.2.0;0.4.0.2.2.0.0;100 / 100;0
0.4.0.2.2.0;0.4.0.2.2.0.1;100 / 100;0
0.4.0.2.2.0;0.4.0.2.2.0.2;100 / 100;0
0.4.0.2.2.0;0.4.0.2.2.0.4;100 / 100;0
0.4.0.2.2.0;0.4.0.2.2.0.5;200 / 200;0
0.4.0.2.2.0;0.4.0.2.2.0.6;100 / 100;0
0.4.0.2.2.0;0.4.0.2.2.0.7;100 / 100;0
0.4.0.2.3.0;0.4.0.2.3.0.0;100 / 100;0
0.4.0.2.3.0;0.4.0.2.3.0.1;100 / 100;0
0.4.0.2.3.0;0.4.0.2.3.0.2;200 / 200;0
0.4.0.2.3.0;0.4.0.2.3.0.3;100 / 100;0
0.4.0.2.3.0;0.4.0.2.3.0.4;100 / 100;0
0.4.0.2.3.0;0.4.0.2.3.0.6;100 / 100;0
0.4.0.2.3.0;0.4.0.2.3.0.7;100 / 100;0
0.4.0.2.4.0;0.4.0.2.4.0.2;200 / 200;0
0.4.0.2.4.0;0.4.0.2.4.0.3;100 / 100;0
0.4.0.2.4.0;0.4.0.2.4.0.5;200 / 200;0
0.4.0.2.4.0;0.4.0.2.4.0.6;100 / 100;0
0.4.0.2.4.0;0.4.0.2.4.0.7;200 / 200;0
0.4.0.3.0.0;0.4.0.3.0.0.0;100 / 100;0
0.4.0.3.0.0;0.4.0.3.0.0.2;200 / 200;0
0.4.0.3.0.0;0.4.0.3.0.0.4;100 / 100;0
0.4.0.3.0.0;0.4.0.3.0.0.5;200 / 200;0
0.4.0.3.0.0;0.4.0.3.0.0.7;100 / 100;0
0.4.0.3.1.0;0.4.0.3.1.0.1;100 / 100;0
0.4.0.3.1.0;0.4.0.3.1.0.4;100 / 100;0
0.4.0.3.1.0;0.4.0.3.1.0.5;200 / 200;0
0.4.0.3.1.0;0.4.0.3.1.0.6;100 / 100;0
0.4.0.3.1.0;0.4.0.3.1.0.7;200 / 200;0
0.4.0.3.2.0;0.4.0.3.2.0.1;200 / 200;0
0.4.0.3.2.0;0.4.0.3.2.0.3;100 / 100;0
0.4.0.3.2.0;0.4.0.3.2.0.4;100 / 100;0
0.4.0.3.2.0;0.4.0.3.2.0.5;100 / 100;0
0.4.0.3.2.0;0.4.0.3.2.0.6;200 / 200;0
0.4.0.3.3.0;0.4.0.3.3.0.0;100 / 100;0
0.4.0.3.3.0;0.4.0.3.3.0.2;100 / 100;0
0.4.0.3.3.0;0.4.0.3.3.0.4;100 / 100;0
0.4.0.3.3.0;0.4.0.3.3.0.5;200 / 200;0
0.4.0.3.3.0;0.4.0.3.3.0.7;200 / 200;0
0.4.0.3.4.0;0.4.0.3.4.0.1;100 / 100;0
0.4.0.3.4.0;0.4.0.3.4.0.2;100 / 100;0
0.4.0.3.4.0;0.4.0.3.4.0.3;200 / 200;0
0.4.0.3.4.0;0.4.0.3.4.0.6;100 / 100;0
0.4.0.3.4.0;0.4.0.3.4.0.7;100 / 100;0
0.4.0.4.0.0;0.4.0.4.0.0.0;100 / 100;0
0.4.0.4.0.0;0.4.0.4.0.0.2;100 / 100;0
0.4.0.4.0.0;0.4.0.4.0.0.3;200 / 200;0
0.4.0.4.0.0;0.4.0.4.0.0.4;100 / 100;0
0.4.0.4.0.0;0.4.0.4.0.0.7;100 / 100;0
0.4.0.4.1.0;0.4.0.4.1.0.0;100 / 100;0
0.4.0.4.1.0;0.4.0.4.1.0.2;100 / 100;0
0.4.0.4.1.0;0.4.0.4.1.0.4;100 / 100;0
0.4.0.4.1.0;0.4.0.4.1.0.7;300 / 300;0
0.4.0.4.2.0;0.4.0.4.2.0.1;100 / 100;0
0.4.0.4.2.0;0.4.0.4.2.0.2;200 / 200;0
0.4.0.4.2.0;0.4.0.4.2.0.4;100 / 100;0
0.4.0.4.2.0;0.4.0.4.2.0.7;200 / 200;0
0.4.0.4.3.0;0.4.0.4.3.0.1;200 / 200;0
0.4.0.4.3.0;0.4.0.4.3.0.5;100 / 100;0
0.4.0.4.3.0;0.4.0.4.3.0.6;100 / 100;0
0.4.0.4.3.0;0.4.0.4.3.0.7;200 / 200;0
0.4.0.4.4.0;0.4.0.4.4.0.0;100 / 100;0
0.4.0.4.4.0;0.4.0.4.4.0.1;100 / 100;0
0.4.0.4.4.0;0.4.0.4.4.0.5;100 / 100;0
0.4.0.4.4.0;0.4.0.4.4.0.6;100 / 100;0
0.4.0.4.4.0;0.4.0.4.4.0.7;200 / 200;0
0.4.0.5.0.0;0.4.0.5.0.0.1;100 / 100;0
0.4.0.5.0.0;0.4.0.5.0.0.2;100 / 100;0
0.4.0.5.0.0;0.4.0.5.0.0.4;100 / 100;0
0.4.0.5.0.0;0.4.0.5.0.0.5;100 / 100;0
0.4.0.5.0.0;0.4.0.5.0.0.6;100 / 100;0
0.4.0.5.1.0;0.4.0.5.1.0.1;200 / 200;0
0.4.0.5.1.0;0.4.0.5.1.0.5;200 / 200;0
0.4.0.5.1.0;0.4.0.5.1.0.7;100 / 100;0
0.4.0.5.2.0;0.4.0.5.2.0.2;200 / 200;0
0.4.0.5.2.0;0.4.0.5.2.0.3;100 / 100;0
0.4.0.5.2.0;0.4.0.5.2.0.5;100 / 100;0
0.4.0.5.2.0;0.4.0.5.2.0.6;100 / 100;0
0.4.0.5.3.0;0.4.0.5.3.0.0;100 / 100;0
0.4.0.5.3.0;0.4.0.5.3.0.1;100 / 100;0
0.4.0.5.3.0;0.4.0.5.3.0.2;100 / 100;0
0.4.0.5.3.0;0.4.0.5.3.0.5;200 / 200;0
0.4.0.5.4.0;0.4.0.5.4.0.1;100 / 100;0
0.4.0.5.4.0;0.4.0.5.4.0.4;100 / 100;0
0.4.0.5.4.0;0.4.0.5.4.0.7;200 / 200;0
0.4.0.6.0.0;0.4.0.6.0.0.0;200 / 200;0
0.4.0.6.0.0;0.4.0.6.0.0.2;200 / 200;0
0.4.0.6.0.0;0.4.0.6.0.0.3;100 / 100;0
0.4.0.6.0.0;0.4.0.6.0.0.5;100 / 100;0
0.4.0.6.0.0;0.4.0.6.0.0.6;100 / 100;0
0.4.0.6.0.0;0.4.0.6.0.0.7;200 / 200;0
0.4.0.6.1.0;0.4.0.6.1.0.0;300 / 300;0
0.4.0.6.1.0;0.4.0.6.1.0.2;100 / 100;0
0.4.0.6.1.0;0.4.0.6.1.0.3;200 / 200;0
0.4.0.6.1.0;0.4.0.6.1.0.4;100 / 100;0
0.4.0.6.1.0;0.4.0.6.1.0.5;100 / 100;0
0.4.0.6.1.0;0.4.0.6.1.0.7;100 / 100;0
0.4.0.6.2.0;0.4.0.6.2.0.1;100 / 100;0
0.4.0.6.2.0;0.4.0.6.2.0.3;100 / 100;0
0.4.0.6.2.0;0.4.0.6.2.0.4;399 / 400;0
0.4.0.6.2.0;0.4.0.6.2.0.5;100 / 100;0
0.4.0.6.2.0;0.4.0.6.2.0.6;100 / 100;0
0.4.0.6.2.0;0.4.0.6.2.0.7;100 / 100;0
0.4.0.6.3.0;0.4.0.6.3.0.0;100 / 100;0
0.4.0.6.3.0;0.4.0.6.3.0.1;100 / 100;0
0.4.0.6.3.0;0.4.0.6.3.0.2;100 / 100;0
0.4.0.6.3.0;0.4.0.6.3.0.3;100 / 100;0
0.4.0.6.3.0;0.4.0.6.3.0.4;200 / 200;0
0.4.0.6.3.0;0.4.0.6.3.0.5;200 / 200;0
0.4.0.6.4.0;0.4.0.6.4.0.0;100 / 100;0
0.4.0.6.4.0;0.4.0.6.4.0.1;200 / 200;0
0.4.0.6.4.0;0.4.0.6.4.0.2;100 / 100;0
0.4.0.6.4.0;0.4.0.6.4.0.3;100 / 100;0
0.4.0.6.4.0;0.4.0.6.4.0.5;200 / 200;0
0.4.0.6.4.0;0.4.0.6.4.0.7;100 / 100;0
0.4.0.7.0.0;0.4.0.7.0.0.1;100 / 100;0
0.4.0.7.0.0;0.4.0.7.0.0.2;100 / 100;0
0.4.0.7.0.0;0.4.0.7.0.0.5;100 / 100;0
0.4.0.7.0.0;0.4.0.7.0.0.7;300 / 300;0
0.4.0.7.1.0;0.4.0.7.1.0.3;100 / 100;0
0.4.0.7.1.0;0.4.0.7.1.0.4;100 / 100;0
0.4.0.7.1.0;0.4.0.7.1.0.5;100 / 100;0
0.4.0.7.1.0;0.4.0.7.1.0.7;300 / 300;0
0.4.0.7.2.0;0.4.0.7.2.0.0;100 / 100;0
0.4.0.7.2.0;0.4.0.7.2.0.3;100 / 100;0
0.4.0.7.2.0;0.4.0.7.2.0.6;200 / 200;0
0.4.0.7.2.0;0.4.0.7.2.0.7;199 / 200;0
0.4.0.7.3.0;0.4.0.7.3.0.0;200 / 200;0
0.4.0.7.3.0;0.4.0.7.3.0.2;100 / 100;0
0.4.0.7.3.0;0.4.0.7.3.0.6;100 / 100;0
0.4.0.7.3.0;0.4.0.7.3.0.7;200 / 200;0
0.4.0.7.4.0;0.4.0.7.4.0.0;100 / 100;0
0.4.0.7.4.0;0.4.0.7.4.0.1;100 / 100;0
0.4.0.7.4.0;0.4.0.7.4.0.4;100 / 100;0
0.4.0.7.4.0;0.4.0.7.4.0.5;200 / 200;0
0.4.0.7.4.0;0.4.0.7.4.0.6;100 / 100;0
0.4.0.0.0.0.0;0.4.0.0.0.0.0.0;100 / 100;0
0.4.0.0.0.0.1;0.4.0.0.0.0.1.0;100 / 100;0
0.4.0.0.0.0.2;0.4.0.0.0.0.2.0;100 / 100;0
0.4.0.0.0.0.2;0.4.0.0.0.0.2.1;100 / 100;0
0.4.0.0.0.0.4;0.4.0.0.0.0.4.0;100 / 100;0
0.4.0.0.0.0.4;0.4.0.0.0.0.4.1;100 / 100;0
0.4.0.0.0.0.6;0.4.0.0.0.0.6.0;100 / 100;0
0.4.0.0.1.0.0;0.4.0.0.1.0.0.0;100 / 100;0
0.4.0.0.1.0.2;0.4.0.0.1.0.2.0;100 / 100;0
0.4.0.0.1.0.4;0.4.0.0.1.0.4.0;100 / 100;0
0.4.0.0.1.0.4;0.4.0.0.1.0.4.1;100 / 100;0
0.4.0.0.1.0.4;0.4.0.0.1.0.4.2;100 / 100;0
0.4.0.0.1.0.5;0.4.0.0.1.0.5.0;100 / 100;0
0.4.0.0.1.0.6;0.4.0.0.1.0.6.0;100 / 100;0
0.4.0.0.2.0.0;0.4.0.0.2.0.0.0;100 / 100;0
0.4.0.0.2.0.0;0.4.0.0.2.0.0.1;100 / 100;0
0.4.0.0.2.0.0;0.4.0.0.2.0.0.2;100 / 100;0
0.4.0.0.2.0.5;0.4.0.0.2.0.5.0;100 / 100;0
0.4.0.0.2.0.6;0.4.0.0.2.0.6.0;100 / 100;0
0.4.0.0.2.0.6;0.4.0.0.2.0.6.1;100 / 100;0
0.4.0.0.3.0.0;0.4.0.0.3.0.0.0;100 / 100;0
0.4.0.0.3.0.3;0.4.0.0.3.0.3.0;100 / 100;0
0.4.0.0.3.0.3;0.4.0.0.3.0.3.1;100 / 100;0
0.4.0.0.3.0.4;0.4.0.0.3.0.4.0;100 / 100;0
0.4.0.0.3.0.4;0.4.0.0.3.0.4.1;100 / 100;0
0.4.0.0.3.0.6;0.4.0.0.3.0.6.0;100 / 100;0
0.4.0.0.4.0.0;0.4.0.0.4.0.0.0;100 / 100;0
0.4.0.0.4.0.2;0.4.0.0.4.0.2.0;100 / 100;0
0.4.0.0.4.0.2;0.4.0.0.4.0.2.1;100 / 100;0
0.4.0.0.4.0.6;0.4.0.0.4.0.6.0;100 / 100;0
0.4.0.0.4.0.6;0.4.0.0.4.0.6.1;100 / 100;0
0.4.0.0.4.0.6;0.4.0.0.4.0.6.2;100 / 100;0
0.4.0.1.0.0.0;0.4.0.1.0.0.0.0;100 / 100;0
0.4.0.1.0.0.4;0.4.0.1.0.0.4.0;100 / 100;0
0.4.0.1.0.0.5;0.4.0.1.0.0.5.0;100 / 100;0
0.4.0.1.0.0.6;0.4.0.1.0.0.6.0;100 / 100;0
0.4.0.1.0.0.6;0.4.0.1.0.0.6.1;100 / 100;0
0.4.0.1.0.0.6;0.4.0.1.0.0.6.2;100 / 100;0
0.4.0.1.0.0.7;0.4.0.1.0.0.7.0;100 / 100;0
0.4.0.1.0.0.7;0.4.0.1.0.0.7.1;100 / 100;0
0.4.0.1.0.0.7;0.4.0.1.0.0.7.2;100 / 100;0
0.4.0.1.1.0.0;0.4.0.1.1.0.0.0;100 / 100;0
0.4.0.1.1.0.1;0.4.0.1.1.0.1.0;100 / 100;0
0.4.0.1.1.0.2;0.4.0.1.1.0.2.0;100 / 100;0
0.4.0.1.1.0.3;0.4.0.1.1.0.3.0;100 / 100;0
0.4.0.1.1.0.5;0.4.0.1.1.0.5.0;100 / 100;0
0.4.0.1.1.0.5;0.4.0.1.1.0.5.1;100 / 100;0
0.4.0.1.1.0.5;0.4.0.1.1.0.5.2;100 / 100;0
0.4.0.1.1.0.7;0.4.0.1.1.0.7.0;100 / 100;0
0.4.0.1.2.0.0;0.4.0.1.2.0.0.0;100 / 100;0
0.4.0.1.2.0.2;0.4.0.1.2.0.2.0;100 / 100;0
0.4.0.1.2.0.5;0.4.0.1.2.0.5.0;100 / 100;0
0.4.0.1.2.0.6;0.4.0.1.2.0.6.0;100 / 100;0
0.4.0.1.2.0.6;0.4.0.1.2.0.6.1;100 / 100;0
0.4.0.1.2.0.6;0.4.0.1.2.0.6.2;100 / 100;0
0.4.0.1.2.0.7;0.4.0.1.2.0.7.0;100 / 100;0
0.4.0.1.2.0.7;0.4.0.1.2.0.7.1;100 / 100;0
0.4.0.1.3.0.0;0.4.0.1.3.0.0.0;100 / 100;0
0.4.0.1.3.0.0;0.4.0.1.3.0.0.1;100 / 100;0
0.4.0.1.3.0.2;0.4.0.1.3.0.2.0;100 / 100;0
0.4.0.1.3.0.3;0.4.0.1.3.0.3.0;100 / 100;0
0.4.0.1.3.0.5;0.4.0.1.3.0.5.0;100 / 100;0
0.4.0.1.3.0.5;0.4.0.1.3.0.5.1;100 / 100;0
0.4.0.1.3.0.6;0.4.0.1.3.0.6.0;100 / 100;0
0.4.0.1.3.0.6;0.4.0.1.3.0.6.1;100 / 100;0
0.4.0.1.4.0.2;0.4.0.1.4.0.2.0;100 / 100;0
0.4.0.1.4.0.2;0.4.0.1.4.0.2.1;100 / 100;0
0.4.0.1.4.0.4;0.4.0.1.4.0.4.0;100 / 100;0
0.4.0.1.4.0.4;0.4.0.1.4.0.4.1;100 / 100;0
0.4.0.1.4.0.4;0.4.0.1.4.0.4.2;100 / 100;0
0.4.0.1.4.0.5;0.4.0.1.4.0.5.0;100 / 100;0
0.4.0.1.4.0.6;0.4.0.1.4.0.6.0;100 / 100;0
0.4.0.1.4.0.7;0.4.0.1.4.0.7.0;100 / 100;0
0.4.0.2.0.0.0;0.4.0.2.0.0.0.0;100 / 100;0
0.4.0.2.0.0.1;0.4.0.2.0.0.1.0;100 / 100;0
0.4.0.2.0.0.1;0.4.0.2.0.0.1.1;100 / 100;0
0.4.0.2.0.0.3;0.4.0.2.0.0.3.0;100 / 100;0
0.4.0.2.0.0.3;0.4.0.2.0.0.3.1;100 / 100;0
0.4.0.2.0.0.4;0.4.0.2.0.0.4.0;100 / 100;0
0.4.0.2.0.0.5;0.4.0.2.0.0.5.0;100 / 100;0
0.4.0.2.0.0.7;0.4.0.2.0.0.7.0;100 / 100;0
0.4.0.2.1.0.2;0.4.0.2.1.0.2.0;100 / 100;0
0.4.0.2.1.0.3;0.4.0.2.1.0.3.0;100 / 100;0
0.4.0.2.1.0.3;0.4.0.2.1.0.3.1;100 / 100;0
0.4.0.2.1.0.5;0.4.0.2.1.0.5.0;100 / 100;0
0.4.0.2.1.0.6;0.4.0.2.1.0.6.0;100 / 100;0
0.4.0.2.1.0.7;0.4.0.2.1.0.7.0;100 / 100;0
0.4.0.2.1.0.7;0.4.0.2.1.0.7.1;100 / 100;0
0.4.0.2.1.0.7;0.4.0.2.1.0.7.2;100 / 100;0
0.4.0.2.2.0.0;0.4.0.2.2.0.0.0;100 / 100;0
0.4.0.2.2.0.1;0.4.0.2.2.0.1.0;100 / 100;0
0.4.0.2.2.0.2;0.4.0.2.2.0.2.0;100 / 100;0
0.4.0.2.2.0.4;0.4.0.2.2.0.4.0;100 / 100;0
0.4.0.2.2.0.5;0.4.0.2.2.0.5.0;100 / 100;0
0.4.0.2.2.0.5;0.4.0.2.2.0.5.1;100 / 100;0
0.4.0.2.2.0.6;0.4.0.2.2.0.6.0;100 / 100;0
0.4.0.2.2.0.7;0.4.0.2.2.0.7.0;100 / 100;0
0.4.0.2.3.0.0;0.4.0.2.3.0.0.0;100 / 100;0
0.4.0.2.3.0.1;0.4.0.2.3.0.1.0;100 / 100;0
0.4.0.2.3.0.2;0.4.0.2.3.0.2.0;100 / 100;0
0.4.0.2.3.0.2;0.4.0.2.3.0.2.1;100 / 100;0
0.4.0.2.3.0.3;0.4.0.2.3.0.3.0;100 / 100;0
0.4.0.2.3.0.4;0.4.0.2.3.0.4.0;100 / 100;0
0.4.0.2.3.0.6;0.4.0.2.3.0.6.0;100 / 100;0
0.4.0.2.3.0.7;0.4.0.2.3.0.7.0;100 / 100;0
0.4.0.2.4.0.2;0.4.0.2.4.0.2.0;100 / 100;0
0.4.0.2.4.0.2;0.4.0.2.4.0.2.1;100 / 100;0
0.4.0.2.4.0.3;0.4.0.2.4.0.3.0;100 / 100;0
0.4.0.2.4.0.5;0.4.0.2.4.0.5.0;100 / 100;0
0.4.0.2.4.0.5;0.4.0.2.4.0.5.1;100 / 100;0
0.4.0.2.4.0.6;0.4.0.2.4.0.6.0;100 / 100;0
0.4.0.2.4.0.7;0.4.0.2.4.0.7.0;100 / 100;0
0.4.0.2.4.0.7;0.4.0.2.4.0.7.1;100 / 100;0
0.4.0.3.0.0.0;0.4.0.3.0.0.0.0;100 / 100;0
0.4.0.3.0.0.2;0.4.0.3.0.0.2.0;100 / 100;0
0.4.0.3.0.0.2;0.4.0.3.0.0.2.1;100 / 100;0
0.4.0.3.0.0.4;0.4.0.3.0.0.4.0;100 / 100;0
0.4.0.3.0.0.5;0.4.0.3.0.0.5.0;100 / 100;0
0.4.0.3.0.0.5;0.4.0.3.0.0.5.1;100 / 100;0
0.4.0.3.0.0.7;0.4.0.3.0.0.7.0;100 / 100;0
0.4.0.3.1.0.1;0.4.0.3.1.0.1.0;100 / 100;0
0.4.0.3.1.0.4;0.4.0.3.1.0.4.0;100 / 100;0
0.4.0.3.1.0.5;0.4.0.3.1.0.5.0;100 / 100;0
0.4.0.3.1.0.5;0.4.0.3.1.0.5.1;100 / 100;0
0.4.0.3.1.0.6;0.4.0.3.1.0.6.0;100 / 100;0
0.4.0.3.1.0.7;0.4.0.3.1.0.7.0;100 / 100;0
0.4.0.3.1.0.7;0.4.0.3.1.0.7.1;100 / 100;0
