0.0.2.0;0.0.2.0.0;164019 / 164600;0
0.0.2.0.0;0.0.2.0.0.0;-56700 / 56700;1
0.0.2.0.0;0.0.2.0.0.1;-53191 / 53200;1
0.0.2.0.0;0.0.2.0.0.2;-54028 / 54600;1
0.0.2.0.0.0;0.0.2.0.0.0.0;-9500 / 9500;1
0.0.2.0.0.0;0.0.2.0.0.0.1;-9500 / 9500;1
0.0.2.0.0.0;0.0.2.0.0.0.2;-9500 / 9500;1
0.0.2.0.0.0;0.0.2.0.0.0.3;-9400 / 9400;1
0.0.2.0.0.0;0.0.2.0.0.0.4;-9400 / 9400;1
0.0.2.0.0.0;0.0.2.0.0.0.5;-9400 / 9400;1
0.0.2.0.0.1;0.0.2.0.0.1.0;-8900 / 8900;1
0.0.2.0.0.1;0.0.2.0.0.1.1;-8899 / 8900;1
0.0.2.0.0.1;0.0.2.0.0.1.2;-8800 / 8800;1
0.0.2.0.0.1;0.0.2.0.0.1.3;-8898 / 8900;1
0.0.2.0.0.1;0.0.2.0.0.1.4;-8800 / 8800;1
0.0.2.0.0.1;0.0.2.0.0.1.5;-8894 / 8900;1
0.0.2.0.0.2;0.0.2.0.0.2.0;-8579 / 8600;1
0.0.2.0.0.2;0.0.2.0.0.2.1;-8749 / 8800;1
0.0.2.0.0.2;0.0.2.0.0.2.2;-8483 / 8500;1
0.0.2.0.0.2;0.0.2.0.0.2.3;-8486 / 8500;1
0.0.2.0.0.2;0.0.2.0.0.2.4;-8828 / 8900;1
0.0.2.0.0.2;0.0.2.0.0.2.5;-10903 / 11300;1
0.0.2.0.0.0.0;0.0.2.0.0.0.0.0;-9400 / 9400;1
0.0.2.0.0.0.1;0.0.2.0.0.0.1.0;-9400 / 9400;1
0.0.2.0.0.0.2;0.0.2.0.0.0.2.0;-9400 / 9400;1
0.0.2.0.0.0.3;0.0.2.0.0.0.3.0;-9300 / 9300;1
0.0.2.0.0.0.4;0.0.2.0.0.0.4.0;-9300 / 9300;1
0.0.2.0.0.0.5;0.0.2.0.0.0.5.0;-9300 / 9300;1
0.0.2.0.0.1.0;0.0.2.0.0.1.0.0;-8800 / 8800;1
0.0.2.0.0.1.1;0.0.2.0.0.1.1.0;-8799 / 8800;1
0.0.2.0.0.1.2;0.0.2.0.0.1.2.0;-8700 / 8700;1
0.0.2.0.0.1.3;0.0.2.0.0.1.3.0;-8798 / 8800;1
0.0.2.0.0.1.4;0.0.2.0.0.1.4.0;-8700 / 8700;1
0.0.2.0.0.1.5;0.0.2.0.0.1.5.0;-8794 / 8800;1
0.0.2.0.0.2.0;0.0.2.0.0.2.0.0;-8482 / 8500;1
0.0.2.0.0.2.1;0.0.2.0.0.2.1.0;-8652 / 8700;1
0.0.2.0.0.2.2;0.0.2.0.0.2.2.0;-8385 / 8400;1
0.0.2.0.0.2.3;0.0.2.0.0.2.3.0;-8386 / 8400;1
0.0.2.0.0.2.4;0.0.2.0.0.2.4.0;-8734 / 8800;1
0.0.2.0.0.2.5;0.0.2.0.0.2.5.0;-10820 / 11200;1
0.0.2.0.0.0.0.0;0.0.2.0.0.0.0.0.0;2700 / 2700;0
0.0.2.0.0.0.0.0;0.0.2.0.0.0.0.0.1;3400 / 3400;0
