0.2.0;0.2.0.0;47400 / 47400;0
0.2.0.0;0.2.0.0.0;-8200 / 8200;1
0.2.0.0;0.2.0.0.1;-8000 / 8000;1
0.2.0.0;0.2.0.0.2;-7600 / 7600;1
0.2.0.0;0.2.0.0.3;-7700 / 7700;1
0.2.0.0;0.2.0.0.4;-7700 / 7700;1
0.2.0.0;0.2.0.0.5;-8100 / 8100;1
0.2.0.0.0;0.2.0.0.0.0;-2100 / 2100;1
0.2.0.0.0;0.2.0.0.0.1;-2100 / 2100;1
0.2.0.0.0;0.2.0.0.0.2;-2000 / 2000;1
0.2.0.0.0;0.2.0.0.0.3;-2000 / 2000;1
0.2.0.0.1;0.2.0.0.1.0;-2000 / 2000;1
0.2.0.0.1;0.2.0.0.1.1;-2000 / 2000;1
0.2.0.0.1;0.2.0.0.1.2;-2000 / 2000;1
0.2.0.0.1;0.2.0.0.1.3;-2000 / 2000;1
0.2.0.0.2;0.2.0.0.2.0;-1900 / 1900;1
0.2.0.0.2;0.2.0.0.2.1;-1900 / 1900;1
0.2.0.0.2;0.2.0.0.2.2;-1900 / 1900;1
0.2.0.0.2;0.2.0.0.2.3;-1900 / 1900;1
0.2.0.0.3;0.2.0.0.3.0;-2000 / 2000;1
0.2.0.0.3;0.2.0.0.3.1;-1900 / 1900;1
0.2.0.0.3;0.2.0.0.3.2;-1900 / 1900;1
0.2.0.0.3;0.2.0.0.3.3;-1900 / 1900;1
0.2.0.0.4;0.2.0.0.4.0;-2000 / 2000;1
0.2.0.0.4;0.2.0.0.4.1;-1900 / 1900;1
0.2.0.0.4;0.2.0.0.4.2;-1900 / 1900;1
0.2.0.0.4;0.2.0.0.4.3;-1900 / 1900;1
0.2.0.0.5;0.2.0.0.5.0;-2100 / 2100;1
0.2.0.0.5;0.2.0.0.5.1;-2000 / 2000;1
0.2.0.0.5;0.2.0.0.5.2;-2000 / 2000;1
0.2.0.0.5;0.2.0.0.5.3;-2000 / 2000;1
0.2.0.0.0.0;0.2.0.0.0.0.0;-2000 / 2000;1
0.2.0.0.0.1;0.2.0.0.0.1.0;-2000 / 2000;1
0.2.0.0.0.2;0.2.0.0.0.2.0;-1900 / 1900;1
0.2.0.0.0.3;0.2.0.0.0.3.0;-1900 / 1900;1
0.2.0.0.1.0;0.2.0.0.1.0.0;-1900 / 1900;1
0.2.0.0.1.1;0.2.0.0.1.1.0;-1900 / 1900;1
0.2.0.0.1.2;0.2.0.0.1.2.0;-1900 / 1900;1
0.2.0.0.1.3;0.2.0.0.1.3.0;-1900 / 1900;1
0.2.0.0.2.0;0.2.0.0.2.0.0;-1800 / 1800;1
0.2.0.0.2.1;0.2.0.0.2.1.0;-1800 / 1800;1
0.2.0.0.2.2;0.2.0.0.2.2.0;-1800 / 1800;1
0.2.0.0.2.3;0.2.0.0.2.3.0;-1800 / 1800;1
0.2.0.0.3.0;0.2.0.0.3.0.0;-1900 / 1900;1
0.2.0.0.3.1;0.2.0.0.3.1.0;-1800 / 1800;1
0.2.0.0.3.2;0.2.0.0.3.2.0;-1800 / 1800;1
0.2.0.0.3.3;0.2.0.0.3.3.0;-1800 / 1800;1
0.2.0.0.4.0;0.2.0.0.4.0.0;-1900 / 1900;1
0.2.0.0.4.1;0.2.0.0.4.1.0;-1800 / 1800;1
0.2.0.0.4.2;0.2.0.0.4.2.0;-1800 / 1800;1
0.2.0.0.4.3;0.2.0.0.4.3.0;-1800 / 1800;1
0.2.0.0.5.0;0.2.0.0.5.0.0;-2000 / 2000;1
0.2.0.0.5.1;0.2.0.0.5.1.0;-1900 / 1900;1
0.2.0.0.5.2;0.2.0.0.5.2.0;-1900 / 1900;1
0.2.0.0.5.3;0.2.0.0.5.3.0;-1900 / 1900;1
0.2.0.0.0.0.0;0.2.0.0.0.0.0.0;500 / 500;0
0.2.0.0.0.0.0;0.2.0.0.0.0.0.1;200 / 200;0
0.2.0.0.0.0.0;0.2.0.0.0.0.0.2;400 / 400;0
0.2.0.0.0.0.0;0.2.0.0.0.0.0.3;200 / 200;0
0.2.0.0.0.0.0;0.2.0.0.0.0.0.4;500 / 500;0
0.2.0.0.0.0.0;0.2.0.0.0.0.0.5;100 / 100;0
0.2.0.0.0.1.0;0.2.0.0.0.1.0.0;200 / 200;0
0.2.0.0.0.1.0;0.2.0.0.0.1.0.1;600 / 600;0
0.2.0.0.0.1.0;0.2.0.0.0.1.0.2;300 / 300;0
0.2.0.0.0.1.0;0.2.0.0.0.1.0.3;200 / 200;0
0.2.0.0.0.1.0;0.2.0.0.0.1.0.4;400 / 400;0
0.2.0.0.0.1.0;0.2.0.0.0.1.0.5;200 / 200;0
0.2.0.0.0.2.0;0.2.0.0.0.2.0.0;500 / 500;0
0.2.0.0.0.2.0;0.2.0.0.0.2.0.1;200 / 200;0
0.2.0.0.0.2.0;0.2.0.0.0.2.0.2;300 / 300;0
0.2.0.0.0.2.0;0.2.0.0.0.2.0.3;400 / 400;0
0.2.0.0.0.2.0;0.2.0.0.0.2.0.4;200 / 200;0
0.2.0.0.0.2.0;0.2.0.0.0.2.0.5;200 / 200;0
0.2.0.0.0.3.0;0.2.0.0.0.3.0.0;200 / 200;0
0.2.0.0.0.3.0;0.2.0.0.0.3.0.1;200 / 200;0
0.2.0.0.0.3.0;0.2.0.0.0.3.0.2;200 / 200;0
0.2.0.0.0.3.0;0.2.0.0.0.3.0.3;700 / 700;0
0.2.0.0.0.3.0;0.2.0.0.0.3.0.4;300 / 300;0
0.2.0.0.0.3.0;0.2.0.0.0.3.0.5;200 / 200;0
0.2.0.0.1.0.0;0.2.0.0.1.0.0.0;200 / 200;0
0.2.0.0.1.0.0;0.2.0.0.1.0.0.1;100 / 100;0
0.2.0.0.1.0.0;0.2.0.0.1.0.0.2;300 / 300;0
0.2.0.0.1.0.0;0.2.0.0.1.0.0.3;1000 / 1000;0
0.2.0.0.1.0.0;0.2.0.0.1.0.0.5;200 / 200;0
0.2.0.0.1.1.0;0.2.0.0.1.1.0.0;200 / 200;0
0.2.0.0.1.1.0;0.2.0.0.1.1.0.1;200 / 200;0
0.2.0.0.1.1.0;0.2.0.0.1.1.0.2;100 / 100;0
0.2.0.0.1.1.0;0.2.0.0.1.1.0.3;700 / 700;0
0.2.0.0.1.1.0;0.2.0.0.1.1.0.4;300 / 300;0
0.2.0.0.1.1.0;0.2.0.0.1.1.0.5;300 / 300;0
0.2.0.0.1.2.0;0.2.0.0.1.2.0.0;200 / 200;0
0.2.0.0.1.2.0;0.2.0.0.1.2.0.1;500 / 500;0
0.2.0.0.1.2.0;0.2.0.0.1.2.0.2;300 / 300;0
0.2.0.0.1.2.0;0.2.0.0.1.2.0.3;200 / 200;0
0.2.0.0.1.2.0;0.2.0.0.1.2.0.4;300 / 300;0
0.2.0.0.1.2.0;0.2.0.0.1.2.0.5;300 / 300;0
0.2.0.0.1.3.0;0.2.0.0.1.3.0.0;100 / 100;0
0.2.0.0.1.3.0;0.2.0.0.1.3.0.1;200 / 200;0
0.2.0.0.1.3.0;0.2.0.0.1.3.0.2;900 / 900;0
0.2.0.0.1.3.0;0.2.0.0.1.3.0.3;300 / 300;0
0.2.0.0.1.3.0;0.2.0.0.1.3.0.4;100 / 100;0
0.2.0.0.1.3.0;0.2.0.0.1.3.0.5;200 / 200;0
0.2.0.0.2.0.0;0.2.0.0.2.0.0.0;300 / 300;0
0.2.0.0.2.0.0;0.2.0.0.2.0.0.1;400 / 400;0
0.2.0.0.2.0.0;0.2.0.0.2.0.0.2;200 / 200;0
0.2.0.0.2.0.0;0.2.0.0.2.0.0.3;200 / 200;0
0.2.0.0.2.0.0;0.2.0.0.2.0.0.4;200 / 200;0
0.2.0.0.2.0.0;0.2.0.0.2.0.0.5;400 / 400;0
0.2.0.0.2.1.0;0.2.0.0.2.1.0.0;300 / 300;0
0.2.0.0.2.1.0;0.2.0.0.2.1.0.1;200 / 200;0
0.2.0.0.2.1.0;0.2.0.0.2.1.0.2;400 / 400;0
0.2.0.0.2.1.0;0.2.0.0.2.1.0.3;100 / 100;0
0.2.0.0.2.1.0;0.2.0.0.2.1.0.4;100 / 100;0
0.2.0.0.2.1.0;0.2.0.0.2.1.0.5;600 / 600;0
0.2.0.0.2.2.0;0.2.0.0.2.2.0.1;500 / 500;0
0.2.0.0.2.2.0;0.2.0.0.2.2.0.2;200 / 200;0
0.2.0.0.2.2.0;0.2.0.0.2.2.0.3;600 / 600;0
0.2.0.0.2.2.0;0.2.0.0.2.2.0.4;300 / 300;0
0.2.0.0.2.2.0;0.2.0.0.2.2.0.5;100 / 100;0
0.2.0.0.2.3.0;0.2.0.0.2.3.0.0;200 / 200;0
0.2.0.0.2.3.0;0.2.0.0.2.3.0.1;200 / 200;0
0.2.0.0.2.3.0;0.2.0.0.2.3.0.2;600 / 600;0
0.2.0.0.2.3.0;0.2.0.0.2.3.0.4;300 / 300;0
0.2.0.0.2.3.0;0.2.0.0.2.3.0.5;400 / 400;0
0.2.0.0.3.0.0;0.2.0.0.3.0.0.0;200 / 200;0
0.2.0.0.3.0.0;0.2.0.0.3.0.0.1;300 / 300;0
0.2.0.0.3.0.0;0.2.0.0.3.0.0.3;200 / 200;0
0.2.0.0.3.0.0;0.2.0.0.3.0.0.4;500 / 500;0
0.2.0.0.3.0.0;0.2.0.0.3.0.0.5;600 / 600;0
0.2.0.0.3.1.0;0.2.0.0.3.1.0.0;100 / 100;0
0.2.0.0.3.1.0;0.2.0.0.3.1.0.1;300 / 300;0
0.2.0.0.3.1.0;0.2.0.0.3.1.0.2;500 / 500;0
0.2.0.0.3.1.0;0.2.0.0.3.1.0.3;100 / 100;0
0.2.0.0.3.1.0;0.2.0.0.3.1.0.4;600 / 600;0
0.2.0.0.3.1.0;0.2.0.0.3.1.0.5;100 / 100;0
0.2.0.0.3.2.0;0.2.0.0.3.2.0.0;400 / 400;0
0.2.0.0.3.2.0;0.2.0.0.3.2.0.1;100 / 100;0
0.2.0.0.3.2.0;0.2.0.0.3.2.0.2;400 / 400;0
0.2.0.0.3.2.0;0.2.0.0.3.2.0.3;100 / 100;0
0.2.0.0.3.2.0;0.2.0.0.3.2.0.4;400 / 400;0
0.2.0.0.3.2.0;0.2.0.0.3.2.0.5;300 / 300;0
0.2.0.0.3.3.0;0.2.0.0.3.3.0.0;200 / 200;0
0.2.0.0.3.3.0;0.2.0.0.3.3.0.1;400 / 400;0
0.2.0.0.3.3.0;0.2.0.0.3.3.0.2;400 / 400;0
0.2.0.0.3.3.0;0.2.0.0.3.3.0.3;200 / 200;0
0.2.0.0.3.3.0;0.2.0.0.3.3.0.4;200 / 200;0
0.2.0.0.3.3.0;0.2.0.0.3.3.0.5;300 / 300;0
0.2.0.0.4.0.0;0.2.0.0.4.0.0.0;500 / 500;0
0.2.0.0.4.0.0;0.2.0.0.4.0.0.2;100 / 100;0
0.2.0.0.4.0.0;0.2.0.0.4.0.0.3;300 / 300;0
0.2.0.0.4.0.0;0.2.0.0.4.0.0.4;600 / 600;0
0.2.0.0.4.0.0;0.2.0.0.4.0.0.5;300 / 300;0
0.2.0.0.4.1.0;0.2.0.0.4.1.0.0;300 / 300;0
0.2.0.0.4.1.0;0.2.0.0.4.1.0.1;500 / 500;0
0.2.0.0.4.1.0;0.2.0.0.4.1.0.2;200 / 200;0
0.2.0.0.4.1.0;0.2.0.0.4.1.0.4;400 / 400;0
0.2.0.0.4.1.0;0.2.0.0.4.1.0.5;300 / 300;0
0.2.0.0.4.2.0;0.2.0.0.4.2.0.0;100 / 100;0
0.2.0.0.4.2.0;0.2.0.0.4.2.0.1;400 / 400;0
0.2.0.0.4.2.0;0.2.0.0.4.2.0.2;600 / 600;0
0.2.0.0.4.2.0;0.2.0.0.4.2.0.3;100 / 100;0
0.2.0.0.4.2.0;0.2.0.0.4.2.0.4;400 / 400;0
0.2.0.0.4.2.0;0.2.0.0.4.2.0.5;100 / 100;0
0.2.0.0.4.3.0;0.2.0.0.4.3.0.0;300 / 300;0
0.2.0.0.4.3.0;0.2.0.0.4.3.0.1;300 / 300;0
0.2.0.0.4.3.0;0.2.0.0.4.3.0.2;400 / 400;0
0.2.0.0.4.3.0;0.2.0.0.4.3.0.3;100 / 100;0
0.2.0.0.4.3.0;0.2.0.0.4.3.0.4;200 / 200;0
0.2.0.0.4.3.0;0.2.0.0.4.3.0.5;400 / 400;0
0.2.0.0.5.0.0;0.2.0.0.5.0.0.0;400 / 400;0
0.2.0.0.5.0.0;0.2.0.0.5.0.0.1;500 / 500;0
0.2.0.0.5.0.0;0.2.0.0.5.0.0.2;100 / 100;0
0.2.0.0.5.0.0;0.2.0.0.5.0.0.3;200 / 200;0
0.2.0.0.5.0.0;0.2.0.0.5.0.0.4;400 / 400;0
0.2.0.0.5.0.0;0.2.0.0.5.0.0.5;300 / 300;0
0.2.0.0.5.1.0;0.2.0.0.5.1.0.0;300 / 300;0
0.2.0.0.5.1.0;0.2.0.0.5.1.0.1;500 / 500;0
0.2.0.0.5.1.0;0.2.0.0.5.1.0.3;500 / 500;0
0.2.0.0.5.1.0;0.2.0.0.5.1.0.4;400 / 400;0
0.2.0.0.5.1.0;0.2.0.0.5.1.0.5;100 / 100;0
0.2.0.0.5.2.0;0.2.0.0.5.2.0.0;500 / 500;0
0.2.0.0.5.2.0;0.2.0.0.5.2.0.1;300 / 300;0
0.2.0.0.5.2.0;0.2.0.0.5.2.0.2;200 / 200;0
0.2.0.0.5.2.0;0.2.0.0.5.2.0.3;100 / 100;0
0.2.0.0.5.2.0;0.2.0.0.5.2.0.4;300 / 300;0
0.2.0.0.5.2.0;0.2.0.0.5.2.0.5;400 / 400;0
0.2.0.0.5.3.0;0.2.0.0.5.3.0.0;500 / 500;0
0.2.0.0.5.3.0;0.2.0.0.5.3.0.1;500 / 500;0
0.2.0.0.5.3.0;0.2.0.0.5.3.0.2;100 / 100;0
0.2.0.0.5.3.0;0.2.0.0.5.3.0.3;300 / 300;0
0.2.0.0.5.3.0;0.2.0.0.5.3.0.4;200 / 200;0
0.2.0.0.5.3.0;0.2.0.0.5.3.0.5;200 / 200;0
0.2.0.0.0.0.0.0;0.2.0.0.0.0.0.0.0;100 / 100;0
0.2.0.0.0.0.0.0;0.2.0.0.0.0.0.0.1;100 / 100;0
0.2.0.0.0.0.0.0;0.2.0.0.0.0.0.0.2;100 / 100;0
0.2.0.0.0.0.0.0;0.2.0.0.0.0.0.0.3;100 / 100;0
0.2.0.0.0.0.0.0;0.2.0.0.0.0.0.0.4;100 / 100;0
0.2.0.0.0.0.0.1;0.2.0.0.0.0.0.1.0;100 / 100;0
0.2.0.0.0.0.0.1;0.2.0.0.0.0.0.1.1;100 / 100;0
