0.1.1.0;0.1.1.0.0;70392 / 70400;0
0.1.1.0.0;0.1.1.0.0.0;-9400 / 9400;1
0.1.1.0.0;0.1.1.0.0.1;-9700 / 9700;1
0.1.1.0.0;0.1.1.0.0.2;-9892 / 9900;1
0.1.1.0.0;0.1.1.0.0.3;-9300 / 9300;1
0.1.1.0.0;0.1.1.0.0.4;-10800 / 10800;1
0.1.1.0.0;0.1.1.0.0.5;-9900 / 9900;1
0.1.1.0.0;0.1.1.0.0.6;-11300 / 11300;1
0.1.1.0.0.0;0.1.1.0.0.0.0;-9400 / 9400;1
0.1.1.0.0.1;0.1.1.0.0.1.0;-9700 / 9700;1
0.1.1.0.0.2;0.1.1.0.0.2.0;-9892 / 9900;1
0.1.1.0.0.3;0.1.1.0.0.3.0;-9300 / 9300;1
0.1.1.0.0.4;0.1.1.0.0.4.0;-10800 / 10800;1
0.1.1.0.0.5;0.1.1.0.0.5.0;-9900 / 9900;1
0.1.1.0.0.6;0.1.1.0.0.6.0;-11300 / 11300;1
0.1.1.0.0.0.0;0.1.1.0.0.0.0.0;1300 / 1300;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.1;1400 / 1400;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.2;1600 / 1600;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.3;1100 / 1100;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.4;1600 / 1600;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.5;1100 / 1100;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.6;1200 / 1200;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.0;1500 / 1500;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.1;800 / 800;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.2;1900 / 1900;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.3;1200 / 1200;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.4;1400 / 1400;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.5;900 / 900;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.6;1900 / 1900;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.0;998 / 1000;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.1;1299 / 1300;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.2;1299 / 1300;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.3;1000 / 1000;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.4;1697 / 1700;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.5;2100 / 2100;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.6;1400 / 1400;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.0;1700 / 1700;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.1;1200 / 1200;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.2;1600 / 1600;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.3;900 / 900;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.4;800 / 800;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.5;1500 / 1500;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.6;1500 / 1500;0
0.1.1.0.0.4.0;0.1.1.0.0.4.0.0;1900 / 1900;0
0.1.1.0.0.4.0;0.1.1.0.0.4.0.1;1300 / 1300;0
0.1.1.0.0.4.0;0.1.1.0.0.4.0.2;1600 / 1600;0
0.1.1.0.0.4.0;0.1.1.0.0.4.0.3;1600 / 1600;0
0.1.1.0.0.4.0;0.1.1.0.0.4.0.4;1300 / 1300;0
0.1.1.0.0.4.0;0.1.1.0.0.4.0.5;1300 / 1300;0
0.1.1.0.0.4.0;0.1.1.0.0.4.0.6;1700 / 1700;0
0.1.1.0.0.5.0;0.1.1.0.0.5.0.0;1700 / 1700;0
0.1.1.0.0.5.0;0.1.1.0.0.5.0.1;1000 / 1000;0
0.1.1.0.0.5.0;0.1.1.0.0.5.0.2;1600 / 1600;0
0.1.1.0.0.5.0;0.1.1.0.0.5.0.3;1400 / 1400;0
