0.1.0.0.0;0.1.0.0.0.0;269841 / 269900;0
0.1.0.0.0.0;0.1.0.0.0.0.0;-27282 / 27300;1
0.1.0.0.0.0;0.1.0.0.0.0.1;-28994 / 29000;1
0.1.0.0.0.0;0.1.0.0.0.0.2;-32794 / 32800;1
0.1.0.0.0.0;0.1.0.0.0.0.3;-30600 / 30600;1
0.1.0.0.0.0;0.1.0.0.0.0.4;-30593 / 30600;1
0.1.0.0.0.0;0.1.0.0.0.0.5;-30799 / 30800;1
0.1.0.0.0.0;0.1.0.0.0.0.6;-31500 / 31500;1
0.1.0.0.0.0;0.1.0.0.0.0.7;-29800 / 29800;1
0.1.0.0.0.0;0.1.0.0.0.0.8;-27379 / 27400;1
0.1.0.0.0.0.0;0.1.0.0.0.0.0.0;-27282 / 27300;1
0.1.0.0.0.0.1;0.1.0.0.0.0.1.0;-28994 / 29000;1
0.1.0.0.0.0.2;0.1.0.0.0.0.2.0;-32794 / 32800;1
0.1.0.0.0.0.3;0.1.0.0.0.0.3.0;-30600 / 30600;1
0.1.0.0.0.0.4;0.1.0.0.0.0.4.0;-30593 / 30600;1
0.1.0.0.0.0.5;0.1.0.0.0.0.5.0;-15400 / 15400;1
0.1.0.0.0.0.5;0.1.0.0.0.0.5.1;-15399 / 15400;1
0.1.0.0.0.0.6;0.1.0.0.0.0.6.0;-31500 / 31500;1
0.1.0.0.0.0.7;0.1.0.0.0.0.7.0;-29800 / 29800;1
0.1.0.0.0.0.8;0.1.0.0.0.0.8.0;-27379 / 27400;1
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.0;2799 / 2800;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.1;2600 / 2600;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.2;2900 / 2900;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.3;3194 / 3200;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.4;2699 / 2700;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.5;2694 / 2700;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.6;2700 / 2700;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.7;3598 / 3600;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.8;3998 / 4000;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.0;4099 / 4100;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.1;2900 / 2900;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.2;3100 / 3100;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.3;3500 / 3500;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.4;3199 / 3200;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.5;3096 / 3100;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.6;2600 / 2600;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.7;3200 / 3200;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.8;3200 / 3200;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.0;3400 / 3400;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.1;3199 / 3200;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.2;2300 / 2300;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.3;3199 / 3200;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.4;4499 / 4500;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.5;4898 / 4900;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.6;2900 / 2900;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.7;3499 / 3500;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.8;4800 / 4800;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.0;3600 / 3600;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.1;3500 / 3500;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.2;3300 / 3300;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.3;3400 / 3400;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.4;3800 / 3800;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.5;3100 / 3100;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.6;4700 / 4700;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.7;2600 / 2600;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.8;2500 / 2500;0
0.1.0.0.0.0.4.0;0.1.0.0.0.0.4.0.0;3900 / 3900;0
0.1.0.0.0.0.4.0;0.1.0.0.0.0.4.0.1;2700 / 2700;0
0.1.0.0.0.0.4.0;0.1.0.0.0.0.4.0.2;3400 / 3400;0
0.1.0.0.0.0.4.0;0.1.0.0.0.0.4.0.3;3998 / 4000;0
0.1.0.0.0.0.4.0;0.1.0.0.0.0.4.0.4;3100 / 3100;0
0.1.0.0.0.0.4.0;0.1.0.0.0.0.4.0.5;2798 / 2800;0
0.1.0.0.0.0.4.0;0.1.0.0.0.0.4.0.6;3700 / 3700;0
0.1.0.0.0.0.4.0;0.1.0.0.0.0.4.0.7;3099 / 3100;0
0.1.0.0.0.0.4.0;0.1.0.0.0.0.4.0.8;3798 / 3800;0
0.1.0.0.0.0.5.0;0.1.0.0.0.0.5.0.0;1700 / 1700;0
0.1.0.0.0.0.5.0;0.1.0.0.0.0.5.0.1;1900 / 1900;0
0.1.0.0.0.0.5.0;0.1.0.0.0.0.5.0.2;1900 / 1900;0
0.1.0.0.0.0.5.0;0.1.0.0.0.0.5.0.3;2500 / 2500;0
0.1.0.0.0.0.5.0;0.1.0.0.0.0.5.0.4;1200 / 1200;0
0.1.0.0.0.0.5.0;0.1.0.0.0.0.5.0.5;1900 / 1900;0
0.1.0.0.0.0.5.0;0.1.0.0.0.0.5.0.6;1900 / 1900;0
0.1.0.0.0.0.5.0;0.1.0.0.0.0.5.0.7;600 / 600;0
0.1.0.0.0.0.5.0;0.1.0.0.0.0.5.0.8;1700 / 1700;0
0.1.0.0.0.0.5.1;0.1.0.0.0.0.5.1.0;1700 / 1700;0
