0.4.1.1;0.4.1.1.0;164790 / 164800;0
0.4.1.1.0;0.4.1.1.0.0;-21792 / 21800;1
0.4.1.1.0;0.4.1.1.0.1;-22400 / 22400;1
0.4.1.1.0;0.4.1.1.0.2;-18100 / 18100;1
0.4.1.1.0;0.4.1.1.0.3;-19398 / 19400;1
0.4.1.1.0;0.4.1.1.0.4;-19400 / 19400;1
0.4.1.1.0;0.4.1.1.0.5;-23800 / 23800;1
0.4.1.1.0;0.4.1.1.0.6;-19800 / 19800;1
0.4.1.1.0;0.4.1.1.0.7;-20000 / 20000;1
0.4.1.1.0.0;0.4.1.1.0.0.0;-21792 / 21800;1
0.4.1.1.0.1;0.4.1.1.0.1.0;-22400 / 22400;1
0.4.1.1.0.2;0.4.1.1.0.2.0;-18100 / 18100;1
0.4.1.1.0.3;0.4.1.1.0.3.0;-19398 / 19400;1
0.4.1.1.0.4;0.4.1.1.0.4.0;-19400 / 19400;1
0.4.1.1.0.5;0.4.1.1.0.5.0;-23800 / 23800;1
0.4.1.1.0.6;0.4.1.1.0.6.0;-9900 / 9900;1
0.4.1.1.0.6;0.4.1.1.0.6.1;-9900 / 9900;1
0.4.1.1.0.7;0.4.1.1.0.7.0;-20000 / 20000;1
0.4.1.1.0.0.0;0.4.1.1.0.0.0.0;3097 / 3100;0
0.4.1.1.0.0.0;0.4.1.1.0.0.0.1;3500 / 3500;0
0.4.1.1.0.0.0;0.4.1.1.0.0.0.2;2797 / 2800;0
0.4.1.1.0.0.0;0.4.1.1.0.0.0.3;2400 / 2400;0
0.4.1.1.0.0.0;0.4.1.1.0.0.0.4;1800 / 1800;0
0.4.1.1.0.0.0;0.4.1.1.0.0.0.5;2999 / 3000;0
0.4.1.1.0.0.0;0.4.1.1.0.0.0.6;2299 / 2300;0
0.4.1.1.0.0.0;0.4.1.1.0.0.0.7;2800 / 2800;0
0.4.1.1.0.1.0;0.4.1.1.0.1.0.0;3100 / 3100;0
0.4.1.1.0.1.0;0.4.1.1.0.1.0.1;2600 / 2600;0
0.4.1.1.0.1.0;0.4.1.1.0.1.0.2;3400 / 3400;0
0.4.1.1.0.1.0;0.4.1.1.0.1.0.3;2300 / 2300;0
0.4.1.1.0.1.0;0.4.1.1.0.1.0.4;2600 / 2600;0
0.4.1.1.0.1.0;0.4.1.1.0.1.0.5;2400 / 2400;0
0.4.1.1.0.1.0;0.4.1.1.0.1.0.6;3500 / 3500;0
0.4.1.1.0.1.0;0.4.1.1.0.1.0.7;2400 / 2400;0
0.4.1.1.0.2.0;0.4.1.1.0.2.0.0;1900 / 1900;0
0.4.1.1.0.2.0;0.4.1.1.0.2.0.1;1700 / 1700;0
0.4.1.1.0.2.0;0.4.1.1.0.2.0.2;3000 / 3000;0
0.4.1.1.0.2.0;0.4.1.1.0.2.0.3;1600 / 1600;0
0.4.1.1.0.2.0;0.4.1.1.0.2.0.4;3000 / 3000;0
0.4.1.1.0.2.0;0.4.1.1.0.2.0.5;1600 / 1600;0
0.4.1.1.0.2.0;0.4.1.1.0.2.0.6;2300 / 2300;0
0.4.1.1.0.2.0;0.4.1.1.0.2.0.7;2900 / 2900;0
0.4.1.1.0.3.0;0.4.1.1.0.3.0.0;2600 / 2600;0
0.4.1.1.0.3.0;0.4.1.1.0.3.0.1;2200 / 2200;0
0.4.1.1.0.3.0;0.4.1.1.0.3.0.2;2500 / 2500;0
0.4.1.1.0.3.0;0.4.1.1.0.3.0.3;3099 / 3100;0
0.4.1.1.0.3.0;0.4.1.1.0.3.0.4;3100 / 3100;0
0.4.1.1.0.3.0;0.4.1.1.0.3.0.5;2300 / 2300;0
0.4.1.1.0.3.0;0.4.1.1.0.3.0.6;1400 / 1400;0
0.4.1.1.0.3.0;0.4.1.1.0.3.0.7;2100 / 2100;0
0.4.1.1.0.4.0;0.4.1.1.0.4.0.0;2600 / 2600;0
0.4.1.1.0.4.0;0.4.1.1.0.4.0.1;2400 / 2400;0
0.4.1.1.0.4.0;0.4.1.1.0.4.0.2;2600 / 2600;0
0.4.1.1.0.4.0;0.4.1.1.0.4.0.3;2500 / 2500;0
