0.0.0.0.0;0.0.0.0.0.0;164700 / 164700;0
0.0.0.0.0.0;0.0.0.0.0.0.0;-33400 / 33400;1
0.0.0.0.0.0;0.0.0.0.0.0.1;-32300 / 32300;1
0.0.0.0.0.0;0.0.0.0.0.0.2;-32500 / 32500;1
0.0.0.0.0.0;0.0.0.0.0.0.3;-31800 / 31800;1
0.0.0.0.0.0;0.0.0.0.0.0.4;-34600 / 34600;1
0.0.0.0.0.0.0;0.0.0.0.0.0.0.0;-5600 / 5600;1
0.0.0.0.0.0.0;0.0.0.0.0.0.0.1;-5600 / 5600;1
0.0.0.0.0.0.0;0.0.0.0.0.0.0.2;-5600 / 5600;1
0.0.0.0.0.0.0;0.0.0.0.0.0.0.3;-5600 / 5600;1
0.0.0.0.0.0.0;0.0.0.0.0.0.0.4;-5500 / 5500;1
0.0.0.0.0.0.0;0.0.0.0.0.0.0.5;-5500 / 5500;1
0.0.0.0.0.0.1;0.0.0.0.0.0.1.0;-5400 / 5400;1
0.0.0.0.0.0.1;0.0.0.0.0.0.1.1;-5400 / 5400;1
0.0.0.0.0.0.1;0.0.0.0.0.0.1.2;-5400 / 5400;1
0.0.0.0.0.0.1;0.0.0.0.0.0.1.3;-5400 / 5400;1
0.0.0.0.0.0.1;0.0.0.0.0.0.1.4;-5400 / 5400;1
0.0.0.0.0.0.1;0.0.0.0.0.0.1.5;-5300 / 5300;1
0.0.0.0.0.0.2;0.0.0.0.0.0.2.0;-5500 / 5500;1
0.0.0.0.0.0.2;0.0.0.0.0.0.2.1;-5400 / 5400;1
0.0.0.0.0.0.2;0.0.0.0.0.0.2.2;-5400 / 5400;1
0.0.0.0.0.0.2;0.0.0.0.0.0.2.3;-5400 / 5400;1
0.0.0.0.0.0.2;0.0.0.0.0.0.2.4;-5400 / 5400;1
0.0.0.0.0.0.2;0.0.0.0.0.0.2.5;-5400 / 5400;1
0.0.0.0.0.0.3;0.0.0.0.0.0.3.0;-5300 / 5300;1
0.0.0.0.0.0.3;0.0.0.0.0.0.3.1;-5300 / 5300;1
0.0.0.0.0.0.3;0.0.0.0.0.0.3.2;-5300 / 5300;1
0.0.0.0.0.0.3;0.0.0.0.0.0.3.3;-5300 / 5300;1
0.0.0.0.0.0.3;0.0.0.0.0.0.3.4;-5300 / 5300;1
0.0.0.0.0.0.3;0.0.0.0.0.0.3.5;-5300 / 5300;1
0.0.0.0.0.0.4;0.0.0.0.0.0.4.0;-5800 / 5800;1
0.0.0.0.0.0.4;0.0.0.0.0.0.4.1;-5800 / 5800;1
0.0.0.0.0.0.4;0.0.0.0.0.0.4.2;-5800 / 5800;1
