0.7.1;0.7.1.0;136585 / 136600;0
0.7.1.0;0.7.1.0.0;-27700 / 27700;1
0.7.1.0;0.7.1.0.1;-29797 / 29800;1
0.7.1.0;0.7.1.0.2;-26388 / 26400;1
0.7.1.0;0.7.1.0.3;-27800 / 27800;1
0.7.1.0;0.7.1.0.4;-24800 / 24800;1
0.7.1.0.0;0.7.1.0.0.0;-5600 / 5600;1
0.7.1.0.0;0.7.1.0.0.1;-5600 / 5600;1
0.7.1.0.0;0.7.1.0.0.2;-5500 / 5500;1
0.7.1.0.0;0.7.1.0.0.3;-5500 / 5500;1
0.7.1.0.0;0.7.1.0.0.4;-5500 / 5500;1
0.7.1.0.1;0.7.1.0.1.0;-6000 / 6000;1
0.7.1.0.1;0.7.1.0.1.1;-5900 / 5900;1
0.7.1.0.1;0.7.1.0.1.2;-5999 / 6000;1
0.7.1.0.1;0.7.1.0.1.3;-5900 / 5900;1
0.7.1.0.1;0.7.1.0.1.4;-5998 / 6000;1
0.7.1.0.2;0.7.1.0.2.0;-5296 / 5300;1
0.7.1.0.2;0.7.1.0.2.1;-5199 / 5200;1
0.7.1.0.2;0.7.1.0.2.2;-5298 / 5300;1
0.7.1.0.2;0.7.1.0.2.3;-5297 / 5300;1
0.7.1.0.2;0.7.1.0.2.4;-5298 / 5300;1
0.7.1.0.3;0.7.1.0.3.0;-5600 / 5600;1
0.7.1.0.3;0.7.1.0.3.1;-5600 / 5600;1
0.7.1.0.3;0.7.1.0.3.2;-5600 / 5600;1
0.7.1.0.3;0.7.1.0.3.3;-5500 / 5500;1
0.7.1.0.3;0.7.1.0.3.4;-5500 / 5500;1
0.7.1.0.4;0.7.1.0.4.0;-5000 / 5000;1
0.7.1.0.4;0.7.1.0.4.1;-5000 / 5000;1
0.7.1.0.4;0.7.1.0.4.2;-5000 / 5000;1
0.7.1.0.4;0.7.1.0.4.3;-4900 / 4900;1
0.7.1.0.4;0.7.1.0.4.4;-4900 / 4900;1
0.7.1.0.0.0;0.7.1.0.0.0.0;-5500 / 5500;1
0.7.1.0.0.1;0.7.1.0.0.1.0;-5500 / 5500;1
0.7.1.0.0.2;0.7.1.0.0.2.0;-5400 / 5400;1
0.7.1.0.0.3;0.7.1.0.0.3.0;-5400 / 5400;1
0.7.1.0.0.4;0.7.1.0.0.4.0;-5400 / 5400;1
0.7.1.0.1.0;0.7.1.0.1.0.0;-5900 / 5900;1
0.7.1.0.1.1;0.7.1.0.1.1.0;-5800 / 5800;1
0.7.1.0.1.2;0.7.1.0.1.2.0;-5899 / 5900;1
0.7.1.0.1.3;0.7.1.0.1.3.0;-5800 / 5800;1
0.7.1.0.1.4;0.7.1.0.1.4.0;-5898 / 5900;1
0.7.1.0.2.0;0.7.1.0.2.0.0;-5196 / 5200;1
0.7.1.0.2.1;0.7.1.0.2.1.0;-5099 / 5100;1
0.7.1.0.2.2;0.7.1.0.2.2.0;-5198 / 5200;1
0.7.1.0.2.3;0.7.1.0.2.3.0;-5197 / 5200;1
0.7.1.0.2.4;0.7.1.0.2.4.0;-5198 / 5200;1
0.7.1.0.3.0;0.7.1.0.3.0.0;-5500 / 5500;1
0.7.1.0.3.1;0.7.1.0.3.1.0;-5500 / 5500;1
0.7.1.0.3.2;0.7.1.0.3.2.0;-5500 / 5500;1
0.7.1.0.3.3;0.7.1.0.3.3.0;-5400 / 5400;1
0.7.1.0.3.4;0.7.1.0.3.4.0;-5400 / 5400;1
0.7.1.0.4.0;0.7.1.0.4.0.0;-4900 / 4900;1
0.7.1.0.4.1;0.7.1.0.4.1.0;-4900 / 4900;1
0.7.1.0.4.2;0.7.1.0.4.2.0;-4900 / 4900;1
0.7.1.0.4.3;0.7.1.0.4.3.0;-4800 / 4800;1
0.7.1.0.4.4;0.7.1.0.4.4.0;-4800 / 4800;1
0.7.1.0.0.0.0;0.7.1.0.0.0.0.0;1000 / 1000;0
0.7.1.0.0.0.0;0.7.1.0.0.0.0.1;1200 / 1200;0
0.7.1.0.0.0.0;0.7.1.0.0.0.0.2;1200 / 1200;0
0.7.1.0.0.0.0;0.7.1.0.0.0.0.3;1200 / 1200;0
0.7.1.0.0.0.0;0.7.1.0.0.0.0.4;800 / 800;0
0.7.1.0.0.1.0;0.7.1.0.0.1.0.0;1300 / 1300;0
0.7.1.0.0.1.0;0.7.1.0.0.1.0.1;1200 / 1200;0
0.7.1.0.0.1.0;0.7.1.0.0.1.0.2;1400 / 1400;0
0.7.1.0.0.1.0;0.7.1.0.0.1.0.3;1000 / 1000;0
0.7.1.0.0.1.0;0.7.1.0.0.1.0.4;500 / 500;0
0.7.1.0.0.2.0;0.7.1.0.0.2.0.0;800 / 800;0
0.7.1.0.0.2.0;0.7.1.0.0.2.0.1;1400 / 1400;0
0.7.1.0.0.2.0;0.7.1.0.0.2.0.2;1400 / 1400;0
0.7.1.0.0.2.0;0.7.1.0.0.2.0.3;1000 / 1000;0
0.7.1.0.0.2.0;0.7.1.0.0.2.0.4;700 / 700;0
0.7.1.0.0.3.0;0.7.1.0.0.3.0.0;1000 / 1000;0
0.7.1.0.0.3.0;0.7.1.0.0.3.0.1;800 / 800;0
0.7.1.0.0.3.0;0.7.1.0.0.3.0.2;900 / 900;0
0.7.1.0.0.3.0;0.7.1.0.0.3.0.3;1700 / 1700;0
0.7.1.0.0.3.0;0.7.1.0.0.3.0.4;900 / 900;0
0.7.1.0.0.4.0;0.7.1.0.0.4.0.0;1400 / 1400;0
0.7.1.0.0.4.0;0.7.1.0.0.4.0.1;900 / 900;0
0.7.1.0.0.4.0;0.7.1.0.0.4.0.2;1300 / 1300;0
0.7.1.0.0.4.0;0.7.1.0.0.4.0.3;600 / 600;0
0.7.1.0.0.4.0;0.7.1.0.0.4.0.4;1100 / 1100;0
0.7.1.0.1.0.0;0.7.1.0.1.0.0.0;700 / 700;0
0.7.1.0.1.0.0;0.7.1.0.1.0.0.1;1300 / 1300;0
0.7.1.0.1.0.0;0.7.1.0.1.0.0.2;1200 / 1200;0
0.7.1.0.1.0.0;0.7.1.0.1.0.0.3;1100 / 1100;0
0.7.1.0.1.0.0;0.7.1.0.1.0.0.4;1500 / 1500;0
0.7.1.0.1.1.0;0.7.1.0.1.1.0.0;1000 / 1000;0
0.7.1.0.1.1.0;0.7.1.0.1.1.0.1;1500 / 1500;0
0.7.1.0.1.1.0;0.7.1.0.1.1.0.2;700 / 700;0
0.7.1.0.1.1.0;0.7.1.0.1.1.0.3;1200 / 1200;0
0.7.1.0.1.1.0;0.7.1.0.1.1.0.4;1300 / 1300;0
0.7.1.0.1.2.0;0.7.1.0.1.2.0.0;700 / 700;0
0.7.1.0.1.2.0;0.7.1.0.1.2.0.1;1499 / 1500;0
0.7.1.0.1.2.0;0.7.1.0.1.2.0.2;800 / 800;0
0.7.1.0.1.2.0;0.7.1.0.1.2.0.3;1600 / 1600;0
0.7.1.0.1.2.0;0.7.1.0.1.2.0.4;1200 / 1200;0
0.7.1.0.1.3.0;0.7.1.0.1.3.0.0;1000 / 1000;0
0.7.1.0.1.3.0;0.7.1.0.1.3.0.1;1200 / 1200;0
0.7.1.0.1.3.0;0.7.1.0.1.3.0.2;1100 / 1100;0
0.7.1.0.1.3.0;0.7.1.0.1.3.0.3;1100 / 1100;0
0.7.1.0.1.3.0;0.7.1.0.1.3.0.4;1300 / 1300;0
0.7.1.0.1.4.0;0.7.1.0.1.4.0.0;1200 / 1200;0
0.7.1.0.1.4.0;0.7.1.0.1.4.0.1;1299 / 1300;0
0.7.1.0.1.4.0;0.7.1.0.1.4.0.2;1099 / 1100;0
0.7.1.0.1.4.0;0.7.1.0.1.4.0.3;1700 / 1700;0
0.7.1.0.1.4.0;0.7.1.0.1.4.0.4;500 / 500;0
0.7.1.0.2.0.0;0.7.1.0.2.0.0.0;1199 / 1200;0
0.7.1.0.2.0.0;0.7.1.0.2.0.0.1;1100 / 1100;0
0.7.1.0.2.0.0;0.7.1.0.2.0.0.2;997 / 1000;0
0.7.1.0.2.0.0;0.7.1.0.2.0.0.3;1000 / 1000;0
0.7.1.0.2.0.0;0.7.1.0.2.0.0.4;800 / 800;0
0.7.1.0.2.1.0;0.7.1.0.2.1.0.0;1400 / 1400;0
0.7.1.0.2.1.0;0.7.1.0.2.1.0.1;700 / 700;0
0.7.1.0.2.1.0;0.7.1.0.2.1.0.2;500 / 500;0
0.7.1.0.2.1.0;0.7.1.0.2.1.0.3;1100 / 1100;0
0.7.1.0.2.1.0;0.7.1.0.2.1.0.4;1299 / 1300;0
0.7.1.0.2.2.0;0.7.1.0.2.2.0.0;800 / 800;0
0.7.1.0.2.2.0;0.7.1.0.2.2.0.1;1200 / 1200;0
0.7.1.0.2.2.0;0.7.1.0.2.2.0.2;1198 / 1200;0
0.7.1.0.2.2.0;0.7.1.0.2.2.0.3;900 / 900;0
0.7.1.0.2.2.0;0.7.1.0.2.2.0.4;1000 / 1000;0
0.7.1.0.2.3.0;0.7.1.0.2.3.0.0;800 / 800;0
0.7.1.0.2.3.0;0.7.1.0.2.3.0.1;900 / 900;0
0.7.1.0.2.3.0;0.7.1.0.2.3.0.2;900 / 900;0
0.7.1.0.2.3.0;0.7.1.0.2.3.0.3;900 / 900;0
0.7.1.0.2.3.0;0.7.1.0.2.3.0.4;1597 / 1600;0
0.7.1.0.2.4.0;0.7.1.0.2.4.0.0;1299 / 1300;0
0.7.1.0.2.4.0;0.7.1.0.2.4.0.1;800 / 800;0
0.7.1.0.2.4.0;0.7.1.0.2.4.0.2;1299 / 1300;0
0.7.1.0.2.4.0;0.7.1.0.2.4.0.3;900 / 900;0
0.7.1.0.2.4.0;0.7.1.0.2.4.0.4;800 / 800;0
0.7.1.0.3.0.0;0.7.1.0.3.0.0.0;1500 / 1500;0
0.7.1.0.3.0.0;0.7.1.0.3.0.0.1;800 / 800;0
0.7.1.0.3.0.0;0.7.1.0.3.0.0.2;1100 / 1100;0
0.7.1.0.3.0.0;0.7.1.0.3.0.0.3;1200 / 1200;0
0.7.1.0.3.0.0;0.7.1.0.3.0.0.4;800 / 800;0
0.7.1.0.3.1.0;0.7.1.0.3.1.0.0;900 / 900;0
0.7.1.0.3.1.0;0.7.1.0.3.1.0.1;800 / 800;0
0.7.1.0.3.1.0;0.7.1.0.3.1.0.2;1500 / 1500;0
0.7.1.0.3.1.0;0.7.1.0.3.1.0.3;1100 / 1100;0
0.7.1.0.3.1.0;0.7.1.0.3.1.0.4;1100 / 1100;0
0.7.1.0.3.2.0;0.7.1.0.3.2.0.0;1000 / 1000;0
0.7.1.0.3.2.0;0.7.1.0.3.2.0.1;1000 / 1000;0
0.7.1.0.3.2.0;0.7.1.0.3.2.0.2;900 / 900;0
0.7.1.0.3.2.0;0.7.1.0.3.2.0.3;1300 / 1300;0
0.7.1.0.3.2.0;0.7.1.0.3.2.0.4;1200 / 1200;0
0.7.1.0.3.3.0;0.7.1.0.3.3.0.0;1300 / 1300;0
0.7.1.0.3.3.0;0.7.1.0.3.3.0.1;1400 / 1400;0
0.7.1.0.3.3.0;0.7.1.0.3.3.0.2;1000 / 1000;0
0.7.1.0.3.3.0;0.7.1.0.3.3.0.3;800 / 800;0
0.7.1.0.3.3.0;0.7.1.0.3.3.0.4;800 / 800;0
0.7.1.0.3.4.0;0.7.1.0.3.4.0.0;1100 / 1100;0
0.7.1.0.3.4.0;0.7.1.0.3.4.0.1;1500 / 1500;0
0.7.1.0.3.4.0;0.7.1.0.3.4.0.2;1100 / 1100;0
0.7.1.0.3.4.0;0.7.1.0.3.4.0.3;1000 / 1000;0
0.7.1.0.3.4.0;0.7.1.0.3.4.0.4;600 / 600;0
0.7.1.0.4.0.0;0.7.1.0.4.0.0.0;1200 / 1200;0
0.7.1.0.4.0.0;0.7.1.0.4.0.0.1;700 / 700;0
0.7.1.0.4.0.0;0.7.1.0.4.0.0.2;900 / 900;0
0.7.1.0.4.0.0;0.7.1.0.4.0.0.3;800 / 800;0
0.7.1.0.4.0.0;0.7.1.0.4.0.0.4;1200 / 1200;0
0.7.1.0.4.1.0;0.7.1.0.4.1.0.0;900 / 900;0
0.7.1.0.4.1.0;0.7.1.0.4.1.0.1;900 / 900;0
0.7.1.0.4.1.0;0.7.1.0.4.1.0.2;1000 / 1000;0
0.7.1.0.4.1.0;0.7.1.0.4.1.0.3;800 / 800;0
0.7.1.0.4.1.0;0.7.1.0.4.1.0.4;1200 / 1200;0
0.7.1.0.4.2.0;0.7.1.0.4.2.0.0;700 / 700;0
0.7.1.0.4.2.0;0.7.1.0.4.2.0.1;1000 / 1000;0
0.7.1.0.4.2.0;0.7.1.0.4.2.0.2;800 / 800;0
0.7.1.0.4.2.0;0.7.1.0.4.2.0.3;1100 / 1100;0
0.7.1.0.4.2.0;0.7.1.0.4.2.0.4;1200 / 1200;0
0.7.1.0.4.3.0;0.7.1.0.4.3.0.0;800 / 800;0
0.7.1.0.4.3.0;0.7.1.0.4.3.0.1;1800 / 1800;0
0.7.1.0.4.3.0;0.7.1.0.4.3.0.2;600 / 600;0
0.7.1.0.4.3.0;0.7.1.0.4.3.0.3;700 / 700;0
0.7.1.0.4.3.0;0.7.1.0.4.3.0.4;800 / 800;0
0.7.1.0.4.4.0;0.7.1.0.4.4.0.0;1300 / 1300;0
0.7.1.0.4.4.0;0.7.1.0.4.4.0.1;600 / 600;0
0.7.1.0.4.4.0;0.7.1.0.4.4.0.2;1000 / 1000;0
0.7.1.0.4.4.0;0.7.1.0.4.4.0.3;700 / 700;0
0.7.1.0.4.4.0;0.7.1.0.4.4.0.4;1100 / 1100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.0;100 / 100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.1;100 / 100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.2;100 / 100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.3;100 / 100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.4;100 / 100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.5;100 / 100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.6;100 / 100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.7;100 / 100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.8;100 / 100;0
0.7.1.0.0.0.0.0;0.7.1.0.0.0.0.0.9;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.0;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.1;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.2;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.3;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.4;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.5;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.6;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.7;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.8;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.9;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.10;100 / 100;0
0.7.1.0.0.0.0.1;0.7.1.0.0.0.0.1.11;100 / 100;0
0.7.1.0.0.0.0.2;0.7.1.0.0.0.0.2.0;100 / 100;0
0.7.1.0.0.0.0.2;0.7.1.0.0.0.0.2.1;100 / 100;0
0.7.1.0.0.0.0.2;0.7.1.0.0.0.0.2.2;100 / 100;0
0.7.1.0.0.0.0.2;0.7.1.0.0.0.0.2.3;100 / 100;0
0.7.1.0.0.0.0.2;0.7.1.0.0.0.0.2.4;100 / 100;0
0.7.1.0.0.0.0.2;0.7.1.0.0.0.0.2.5;100 / 100;0
0.7.1.0.0.0.0.2;0.7.1.0.0.0.0.2.6;100 / 100;0
0.7.1.0.0.0.0.2;0.7.1.0.0.0.0.2.7;100 / 100;0
0.7.1.0.0.0.0.2;0.7.1.0.0.0.0.2.8;100 / 100;0
