0.0;0.0.0;1669 / 40200;0
0.0.0.3.0;0.0.0.3.0.2;0 / 600;0
0.0.0.3.1;0.0.0.3.1.0;-27 / 800;1
0.0.0.3.1;0.0.0.3.1.1;0 / 800;0
0.0.0.3.2;0.0.0.3.2.0;0 / 900;0
0.0.0.3.2;0.0.0.3.2.1;0 / 800;0
0.0.0.3.3;0.0.0.3.3.0;-84 / 1400;1
0.0.0.3.4;0.0.0.3.4.0;-171 / 1000;1
0.0.0.3.5;0.0.0.3.5.0;-16 / 1600;1
0.0.0.0.0.0;0.0.0.0.0.0.0;-2 / 700;1
0.0.0.0.0.1;0.0.0.0.0.1.0;-31 / 700;1
0.0.0.0.0.2;0.0.0.0.0.2.0;0 / 700;0
0.0.0.0.1.0;0.0.0.0.1.0.0;-62 / 1000;1
0.0.0.0.1.1;0.0.0.0.1.1.0;0 / 1000;0
0.0.0.0.2.0;0.0.0.0.2.0.0;-1 / 1200;1
0.0.0.0.2.1;0.0.0.0.2.1.0;0 / 1100;0
0.0.0.0.3.0;0.0.0.0.3.0.0;2 / 500;0
0.0.0.0.3.0;0.0.0.0.3.0.1;4 / 400;0
0.0.0.0.3.0;0.0.0.0.3.0.2;80 / 700;0
0.0.0.0.3.0;0.0.0.0.3.0.3;46 / 300;0
0.0.0.0.4.0;0.0.0.0.4.0.0;15 / 200;0
0.0.0.0.4.0;0.0.0.0.4.0.1;0 / 100;0
0.0.0.0.4.0;0.0.0.0.4.0.2;42 / 300;0
0.0.0.0.4.0;0.0.0.0.4.0.3;190 / 400;0
0.0.0.0.5.0;0.0.0.0.5.0.0;0 / 800;0
0.0.0.0.5.0;0.0.0.0.5.0.1;0 / 400;0
0.0.0.0.5.0;0.0.0.0.5.0.2;0 / 600;0
0.0.0.0.5.0;0.0.0.0.5.0.3;21 / 500;0
0.0.0.1.0.0;0.0.0.1.0.0.0;0 / 300;0
0.0.0.1.0.1;0.0.0.1.0.1.0;0 / 300;0
0.0.0.1.0.2;0.0.0.1.0.2.0;0 / 300;0
0.0.0.1.1.0;0.0.0.1.1.0.0;0 / 500;0
0.0.0.1.1.1;0.0.0.1.1.1.0;0 / 500;0
0.0.0.1.2.0;0.0.0.1.2.0.0;0 / 500;0
0.0.0.1.2.1;0.0.0.1.2.1.0;0 / 500;0
0.0.0.1.3.0;0.0.0.1.3.0.1;0 / 100;0
0.0.0.1.3.0;0.0.0.1.3.0.2;5 / 200;0
0.0.0.1.3.0;0.0.0.1.3.0.3;100 / 400;0
0.0.0.1.4.0;0.0.0.1.4.0.0;0 / 100;0
0.0.0.1.4.0;0.0.0.1.4.0.1;0 / 100;0
0.0.0.1.4.0;0.0.0.1.4.0.2;44 / 300;0
0.0.0.1.4.0;0.0.0.1.4.0.3;54 / 200;0
0.0.0.1.5.0;0.0.0.1.5.0.0;0 / 400;0
0.0.0.1.5.0;0.0.0.1.5.0.1;0 / 100;0
0.0.0.1.5.0;0.0.0.1.5.0.2;0 / 200;0
0.0.0.1.5.0;0.0.0.1.5.0.3;12 / 400;0
0.0.0.2.0.0;0.0.0.2.0.0.0;-8 / 500;1
0.0.0.2.0.1;0.0.0.2.0.1.0;-60 / 500;1
0.0.0.2.0.2;0.0.0.2.0.2.0;-1 / 500;1
0.0.0.2.1.0;0.0.0.2.1.0.0;-152 / 500;1
0.0.0.2.1.1;0.0.0.2.1.1.0;0 / 700;0
0.0.0.2.2.0;0.0.0.2.2.0.0;-1 / 900;1
0.0.0.2.2.1;0.0.0.2.2.1.0;0 / 1000;0
0.0.0.2.3.0;0.0.0.2.3.0.0;4 / 200;0
0.0.0.2.3.0;0.0.0.2.3.0.1;15 / 500;0
0.0.0.2.3.0;0.0.0.2.3.0.2;30 / 400;0
0.0.0.2.3.0;0.0.0.2.3.0.3;114 / 300;0
0.0.0.2.4.0;0.0.0.2.4.0.0;0 / 100;0
0.0.0.2.4.0;0.0.0.2.4.0.1;119 / 500;0
0.0.0.2.4.0;0.0.0.2.4.0.2;65 / 200;0
0.0.0.2.4.0;0.0.0.2.4.0.3;37 / 100;0
0.0.0.2.5.0;0.0.0.2.5.0.0;0 / 400;0
0.0.0.2.5.0;0.0.0.2.5.0.1;0 / 500;0
0.0.0.2.5.0;0.0.0.2.5.0.2;0 / 200;0
0.0.0.2.5.0;0.0.0.2.5.0.3;38 / 700;0
0.0.0.3.0.0;0.0.0.3.0.0.0;-4 / 500;1
0.0.0.3.0.1;0.0.0.3.0.1.0;-12 / 400;1
0.0.0.3.0.2;0.0.0.3.0.2.0;0 / 500;0
0.0.0.3.1.0;0.0.0.3.1.0.0;-27 / 700;1
0.0.0.3.1.1;0.0.0.3.1.1.0;0 / 700;0
0.0.0.3.2.0;0.0.0.3.2.0.0;0 / 800;0
0.0.0.3.2.1;0.0.0.3.2.1.0;0 / 700;0
0.0.0.3.3.0;0.0.0.3.3.0.0;2 / 200;0
0.0.0.3.3.0;0.0.0.3.3.0.1;11 / 400;0
0.0.0.3.3.0;0.0.0.3.3.0.2;28 / 500;0
0.0.0.3.3.0;0.0.0.3.3.0.3;43 / 200;0
0.0.0.3.4.0;0.0.0.3.4.0.0;30 / 300;0
0.0.0.3.4.0;0.0.0.3.4.0.1;0 / 100;0
0.0.0.3.4.0;0.0.0.3.4.0.2;71 / 300;0
0.0.0.3.4.0;0.0.0.3.4.0.3;70 / 200;0
0.0.0.3.5.0;0.0.0.3.5.0.0;0 / 200;0
0.0.0.3.5.0;0.0.0.3.5.0.1;0 / 700;0
0.0.0.3.5.0;0.0.0.3.5.0.2;0 / 200;0
0.0.0.3.5.0;0.0.0.3.5.0.3;16 / 400;0
0.0.0.0.0.0.0;0.0.0.0.0.0.0.0;0 / 200;0
0.0.0.0.0.0.0;0.0.0.0.0.0.0.1;0 / 100;0
0.0.0.0.0.0.0;0.0.0.0.0.0.0.2;1 / 200;0
0.0.0.0.0.0.0;0.0.0.0.0.0.0.3;1 / 100;0
0.0.0.0.0.1.0;0.0.0.0.0.1.0.0;1 / 200;0
0.0.0.0.0.1.0;0.0.0.0.0.1.0.1;0 / 100;0
0.0.0.0.0.1.0;0.0.0.0.0.1.0.2;0 / 100;0
0.0.0.0.0.1.0;0.0.0.0.0.1.0.3;30 / 200;0
0.0.0.0.0.2.0;0.0.0.0.0.2.0.1;0 / 400;0
0.0.0.0.0.2.0;0.0.0.0.0.2.0.2;0 / 200;0
0.0.0.0.1.0.0;0.0.0.0.1.0.0.0;0 / 200;0
0.0.0.0.1.0.0;0.0.0.0.1.0.0.1;0 / 100;0
0.0.0.0.1.0.0;0.0.0.0.1.0.0.2;4 / 300;0
0.0.0.0.1.0.0;0.0.0.0.1.0.0.3;58 / 300;0
0.0.0.0.1.1.0;0.0.0.0.1.1.0.1;0 / 300;0
0.0.0.0.1.1.0;0.0.0.0.1.1.0.2;0 / 400;0
0.0.0.0.1.1.0;0.0.0.0.1.1.0.3;0 / 200;0
0.0.0.0.2.0.0;0.0.0.0.2.0.0.0;0 / 200;0
0.0.0.0.2.0.0;0.0.0.0.2.0.0.1;0 / 300;0
0.0.0.0.2.0.0;0.0.0.0.2.0.0.2;0 / 200;0
0.0.0.0.2.0.0;0.0.0.0.2.0.0.3;1 / 400;0
0.0.0.0.2.1.0;0.0.0.0.2.1.0.0;0 / 200;0
0.0.0.0.2.1.0;0.0.0.0.2.1.0.1;0 / 100;0
0.0.0.0.2.1.0;0.0.0.0.2.1.0.2;0 / 500;0
0.0.0.0.2.1.0;0.0.0.0.2.1.0.3;0 / 200;0
0.0.0.0.3.0.0;0.0.0.0.3.0.0.0;0 / 100;0
0.0.0.0.3.0.0;0.0.0.0.3.0.0.1;0 / 100;0
0.0.0.0.3.0.0;0.0.0.0.3.0.0.2;0 / 100;0
0.0.0.0.3.0.0;0.0.0.0.3.0.0.3;2 / 100;0
0.0.0.0.3.0.0;0.0.0.0.3.0.0.4;0 / 100;0
0.0.0.0.3.0.1;0.0.0.0.3.0.1.0;0 / 100;0
0.0.0.0.3.0.1;0.0.0.0.3.0.1.1;1 / 100;0
0.0.0.0.3.0.1;0.0.0.0.3.0.1.2;0 / 100;0
0.0.0.0.3.0.1;0.0.0.0.3.0.1.3;3 / 100;0
0.0.0.0.3.0.2;0.0.0.0.3.0.2.0;0 / 100;0
0.0.0.0.3.0.2;0.0.0.0.3.0.2.1;7 / 100;0
0.0.0.0.3.0.2;0.0.0.0.3.0.2.2;1 / 100;0
0.0.0.0.3.0.2;0.0.0.0.3.0.2.3;11 / 100;0
0.0.0.0.3.0.2;0.0.0.0.3.0.2.4;1 / 100;0
0.0.0.0.3.0.2;0.0.0.0.3.0.2.5;31 / 100;0
0.0.0.0.3.0.2;0.0.0.0.3.0.2.6;29 / 100;0
0.0.0.0.3.0.3;0.0.0.0.3.0.3.0;11 / 100;0
0.0.0.0.3.0.3;0.0.0.0.3.0.3.1;15 / 100;0
0.0.0.0.3.0.3;0.0.0.0.3.0.3.2;20 / 100;0
0.0.0.0.4.0.0;0.0.0.0.4.0.0.0;0 / 100;0
0.0.0.0.4.0.0;0.0.0.0.4.0.0.1;15 / 100;0
0.0.0.0.4.0.1;0.0.0.0.4.0.1.0;0 / 100;0
0.0.0.0.4.0.2;0.0.0.0.4.0.2.0;0 / 100;0
0.0.0.0.4.0.2;0.0.0.0.4.0.2.1;16 / 100;0
0.0.0.0.4.0.2;0.0.0.0.4.0.2.2;26 / 100;0
0.0.0.0.4.0.3;0.0.0.0.4.0.3.0;13 / 100;0
0.0.0.0.4.0.3;0.0.0.0.4.0.3.1;48 / 100;0
0.0.0.0.4.0.3;0.0.0.0.4.0.3.2;81 / 100;0
0.0.0.0.4.0.3;0.0.0.0.4.0.3.3;48 / 100;0
0.0.0.0.5.0.0;0.0.0.0.5.0.0.0;0 / 200;0
0.0.0.0.5.0.0;0.0.0.0.5.0.0.1;0 / 200;0
0.0.0.0.5.0.0;0.0.0.0.5.0.0.2;0 / 200;0
0.0.0.0.5.0.0;0.0.0.0.5.0.0.3;0 / 200;0
0.0.0.0.5.0.1;0.0.0.0.5.0.1.0;0 / 100;0
0.0.0.0.5.0.1;0.0.0.0.5.0.1.1;0 / 100;0
0.0.0.0.5.0.1;0.0.0.0.5.0.1.2;0 / 100;0
0.0.0.0.5.0.1;0.0.0.0.5.0.1.3;0 / 100;0
0.0.0.0.5.0.2;0.0.0.0.5.0.2.0;0 / 200;0
0.0.0.0.5.0.2;0.0.0.0.5.0.2.1;0 / 200;0
0.0.0.0.5.0.2;0.0.0.0.5.0.2.2;0 / 100;0
0.0.0.0.5.0.2;0.0.0.0.5.0.2.3;0 / 100;0
0.0.0.0.5.0.3;0.0.0.0.5.0.3.0;0 / 100;0
0.0.0.0.5.0.3;0.0.0.0.5.0.3.1;0 / 100;0
0.0.0.0.5.0.3;0.0.0.0.5.0.3.2;1 / 100;0
0.0.0.0.5.0.3;0.0.0.0.5.0.3.3;20 / 200;0
0.0.0.1.0.0.0;0.0.0.1.0.0.0.1;0 / 100;0
0.0.0.1.0.0.0;0.0.0.1.0.0.0.2;0 / 100;0
0.0.0.1.0.1.0;0.0.0.1.0.1.0.0;0 / 100;0
0.0.0.1.0.1.0;0.0.0.1.0.1.0.2;0 / 100;0
0.0.0.1.0.2.0;0.0.0.1.0.2.0.1;0 / 100;0
0.0.0.1.0.2.0;0.0.0.1.0.2.0.3;0 / 100;0
0.0.0.1.1.0.0;0.0.0.1.1.0.0.0;0 / 200;0
0.0.0.1.1.0.0;0.0.0.1.1.0.0.2;0 / 200;0
0.0.0.1.1.1.0;0.0.0.1.1.1.0.0;0 / 100;0
0.0.0.1.1.1.0;0.0.0.1.1.1.0.1;0 / 100;0
0.0.0.1.1.1.0;0.0.0.1.1.1.0.2;0 / 100;0
0.0.0.1.1.1.0;0.0.0.1.1.1.0.3;0 / 100;0
0.0.0.1.2.0.0;0.0.0.1.2.0.0.1;0 / 100;0
0.0.0.1.2.0.0;0.0.0.1.2.0.0.3;0 / 300;0
0.0.0.1.2.1.0;0.0.0.1.2.1.0.0;0 / 100;0
0.0.0.1.2.1.0;0.0.0.1.2.1.0.1;0 / 100;0
0.0.0.1.2.1.0;0.0.0.1.2.1.0.2;0 / 100;0
0.0.0.1.2.1.0;0.0.0.1.2.1.0.3;0 / 100;0
0.0.0.1.3.0.1;0.0.0.1.3.0.1.0;0 / 100;0
0.0.0.1.3.0.2;0.0.0.1.3.0.2.0;1 / 100;0
0.0.0.1.3.0.2;0.0.0.1.3.0.2.1;4 / 100;0
0.0.0.1.3.0.3;0.0.0.1.3.0.3.0;13 / 100;0
0.0.0.1.3.0.3;0.0.0.1.3.0.3.1;10 / 100;0
0.0.0.1.3.0.3;0.0.0.1.3.0.3.2;24 / 100;0
0.0.0.1.3.0.3;0.0.0.1.3.0.3.3;53 / 100;0
0.0.0.1.4.0.0;0.0.0.1.4.0.0.0;0 / 100;0
0.0.0.1.4.0.1;0.0.0.1.4.0.1.0;0 / 100;0
0.0.0.1.4.0.2;0.0.0.1.4.0.2.0;0 / 100;0
0.0.0.1.4.0.2;0.0.0.1.4.0.2.1;20 / 100;0
0.0.0.1.4.0.2;0.0.0.1.4.0.2.2;24 / 100;0
0.0.0.1.4.0.3;0.0.0.1.4.0.3.0;10 / 100;0
0.0.0.1.4.0.3;0.0.0.1.4.0.3.1;44 / 100;0
0.0.0.1.5.0.0;0.0.0.1.5.0.0.0;0 / 100;0
0.0.0.1.5.0.0;0.0.0.1.5.0.0.1;0 / 100;0
0.0.0.1.5.0.0;0.0.0.1.5.0.0.2;0 / 100;0
0.0.0.1.5.0.0;0.0.0.1.5.0.0.3;0 / 100;0
0.0.0.1.5.0.1;0.0.0.1.5.0.1.0;0 / 100;0
0.0.0.1.5.0.2;0.0.0.1.5.0.2.0;0 / 100;0
0.0.0.1.5.0.2;0.0.0.1.5.0.2.1;0 / 100;0
0.0.0.1.5.0.3;0.0.0.1.5.0.3.0;0 / 100;0
0.0.0.1.5.0.3;0.0.0.1.5.0.3.1;0 / 100;0
0.0.0.1.5.0.3;0.0.0.1.5.0.3.2;3 / 100;0
0.0.0.1.5.0.3;0.0.0.1.5.0.3.3;9 / 100;0
0.0.0.2.0.0.0;0.0.0.2.0.0.0.0;0 / 100;0
0.0.0.2.0.0.0;0.0.0.2.0.0.0.1;0 / 200;0
0.0.0.2.0.0.0;0.0.0.2.0.0.0.3;8 / 100;0
0.0.0.2.0.1.0;0.0.0.2.0.1.0.0;0 / 100;0
0.0.0.2.0.1.0;0.0.0.2.0.1.0.2;60 / 300;0
0.0.0.2.0.2.0;0.0.0.2.0.2.0.1;0 / 200;0
0.0.0.2.0.2.0;0.0.0.2.0.2.0.2;0 / 100;0
0.0.0.2.0.2.0;0.0.0.2.0.2.0.3;1 / 100;0
0.0.0.2.1.0.0;0.0.0.2.1.0.0.2;0 / 100;0
0.0.0.2.1.0.0;0.0.0.2.1.0.0.3;152 / 300;0
0.0.0.2.1.1.0;0.0.0.2.1.1.0.0;0 / 200;0
0.0.0.2.1.1.0;0.0.0.2.1.1.0.1;0 / 100;0
0.0.0.2.1.1.0;0.0.0.2.1.1.0.2;0 / 200;0
0.0.0.2.1.1.0;0.0.0.2.1.1.0.3;0 / 100;0
0.0.0.2.2.0.0;0.0.0.2.2.0.0.2;0 / 500;0
0.0.0.2.2.0.0;0.0.0.2.2.0.0.3;1 / 300;0
0.0.0.2.2.1.0;0.0.0.2.2.1.0.0;0 / 100;0
0.0.0.2.2.1.0;0.0.0.2.2.1.0.1;0 / 100;0
0.0.0.2.2.1.0;0.0.0.2.2.1.0.2;0 / 400;0
0.0.0.2.2.1.0;0.0.0.2.2.1.0.3;0 / 300;0
0.0.0.2.3.0.0;0.0.0.2.3.0.0.0;1 / 100;0
0.0.0.2.3.0.0;0.0.0.2.3.0.0.1;3 / 100;0
0.0.0.2.3.0.1;0.0.0.2.3.0.1.0;0 / 100;0
0.0.0.2.3.0.1;0.0.0.2.3.0.1.1;11 / 100;0
0.0.0.2.3.0.1;0.0.0.2.3.0.1.2;3 / 100;0
0.0.0.2.3.0.1;0.0.0.2.3.0.1.3;0 / 100;0
0.0.0.2.3.0.1;0.0.0.2.3.0.1.4;1 / 100;0
0.0.0.2.3.0.2;0.0.0.2.3.0.2.0;5 / 100;0
0.0.0.2.3.0.2;0.0.0.2.3.0.2.1;17 / 100;0
0.0.0.2.3.0.2;0.0.0.2.3.0.2.2;3 / 100;0
0.0.0.2.3.0.2;0.0.0.2.3.0.2.3;5 / 100;0
0.0.0.2.3.0.3;0.0.0.2.3.0.3.0;41 / 100;0
0.0.0.2.3.0.3;0.0.0.2.3.0.3.1;40 / 100;0
0.0.0.2.3.0.3;0.0.0.2.3.0.3.2;33 / 100;0
0.0.0.2.4.0.0;0.0.0.2.4.0.0.0;0 / 100;0
0.0.0.2.4.0.1;0.0.0.2.4.0.1.0;0 / 100;0
0.0.0.2.4.0.1;0.0.0.2.4.0.1.1;78 / 200;0
0.0.0.2.4.0.1;0.0.0.2.4.0.1.2;41 / 100;0
0.0.0.2.4.0.1;0.0.0.2.4.0.1.3;0 / 100;0
0.0.0.2.4.0.2;0.0.0.2.4.0.2.0;14 / 100;0
0.0.0.2.4.0.2;0.0.0.2.4.0.2.1;51 / 100;0
0.0.0.2.4.0.3;0.0.0.2.4.0.3.0;37 / 100;0
0.0.0.2.5.0.0;0.0.0.2.5.0.0.0;0 / 100;0
0.0.0.2.5.0.0;0.0.0.2.5.0.0.1;0 / 100;0
0.0.0.2.5.0.0;0.0.0.2.5.0.0.2;0 / 100;0
0.0.0.2.5.0.0;0.0.0.2.5.0.0.3;0 / 100;0
0.0.0.2.5.0.1;0.0.0.2.5.0.1.0;0 / 200;0
0.0.0.2.5.0.1;0.0.0.2.5.0.1.1;0 / 100;0
0.0.0.2.5.0.1;0.0.0.2.5.0.1.2;0 / 100;0
0.0.0.2.5.0.1;0.0.0.2.5.0.1.3;0 / 100;0
0.0.0.2.5.0.2;0.0.0.2.5.0.2.0;0 / 100;0
0.0.0.2.5.0.2;0.0.0.2.5.0.2.1;0 / 100;0
0.0.0.2.5.0.3;0.0.0.2.5.0.3.0;8 / 200;0
0.0.0.2.5.0.3;0.0.0.2.5.0.3.1;6 / 200;0
0.0.0.2.5.0.3;0.0.0.2.5.0.3.2;21 / 200;0
0.0.0.2.5.0.3;0.0.0.2.5.0.3.3;3 / 100;0
0.0.0.3.0.0.0;0.0.0.3.0.0.0.1;3 / 300;0
0.0.0.3.0.0.0;0.0.0.3.0.0.0.3;1 / 100;0
0.0.0.3.0.1.0;0.0.0.3.0.1.0.2;12 / 300;0
0.0.0.3.0.2.0;0.0.0.3.0.2.0.0;0 / 200;0
0.0.0.3.0.2.0;0.0.0.3.0.2.0.3;0 / 200;0
0.0.0.3.1.0.0;0.0.0.3.1.0.0.0;2 / 300;0
0.0.0.3.1.0.0;0.0.0.3.1.0.0.1;0 / 100;0
0.0.0.3.1.0.0;0.0.0.3.1.0.0.3;25 / 200;0
0.0.0.3.1.1.0;0.0.0.3.1.1.0.0;0 / 100;0
0.0.0.3.1.1.0;0.0.0.3.1.1.0.1;0 / 200;0
0.0.0.3.1.1.0;0.0.0.3.1.1.0.2;0 / 100;0
0.0.0.3.1.1.0;0.0.0.3.1.1.0.3;0 / 200;0
0.0.0.3.2.0.0;0.0.0.3.2.0.0.0;0 / 100;0
0.0.0.3.2.0.0;0.0.0.3.2.0.0.1;0 / 100;0
0.0.0.3.2.0.0;0.0.0.3.2.0.0.2;0 / 300;0
0.0.0.3.2.0.0;0.0.0.3.2.0.0.3;0 / 200;0
0.0.0.3.2.1.0;0.0.0.3.2.1.0.0;0 / 100;0
0.0.0.3.2.1.0;0.0.0.3.2.1.0.2;0 / 200;0
0.0.0.3.2.1.0;0.0.0.3.2.1.0.3;0 / 300;0
0.0.0.3.3.0.0;0.0.0.3.3.0.0.0;0 / 100;0
0.0.0.3.3.0.0;0.0.0.3.3.0.0.1;2 / 100;0
0.0.0.3.3.0.1;0.0.0.3.3.0.1.0;0 / 100;0
0.0.0.3.3.0.1;0.0.0.3.3.0.1.1;8 / 100;0
0.0.0.3.3.0.1;0.0.0.3.3.0.1.2;0 / 100;0
0.0.0.3.3.0.1;0.0.0.3.3.0.1.3;3 / 100;0
0.0.0.3.3.0.2;0.0.0.3.3.0.2.0;2 / 100;0
0.0.0.3.3.0.2;0.0.0.3.3.0.2.1;7 / 100;0
0.0.0.3.3.0.2;0.0.0.3.3.0.2.2;2 / 100;0
0.0.0.3.3.0.2;0.0.0.3.3.0.2.3;16 / 100;0
0.0.0.3.3.0.2;0.0.0.3.3.0.2.4;1 / 100;0
0.0.0.3.3.0.3;0.0.0.3.3.0.3.0;15 / 100;0
0.0.0.3.3.0.3;0.0.0.3.3.0.3.1;28 / 100;0
0.0.0.3.4.0.0;0.0.0.3.4.0.0.0;0 / 100;0
0.0.0.3.4.0.0;0.0.0.3.4.0.0.1;16 / 100;0
0.0.0.3.4.0.0;0.0.0.3.4.0.0.2;14 / 100;0
0.0.0.3.4.0.1;0.0.0.3.4.0.1.0;0 / 100;0
0.0.0.3.4.0.2;0.0.0.3.4.0.2.0;3 / 100;0
0.0.0.3.4.0.2;0.0.0.3.4.0.2.1;38 / 100;0
0.0.0.3.4.0.2;0.0.0.3.4.0.2.2;30 / 100;0
0.0.0.3.4.0.3;0.0.0.3.4.0.3.0;10 / 100;0
0.0.0.3.4.0.3;0.0.0.3.4.0.3.1;60 / 100;0
0.0.0.3.5.0.0;0.0.0.3.5.0.0.0;0 / 100;0
0.0.0.3.5.0.0;0.0.0.3.5.0.0.1;0 / 100;0
0.0.0.3.5.0.1;0.0.0.3.5.0.1.0;0 / 200;0
0.0.0.3.5.0.1;0.0.0.3.5.0.1.1;0 / 200;0
0.0.0.3.5.0.1;0.0.0.3.5.0.1.2;0 / 200;0
0.0.0.3.5.0.1;0.0.0.3.5.0.1.3;0 / 100;0
0.0.0.3.5.0.2;0.0.0.3.5.0.2.0;0 / 100;0
0.0.0.3.5.0.2;0.0.0.3.5.0.2.1;0 / 100;0
0.0.0.3.5.0.3;0.0.0.3.5.0.3.0;0 / 100;0
0.0.0.3.5.0.3;0.0.0.3.5.0.3.1;0 / 100;0
0.0.0.3.5.0.3;0.0.0.3.5.0.3.2;9 / 100;0
0.0.0.3.5.0.3;0.0.0.3.5.0.3.3;7 / 100;0
0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0;0 / 100;0
0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.1;0 / 100;0
0.0.0.0.0.0.0.1;0.0.0.0.0.0.0.1.0;0 / 100;0
0.0.0.0.0.0.0.2;0.0.0.0.0.0.0.2.0;0 / 100;0
0.0.0.0.0.0.0.2;0.0.0.0.0.0.0.2.1;1 / 100;0
0.0.0.0.0.0.0.3;0.0.0.0.0.0.0.3.0;1 / 100;0
0.0.0.0.0.1.0.0;0.0.0.0.0.1.0.0.0;0 / 100;0
0.0.0.0.0.1.0.0;0.0.0.0.0.1.0.0.1;1 / 100;0
0.0.0.0.0.1.0.1;0.0.0.0.0.1.0.1.0;0 / 100;0
0.0.0.0.0.1.0.2;0.0.0.0.0.1.0.2.0;0 / 100;0
0.0.0.0.0.1.0.3;0.0.0.0.0.1.0.3.0;4 / 100;0
0.0.0.0.0.1.0.3;0.0.0.0.0.1.0.3.1;26 / 100;0
0.0.0.0.0.2.0.1;0.0.0.0.0.2.0.1.0;0 / 100;0
0.0.0.0.0.2.0.1;0.0.0.0.0.2.0.1.1;0 / 100;0
0.0.0.0.0.2.0.1;0.0.0.0.0.2.0.1.2;0 / 100;0
0.0.0.0.0.2.0.1;0.0.0.0.0.2.0.1.3;0 / 100;0
0.0.0.0.0.2.0.2;0.0.0.0.0.2.0.2.0;0 / 100;0
0.0.0.0.0.2.0.2;0.0.0.0.0.2.0.2.1;0 / 100;0
0.0.0.0.1.0.0.0;0.0.0.0.1.0.0.0.0;0 / 100;0
0.0.0.0.1.0.0.0;0.0.0.0.1.0.0.0.1;0 / 100;0
0.0.0.0.1.0.0.1;0.0.0.0.1.0.0.1.0;0 / 100;0
0.0.0.0.1.0.0.2;0.0.0.0.1.0.0.2.0;0 / 100;0
