0.2.2.2;0.2.2.2.0;160046 / 161700;0
0.2.2.2.0;0.2.2.2.0.0;-18833 / 19900;1
0.2.2.2.0;0.2.2.2.0.1;-21371 / 21400;1
0.2.2.2.0;0.2.2.2.0.2;-21573 / 21600;1
0.2.2.2.0;0.2.2.2.0.3;-21308 / 21400;1
0.2.2.2.0;0.2.2.2.0.4;-17819 / 18100;1
0.2.2.2.0;0.2.2.2.0.5;-20982 / 21000;1
0.2.2.2.0;0.2.2.2.0.6;-17851 / 17900;1
0.2.2.2.0;0.2.2.2.0.7;-20209 / 20300;1
0.2.2.2.0.0;0.2.2.2.0.0.0;-1887 / 2000;1
0.2.2.2.0.0;0.2.2.2.0.0.1;-1971 / 2100;1
0.2.2.2.0.0;0.2.2.2.0.0.2;-2106 / 2300;1
0.2.2.2.0.0;0.2.2.2.0.0.3;-1963 / 2100;1
0.2.2.2.0.0;0.2.2.2.0.0.4;-1953 / 2100;1
0.2.2.2.0.0;0.2.2.2.0.0.5;-1682 / 1700;1
0.2.2.2.0.0;0.2.2.2.0.0.6;-1816 / 1900;1
0.2.2.2.0.0;0.2.2.2.0.0.7;-1680 / 1700;1
0.2.2.2.0.0;0.2.2.2.0.0.8;-1964 / 2100;1
0.2.2.2.0.0;0.2.2.2.0.0.9;-1811 / 1900;1
0.2.2.2.0.1;0.2.2.2.0.1.0;-2196 / 2200;1
0.2.2.2.0.1;0.2.2.2.0.1.1;-2191 / 2200;1
0.2.2.2.0.1;0.2.2.2.0.1.2;-2195 / 2200;1
0.2.2.2.0.1;0.2.2.2.0.1.3;-2099 / 2100;1
0.2.2.2.0.1;0.2.2.2.0.1.4;-2197 / 2200;1
0.2.2.2.0.1;0.2.2.2.0.1.5;-2100 / 2100;1
0.2.2.2.0.1;0.2.2.2.0.1.6;-2098 / 2100;1
0.2.2.2.0.1;0.2.2.2.0.1.7;-2098 / 2100;1
0.2.2.2.0.1;0.2.2.2.0.1.8;-2098 / 2100;1
0.2.2.2.0.1;0.2.2.2.0.1.9;-2099 / 2100;1
0.2.2.2.0.2;0.2.2.2.0.2.0;-2195 / 2200;1
0.2.2.2.0.2;0.2.2.2.0.2.1;-2192 / 2200;1
0.2.2.2.0.2;0.2.2.2.0.2.2;-2197 / 2200;1
0.2.2.2.0.2;0.2.2.2.0.2.3;-2199 / 2200;1
0.2.2.2.0.2;0.2.2.2.0.2.4;-2192 / 2200;1
0.2.2.2.0.2;0.2.2.2.0.2.5;-2100 / 2100;1
0.2.2.2.0.2;0.2.2.2.0.2.6;-2100 / 2100;1
0.2.2.2.0.2;0.2.2.2.0.2.7;-2100 / 2100;1
0.2.2.2.0.2;0.2.2.2.0.2.8;-2198 / 2200;1
0.2.2.2.0.2;0.2.2.2.0.2.9;-2100 / 2100;1
0.2.2.2.0.3;0.2.2.2.0.3.0;-2191 / 2200;1
0.2.2.2.0.3;0.2.2.2.0.3.1;-2175 / 2200;1
0.2.2.2.0.3;0.2.2.2.0.3.2;-2094 / 2100;1
0.2.2.2.0.3;0.2.2.2.0.3.3;-2097 / 2100;1
0.2.2.2.0.3;0.2.2.2.0.3.4;-2263 / 2300;1
0.2.2.2.0.3;0.2.2.2.0.3.5;-2100 / 2100;1
0.2.2.2.0.3;0.2.2.2.0.3.6;-2098 / 2100;1
0.2.2.2.0.3;0.2.2.2.0.3.7;-2099 / 2100;1
0.2.2.2.0.3;0.2.2.2.0.3.8;-2096 / 2100;1
0.2.2.2.0.3;0.2.2.2.0.3.9;-2095 / 2100;1
0.2.2.2.0.4;0.2.2.2.0.4.0;-1858 / 1900;1
