0.3.0.0;0.3.0.0.0;139300 / 139300;0
0.3.0.0.0;0.3.0.0.0.0;-18700 / 18700;1
0.3.0.0.0;0.3.0.0.0.1;-19800 / 19800;1
0.3.0.0.0;0.3.0.0.0.2;-15100 / 15100;1
0.3.0.0.0;0.3.0.0.0.3;-17000 / 17000;1
0.3.0.0.0;0.3.0.0.0.4;-18200 / 18200;1
0.3.0.0.0;0.3.0.0.0.5;-16000 / 16000;1
0.3.0.0.0;0.3.0.0.0.6;-17500 / 17500;1
0.3.0.0.0;0.3.0.0.0.7;-16900 / 16900;1
0.3.0.0.0.0;0.3.0.0.0.0.0;-1600 / 1600;1
0.3.0.0.0.0;0.3.0.0.0.0.1;-1600 / 1600;1
0.3.0.0.0.0;0.3.0.0.0.0.2;-1600 / 1600;1
0.3.0.0.0.0;0.3.0.0.0.0.3;-1600 / 1600;1
0.3.0.0.0.0;0.3.0.0.0.0.4;-1600 / 1600;1
0.3.0.0.0.0;0.3.0.0.0.0.5;-1600 / 1600;1
0.3.0.0.0.0;0.3.0.0.0.0.6;-1600 / 1600;1
0.3.0.0.0.0;0.3.0.0.0.0.7;-1500 / 1500;1
0.3.0.0.0.0;0.3.0.0.0.0.8;-1500 / 1500;1
0.3.0.0.0.0;0.3.0.0.0.0.9;-1500 / 1500;1
0.3.0.0.0.0;0.3.0.0.0.0.10;-1500 / 1500;1
0.3.0.0.0.0;0.3.0.0.0.0.11;-1500 / 1500;1
0.3.0.0.0.1;0.3.0.0.0.1.0;-1700 / 1700;1
0.3.0.0.0.1;0.3.0.0.0.1.1;-1700 / 1700;1
0.3.0.0.0.1;0.3.0.0.0.1.2;-1700 / 1700;1
0.3.0.0.0.1;0.3.0.0.0.1.3;-1700 / 1700;1
0.3.0.0.0.1;0.3.0.0.0.1.4;-1700 / 1700;1
0.3.0.0.0.1;0.3.0.0.0.1.5;-1700 / 1700;1
0.3.0.0.0.1;0.3.0.0.0.1.6;-1600 / 1600;1
0.3.0.0.0.1;0.3.0.0.0.1.7;-1600 / 1600;1
0.3.0.0.0.1;0.3.0.0.0.1.8;-1600 / 1600;1
0.3.0.0.0.1;0.3.0.0.0.1.9;-1600 / 1600;1
0.3.0.0.0.1;0.3.0.0.0.1.10;-1600 / 1600;1
0.3.0.0.0.1;0.3.0.0.0.1.11;-1600 / 1600;1
0.3.0.0.0.2;0.3.0.0.0.2.0;-1300 / 1300;1
0.3.0.0.0.2;0.3.0.0.0.2.1;-1300 / 1300;1
0.3.0.0.0.2;0.3.0.0.0.2.2;-1300 / 1300;1
0.3.0.0.0.2;0.3.0.0.0.2.3;-1300 / 1300;1
0.3.0.0.0.2;0.3.0.0.0.2.4;-1300 / 1300;1
0.3.0.0.0.2;0.3.0.0.0.2.5;-1300 / 1300;1
0.3.0.0.0.2;0.3.0.0.0.2.6;-1300 / 1300;1
0.3.0.0.0.2;0.3.0.0.0.2.7;-1200 / 1200;1
0.3.0.0.0.2;0.3.0.0.0.2.8;-1200 / 1200;1
0.3.0.0.0.2;0.3.0.0.0.2.9;-1200 / 1200;1
0.3.0.0.0.2;0.3.0.0.0.2.10;-1200 / 1200;1
0.3.0.0.0.2;0.3.0.0.0.2.11;-1200 / 1200;1
0.3.0.0.0.3;0.3.0.0.0.3.0;-1500 / 1500;1
