0.2.2.0;0.2.2.0.0;47927 / 48000;0
0.2.2.0.0;0.2.2.0.0.0;-5299 / 5300;1
0.2.2.0.0;0.2.2.0.0.1;-4197 / 4200;1
0.2.2.0.0;0.2.2.0.0.2;-3699 / 3700;1
0.2.2.0.0;0.2.2.0.0.3;-5197 / 5200;1
0.2.2.0.0;0.2.2.0.0.4;-3500 / 3500;1
0.2.2.0.0;0.2.2.0.0.5;-3998 / 4000;1
0.2.2.0.0;0.2.2.0.0.6;-4398 / 4400;1
0.2.2.0.0;0.2.2.0.0.7;-4998 / 5000;1
0.2.2.0.0;0.2.2.0.0.8;-3899 / 3900;1
0.2.2.0.0;0.2.2.0.0.9;-5165 / 5200;1
0.2.2.0.0;0.2.2.0.0.10;-3477 / 3500;1
0.2.2.0.0.0;0.2.2.0.0.0.0;-900 / 900;1
0.2.2.0.0.0;0.2.2.0.0.0.1;-899 / 900;1
0.2.2.0.0.0;0.2.2.0.0.0.2;-900 / 900;1
0.2.2.0.0.0;0.2.2.0.0.0.3;-900 / 900;1
0.2.2.0.0.0;0.2.2.0.0.0.4;-900 / 900;1
0.2.2.0.0.0;0.2.2.0.0.0.5;-800 / 800;1
0.2.2.0.0.1;0.2.2.0.0.1.0;-700 / 700;1
0.2.2.0.0.1;0.2.2.0.0.1.1;-698 / 700;1
0.2.2.0.0.1;0.2.2.0.0.1.2;-700 / 700;1
0.2.2.0.0.1;0.2.2.0.0.1.3;-700 / 700;1
0.2.2.0.0.1;0.2.2.0.0.1.4;-700 / 700;1
0.2.2.0.0.1;0.2.2.0.0.1.5;-699 / 700;1
0.2.2.0.0.2;0.2.2.0.0.2.0;-699 / 700;1
0.2.2.0.0.2;0.2.2.0.0.2.1;-600 / 600;1
0.2.2.0.0.2;0.2.2.0.0.2.2;-600 / 600;1
0.2.2.0.0.2;0.2.2.0.0.2.3;-600 / 600;1
0.2.2.0.0.2;0.2.2.0.0.2.4;-600 / 600;1
0.2.2.0.0.2;0.2.2.0.0.2.5;-600 / 600;1
0.2.2.0.0.3;0.2.2.0.0.3.0;-900 / 900;1
0.2.2.0.0.3;0.2.2.0.0.3.1;-899 / 900;1
0.2.2.0.0.3;0.2.2.0.0.3.2;-900 / 900;1
0.2.2.0.0.3;0.2.2.0.0.3.3;-800 / 800;1
0.2.2.0.0.3;0.2.2.0.0.3.4;-898 / 900;1
0.2.2.0.0.3;0.2.2.0.0.3.5;-800 / 800;1
0.2.2.0.0.4;0.2.2.0.0.4.0;-600 / 600;1
0.2.2.0.0.4;0.2.2.0.0.4.1;-600 / 600;1
0.2.2.0.0.4;0.2.2.0.0.4.2;-600 / 600;1
0.2.2.0.0.4;0.2.2.0.0.4.3;-600 / 600;1
0.2.2.0.0.4;0.2.2.0.0.4.4;-600 / 600;1
0.2.2.0.0.4;0.2.2.0.0.4.5;-500 / 500;1
0.2.2.0.0.5;0.2.2.0.0.5.0;-700 / 700;1
0.2.2.0.0.5;0.2.2.0.0.5.1;-699 / 700;1
0.2.2.0.0.5;0.2.2.0.0.5.2;-700 / 700;1
0.2.2.0.0.5;0.2.2.0.0.5.3;-600 / 600;1
0.2.2.0.0.5;0.2.2.0.0.5.4;-600 / 600;1
0.2.2.0.0.5;0.2.2.0.0.5.5;-699 / 700;1
0.2.2.0.0.6;0.2.2.0.0.6.0;-700 / 700;1
0.2.2.0.0.6;0.2.2.0.0.6.1;-799 / 800;1
0.2.2.0.0.6;0.2.2.0.0.6.2;-700 / 700;1
0.2.2.0.0.6;0.2.2.0.0.6.3;-700 / 700;1
0.2.2.0.0.6;0.2.2.0.0.6.4;-799 / 800;1
0.2.2.0.0.6;0.2.2.0.0.6.5;-700 / 700;1
0.2.2.0.0.7;0.2.2.0.0.7.0;-900 / 900;1
0.2.2.0.0.7;0.2.2.0.0.7.1;-898 / 900;1
0.2.2.0.0.7;0.2.2.0.0.7.2;-800 / 800;1
0.2.2.0.0.7;0.2.2.0.0.7.3;-800 / 800;1
0.2.2.0.0.7;0.2.2.0.0.7.4;-800 / 800;1
0.2.2.0.0.7;0.2.2.0.0.7.5;-800 / 800;1
0.2.2.0.0.8;0.2.2.0.0.8.0;-700 / 700;1
0.2.2.0.0.8;0.2.2.0.0.8.1;-700 / 700;1
0.2.2.0.0.8;0.2.2.0.0.8.2;-600 / 600;1
0.2.2.0.0.8;0.2.2.0.0.8.3;-600 / 600;1
0.2.2.0.0.8;0.2.2.0.0.8.4;-600 / 600;1
