0.6.2;0.6.2.0;138976 / 139000;0
0.6.2.0;0.6.2.0.0;-16784 / 16800;1
0.6.2.0;0.6.2.0.1;-19200 / 19200;1
0.6.2.0;0.6.2.0.2;-17700 / 17700;1
0.6.2.0;0.6.2.0.3;-16000 / 16000;1
0.6.2.0;0.6.2.0.4;-16898 / 16900;1
0.6.2.0;0.6.2.0.5;-19700 / 19700;1
0.6.2.0;0.6.2.0.6;-16999 / 17000;1
0.6.2.0;0.6.2.0.7;-15595 / 15600;1
0.6.2.0.0;0.6.2.0.0.0;-3400 / 3400;1
0.6.2.0.0;0.6.2.0.0.1;-3399 / 3400;1
0.6.2.0.0;0.6.2.0.0.2;-3300 / 3300;1
0.6.2.0.0;0.6.2.0.0.3;-3385 / 3400;1
0.6.2.0.0;0.6.2.0.0.4;-3300 / 3300;1
0.6.2.0.1;0.6.2.0.1.0;-3900 / 3900;1
0.6.2.0.1;0.6.2.0.1.1;-3900 / 3900;1
0.6.2.0.1;0.6.2.0.1.2;-3800 / 3800;1
0.6.2.0.1;0.6.2.0.1.3;-3800 / 3800;1
0.6.2.0.1;0.6.2.0.1.4;-3800 / 3800;1
0.6.2.0.2;0.6.2.0.2.0;-3600 / 3600;1
0.6.2.0.2;0.6.2.0.2.1;-3600 / 3600;1
0.6.2.0.2;0.6.2.0.2.2;-3500 / 3500;1
0.6.2.0.2;0.6.2.0.2.3;-3500 / 3500;1
0.6.2.0.2;0.6.2.0.2.4;-3500 / 3500;1
0.6.2.0.3;0.6.2.0.3.0;-3200 / 3200;1
0.6.2.0.3;0.6.2.0.3.1;-3200 / 3200;1
0.6.2.0.3;0.6.2.0.3.2;-3200 / 3200;1
0.6.2.0.3;0.6.2.0.3.3;-3200 / 3200;1
0.6.2.0.3;0.6.2.0.3.4;-3200 / 3200;1
0.6.2.0.4;0.6.2.0.4.0;-3400 / 3400;1
0.6.2.0.4;0.6.2.0.4.1;-3400 / 3400;1
0.6.2.0.4;0.6.2.0.4.2;-3400 / 3400;1
0.6.2.0.4;0.6.2.0.4.3;-3398 / 3400;1
0.6.2.0.4;0.6.2.0.4.4;-3300 / 3300;1
0.6.2.0.5;0.6.2.0.5.0;-4000 / 4000;1
0.6.2.0.5;0.6.2.0.5.1;-4000 / 4000;1
0.6.2.0.5;0.6.2.0.5.2;-3900 / 3900;1
0.6.2.0.5;0.6.2.0.5.3;-3900 / 3900;1
0.6.2.0.5;0.6.2.0.5.4;-3900 / 3900;1
0.6.2.0.6;0.6.2.0.6.0;-3400 / 3400;1
0.6.2.0.6;0.6.2.0.6.1;-3400 / 3400;1
0.6.2.0.6;0.6.2.0.6.2;-3400 / 3400;1
0.6.2.0.6;0.6.2.0.6.3;-3399 / 3400;1
0.6.2.0.6;0.6.2.0.6.4;-3400 / 3400;1
0.6.2.0.7;0.6.2.0.7.0;-3099 / 3100;1
0.6.2.0.7;0.6.2.0.7.1;-3197 / 3200;1
0.6.2.0.7;0.6.2.0.7.2;-3100 / 3100;1
0.6.2.0.7;0.6.2.0.7.3;-3099 / 3100;1
0.6.2.0.7;0.6.2.0.7.4;-3100 / 3100;1
