0.0.0.0;0.0.0.0.0;49300 / 49300;0
0.0.0.0.0;0.0.0.0.0.0;-49200 / 49200;1
0.0.0.0.0.0;0.0.0.0.0.0.0;-9900 / 9900;1
0.0.0.0.0.0;0.0.0.0.0.0.1;-9900 / 9900;1
0.0.0.0.0.0;0.0.0.0.0.0.2;-9800 / 9800;1
0.0.0.0.0.0;0.0.0.0.0.0.3;-9800 / 9800;1
0.0.0.0.0.0;0.0.0.0.0.0.4;-9800 / 9800;1
0.0.0.0.0.0.0;0.0.0.0.0.0.0.0;-9800 / 9800;1
0.0.0.0.0.0.1;0.0.0.0.0.0.1.0;-9800 / 9800;1
0.0.0.0.0.0.2;0.0.0.0.0.0.2.0;-9700 / 9700;1
0.0.0.0.0.0.3;0.0.0.0.0.0.3.0;-9700 / 9700;1
0.0.0.0.0.0.4;0.0.0.0.0.0.4.0;-9700 / 9700;1
0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0;9700 / 9700;0
0.0.0.0.0.0.1.0;0.0.0.0.0.0.1.0.0;9700 / 9700;0
0.0.0.0.0.0.2.0;0.0.0.0.0.0.2.0.0;9600 / 9600;0
0.0.0.0.0.0.3.0;0.0.0.0.0.0.3.0.0;9600 / 9600;0
0.0.0.0.0.0.4.0;0.0.0.0.0.0.4.0.0;9600 / 9600;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0;900 / 900;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.1;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.2;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.3;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.4;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.5;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.6;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.7;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.8;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.9;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.10;800 / 800;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.11;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.0;900 / 900;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.1;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.2;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.3;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.4;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.5;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.6;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.7;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.8;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.9;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.10;800 / 800;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.11;800 / 800;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.0;1100 / 1100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.1;1100 / 1100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.2;1100 / 1100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.3;1100 / 1100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.4;1100 / 1100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.5;1100 / 1100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.6;1000 / 1000;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.7;1000 / 1000;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.8;1000 / 1000;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.0;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.1;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.2;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.3;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.4;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.5;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.6;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.7;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.8;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.9;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.10;800 / 800;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.11;800 / 800;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.0;1100 / 1100;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.1;1100 / 1100;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.2;1100 / 1100;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.3;1100 / 1100;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.4;1100 / 1100;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.5;1100 / 1100;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.6;1000 / 1000;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.7;1000 / 1000;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.8;1000 / 1000;0
0.0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0.0;100 / 100;0
0.0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0.1;100 / 100;0
0.0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0.2;100 / 100;0
0.0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0.3;100 / 100;0
0.0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0.4;100 / 100;0
0.0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0.5;100 / 100;0
0.0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0.6;100 / 100;0
0.0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0.7;100 / 100;0
