0.5.1;0.5.1.0;217384 / 218800;0
0.5.1.0;0.5.1.0.0;-16683 / 16800;1
0.5.1.0;0.5.1.0.1;-18126 / 18200;1
0.5.1.0;0.5.1.0.2;-16192 / 16200;1
0.5.1.0;0.5.1.0.3;-14596 / 14700;1
0.5.1.0;0.5.1.0.4;-16335 / 16400;1
0.5.1.0;0.5.1.0.5;-17589 / 17600;1
0.5.1.0;0.5.1.0.6;-16434 / 16500;1
0.5.1.0;0.5.1.0.7;-17184 / 17300;1
0.5.1.0;0.5.1.0.8;-15103 / 15700;1
0.5.1.0;0.5.1.0.9;-17560 / 17600;1
0.5.1.0;0.5.1.0.10;-15910 / 16000;1
0.5.1.0;0.5.1.0.11;-18333 / 18400;1
0.5.1.0;0.5.1.0.12;-17239 / 17300;1
0.5.1.0.0;0.5.1.0.0.0;-8162 / 8200;1
0.5.1.0.0;0.5.1.0.0.1;-8521 / 8600;1
0.5.1.0.1;0.5.1.0.1.0;-8978 / 9000;1
0.5.1.0.1;0.5.1.0.1.1;-9148 / 9200;1
0.5.1.0.2;0.5.1.0.2.0;-8097 / 8100;1
0.5.1.0.2;0.5.1.0.2.1;-8095 / 8100;1
0.5.1.0.3;0.5.1.0.3.0;-7169 / 7200;1
0.5.1.0.3;0.5.1.0.3.1;-7427 / 7500;1
0.5.1.0.4;0.5.1.0.4.0;-8079 / 8100;1
0.5.1.0.4;0.5.1.0.4.1;-8256 / 8300;1
0.5.1.0.5;0.5.1.0.5.0;-5896 / 5900;1
0.5.1.0.5;0.5.1.0.5.1;-5797 / 5800;1
0.5.1.0.5;0.5.1.0.5.2;-5896 / 5900;1
0.5.1.0.6;0.5.1.0.6.0;-8176 / 8200;1
0.5.1.0.6;0.5.1.0.6.1;-8258 / 8300;1
0.5.1.0.7;0.5.1.0.7.0;-17184 / 17300;1
0.5.1.0.8;0.5.1.0.8.0;-6840 / 7000;1
0.5.1.0.8;0.5.1.0.8.1;-8263 / 8700;1
0.5.1.0.9;0.5.1.0.9.0;-5883 / 5900;1
0.5.1.0.9;0.5.1.0.9.1;-5885 / 5900;1
0.5.1.0.9;0.5.1.0.9.2;-5792 / 5800;1
0.5.1.0.10;0.5.1.0.10.0;-15910 / 16000;1
0.5.1.0.11;0.5.1.0.11.0;-9080 / 9100;1
0.5.1.0.11;0.5.1.0.11.1;-9253 / 9300;1
0.5.1.0.12;0.5.1.0.12.0;-17239 / 17300;1
0.5.1.0.0.0;0.5.1.0.0.0.0;199 / 200;0
0.5.1.0.0.0;0.5.1.0.0.0.1;593 / 600;0
0.5.1.0.0.0;0.5.1.0.0.0.2;798 / 800;0
0.5.1.0.0.0;0.5.1.0.0.0.3;500 / 500;0
0.5.1.0.0.0;0.5.1.0.0.0.4;692 / 700;0
0.5.1.0.0.0;0.5.1.0.0.0.5;993 / 1000;0
0.5.1.0.0.0;0.5.1.0.0.0.6;796 / 800;0
0.5.1.0.0.0;0.5.1.0.0.0.7;498 / 500;0
0.5.1.0.0.0;0.5.1.0.0.0.8;399 / 400;0
0.5.1.0.0.0;0.5.1.0.0.0.9;898 / 900;0
0.5.1.0.0.0;0.5.1.0.0.0.10;300 / 300;0
0.5.1.0.0.0;0.5.1.0.0.0.11;400 / 400;0
0.5.1.0.0.0;0.5.1.0.0.0.12;997 / 1000;0
0.5.1.0.0.1;0.5.1.0.0.1.0;781 / 800;0
0.5.1.0.0.1;0.5.1.0.0.1.1;494 / 500;0
0.5.1.0.0.1;0.5.1.0.0.1.2;588 / 600;0
0.5.1.0.0.1;0.5.1.0.0.1.3;297 / 300;0
0.5.1.0.0.1;0.5.1.0.0.1.4;791 / 800;0
0.5.1.0.0.1;0.5.1.0.0.1.5;792 / 800;0
0.5.1.0.0.1;0.5.1.0.0.1.6;597 / 600;0
0.5.1.0.0.1;0.5.1.0.0.1.7;598 / 600;0
0.5.1.0.0.1;0.5.1.0.0.1.8;698 / 700;0
0.5.1.0.0.1;0.5.1.0.0.1.9;799 / 800;0
0.5.1.0.0.1;0.5.1.0.0.1.10;794 / 800;0
0.5.1.0.0.1;0.5.1.0.0.1.11;797 / 800;0
0.5.1.0.0.1;0.5.1.0.0.1.12;397 / 400;0
0.5.1.0.1.0;0.5.1.0.1.0.0;695 / 700;0
0.5.1.0.1.0;0.5.1.0.1.0.1;499 / 500;0
0.5.1.0.1.0;0.5.1.0.1.0.2;497 / 500;0
0.5.1.0.1.0;0.5.1.0.1.0.3;798 / 800;0
0.5.1.0.1.0;0.5.1.0.1.0.4;897 / 900;0
0.5.1.0.1.0;0.5.1.0.1.0.5;796 / 800;0
0.5.1.0.1.0;0.5.1.0.1.0.6;700 / 700;0
0.5.1.0.1.0;0.5.1.0.1.0.7;500 / 500;0
0.5.1.0.1.0;0.5.1.0.1.0.8;899 / 900;0
0.5.1.0.1.0;0.5.1.0.1.0.9;800 / 800;0
0.5.1.0.1.0;0.5.1.0.1.0.10;499 / 500;0
0.5.1.0.1.0;0.5.1.0.1.0.11;700 / 700;0
0.5.1.0.1.0;0.5.1.0.1.0.12;599 / 600;0
0.5.1.0.1.1;0.5.1.0.1.1.0;890 / 900;0
0.5.1.0.1.1;0.5.1.0.1.1.1;690 / 700;0
0.5.1.0.1.1;0.5.1.0.1.1.2;598 / 600;0
0.5.1.0.1.1;0.5.1.0.1.1.3;399 / 400;0
0.5.1.0.1.1;0.5.1.0.1.1.4;598 / 600;0
0.5.1.0.1.1;0.5.1.0.1.1.5;594 / 600;0
0.5.1.0.1.1;0.5.1.0.1.1.6;100 / 100;0
0.5.1.0.1.1;0.5.1.0.1.1.7;395 / 400;0
0.5.1.0.1.1;0.5.1.0.1.1.8;698 / 700;0
0.5.1.0.1.1;0.5.1.0.1.1.9;599 / 600;0
0.5.1.0.1.1;0.5.1.0.1.1.10;1196 / 1200;0
0.5.1.0.1.1;0.5.1.0.1.1.11;999 / 1000;0
0.5.1.0.1.1;0.5.1.0.1.1.12;1293 / 1300;0
0.5.1.0.2.0;0.5.1.0.2.0.0;499 / 500;0
0.5.1.0.2.0;0.5.1.0.2.0.1;600 / 600;0
0.5.1.0.2.0;0.5.1.0.2.0.2;400 / 400;0
0.5.1.0.2.0;0.5.1.0.2.0.3;900 / 900;0
0.5.1.0.2.0;0.5.1.0.2.0.4;500 / 500;0
0.5.1.0.2.0;0.5.1.0.2.0.5;600 / 600;0
0.5.1.0.2.0;0.5.1.0.2.0.6;399 / 400;0
0.5.1.0.2.0;0.5.1.0.2.0.7;400 / 400;0
0.5.1.0.2.0;0.5.1.0.2.0.8;800 / 800;0
0.5.1.0.2.0;0.5.1.0.2.0.9;700 / 700;0
0.5.1.0.2.0;0.5.1.0.2.0.10;700 / 700;0
0.5.1.0.2.0;0.5.1.0.2.0.11;1000 / 1000;0
0.5.1.0.2.0;0.5.1.0.2.0.12;500 / 500;0
0.5.1.0.2.1;0.5.1.0.2.1.0;300 / 300;0
0.5.1.0.2.1;0.5.1.0.2.1.1;999 / 1000;0
0.5.1.0.2.1;0.5.1.0.2.1.2;599 / 600;0
0.5.1.0.2.1;0.5.1.0.2.1.3;900 / 900;0
0.5.1.0.2.1;0.5.1.0.2.1.4;400 / 400;0
0.5.1.0.2.1;0.5.1.0.2.1.5;500 / 500;0
0.5.1.0.2.1;0.5.1.0.2.1.6;600 / 600;0
0.5.1.0.2.1;0.5.1.0.2.1.7;698 / 700;0
0.5.1.0.2.1;0.5.1.0.2.1.8;900 / 900;0
0.5.1.0.2.1;0.5.1.0.2.1.9;500 / 500;0
0.5.1.0.2.1;0.5.1.0.2.1.10;300 / 300;0
0.5.1.0.2.1;0.5.1.0.2.1.11;1100 / 1100;0
0.5.1.0.2.1;0.5.1.0.2.1.12;199 / 200;0
0.5.1.0.3.0;0.5.1.0.3.0.0;793 / 800;0
0.5.1.0.3.0;0.5.1.0.3.0.1;496 / 500;0
0.5.1.0.3.0;0.5.1.0.3.0.2;598 / 600;0
0.5.1.0.3.0;0.5.1.0.3.0.3;698 / 700;0
0.5.1.0.3.0;0.5.1.0.3.0.4;597 / 600;0
0.5.1.0.3.0;0.5.1.0.3.0.5;497 / 500;0
0.5.1.0.3.0;0.5.1.0.3.0.6;397 / 400;0
0.5.1.0.3.0;0.5.1.0.3.0.7;500 / 500;0
0.5.1.0.3.0;0.5.1.0.3.0.9;600 / 600;0
0.5.1.0.3.0;0.5.1.0.3.0.10;797 / 800;0
0.5.1.0.3.0;0.5.1.0.3.0.11;498 / 500;0
0.5.1.0.3.0;0.5.1.0.3.0.12;599 / 600;0
0.5.1.0.3.1;0.5.1.0.3.1.0;488 / 500;0
0.5.1.0.3.1;0.5.1.0.3.1.1;590 / 600;0
0.5.1.0.3.1;0.5.1.0.3.1.2;590 / 600;0
0.5.1.0.3.1;0.5.1.0.3.1.3;700 / 700;0
0.5.1.0.3.1;0.5.1.0.3.1.4;692 / 700;0
0.5.1.0.3.1;0.5.1.0.3.1.5;591 / 600;0
0.5.1.0.3.1;0.5.1.0.3.1.6;298 / 300;0
0.5.1.0.3.1;0.5.1.0.3.1.7;694 / 700;0
0.5.1.0.3.1;0.5.1.0.3.1.8;300 / 300;0
0.5.1.0.3.1;0.5.1.0.3.1.9;597 / 600;0
0.5.1.0.3.1;0.5.1.0.3.1.10;397 / 400;0
0.5.1.0.3.1;0.5.1.0.3.1.11;799 / 800;0
0.5.1.0.3.1;0.5.1.0.3.1.12;594 / 600;0
0.5.1.0.4.0;0.5.1.0.4.0.0;198 / 200;0
0.5.1.0.4.0;0.5.1.0.4.0.1;993 / 1000;0
0.5.1.0.4.0;0.5.1.0.4.0.2;599 / 600;0
0.5.1.0.4.0;0.5.1.0.4.0.3;200 / 200;0
0.5.1.0.4.0;0.5.1.0.4.0.4;400 / 400;0
0.5.1.0.4.0;0.5.1.0.4.0.5;796 / 800;0
0.5.1.0.4.0;0.5.1.0.4.0.6;399 / 400;0
0.5.1.0.4.0;0.5.1.0.4.0.7;998 / 1000;0
0.5.1.0.4.0;0.5.1.0.4.0.8;799 / 800;0
0.5.1.0.4.0;0.5.1.0.4.0.9;700 / 700;0
0.5.1.0.4.0;0.5.1.0.4.0.10;99 / 100;0
0.5.1.0.4.0;0.5.1.0.4.0.11;700 / 700;0
0.5.1.0.4.0;0.5.1.0.4.0.12;1098 / 1100;0
0.5.1.0.4.1;0.5.1.0.4.1.0;690 / 700;0
0.5.1.0.4.1;0.5.1.0.4.1.1;396 / 400;0
0.5.1.0.4.1;0.5.1.0.4.1.2;793 / 800;0
0.5.1.0.4.1;0.5.1.0.4.1.3;100 / 100;0
0.5.1.0.4.1;0.5.1.0.4.1.4;797 / 800;0
0.5.1.0.4.1;0.5.1.0.4.1.5;598 / 600;0
0.5.1.0.4.1;0.5.1.0.4.1.6;795 / 800;0
0.5.1.0.4.1;0.5.1.0.4.1.7;897 / 900;0
0.5.1.0.4.1;0.5.1.0.4.1.8;499 / 500;0
0.5.1.0.4.1;0.5.1.0.4.1.9;699 / 700;0
0.5.1.0.4.1;0.5.1.0.4.1.10;994 / 1000;0
0.5.1.0.4.1;0.5.1.0.4.1.11;299 / 300;0
0.5.1.0.4.1;0.5.1.0.4.1.12;600 / 600;0
0.5.1.0.5.0;0.5.1.0.5.0.0;396 / 400;0
0.5.1.0.5.0;0.5.1.0.5.0.1;500 / 500;0
0.5.1.0.5.0;0.5.1.0.5.0.2;300 / 300;0
0.5.1.0.5.0;0.5.1.0.5.0.3;500 / 500;0
0.5.1.0.5.0;0.5.1.0.5.0.4;300 / 300;0
0.5.1.0.5.0;0.5.1.0.5.0.5;500 / 500;0
0.5.1.0.5.0;0.5.1.0.5.0.6;800 / 800;0
0.5.1.0.5.0;0.5.1.0.5.0.7;400 / 400;0
0.5.1.0.5.0;0.5.1.0.5.0.8;300 / 300;0
0.5.1.0.5.0;0.5.1.0.5.0.9;300 / 300;0
0.5.1.0.5.0;0.5.1.0.5.0.10;800 / 800;0
0.5.1.0.5.0;0.5.1.0.5.0.11;200 / 200;0
0.5.1.0.5.0;0.5.1.0.5.0.12;500 / 500;0
0.5.1.0.5.1;0.5.1.0.5.1.0;400 / 400;0
0.5.1.0.5.1;0.5.1.0.5.1.1;600 / 600;0
0.5.1.0.5.1;0.5.1.0.5.1.2;399 / 400;0
0.5.1.0.5.1;0.5.1.0.5.1.3;400 / 400;0
0.5.1.0.5.1;0.5.1.0.5.1.4;400 / 400;0
0.5.1.0.5.1;0.5.1.0.5.1.5;500 / 500;0
0.5.1.0.5.1;0.5.1.0.5.1.6;700 / 700;0
0.5.1.0.5.1;0.5.1.0.5.1.7;300 / 300;0
0.5.1.0.5.1;0.5.1.0.5.1.8;300 / 300;0
0.5.1.0.5.1;0.5.1.0.5.1.9;300 / 300;0
0.5.1.0.5.1;0.5.1.0.5.1.10;400 / 400;0
0.5.1.0.5.1;0.5.1.0.5.1.11;600 / 600;0
0.5.1.0.5.1;0.5.1.0.5.1.12;398 / 400;0
0.5.1.0.5.2;0.5.1.0.5.2.0;399 / 400;0
0.5.1.0.5.2;0.5.1.0.5.2.1;699 / 700;0
0.5.1.0.5.2;0.5.1.0.5.2.2;699 / 700;0
0.5.1.0.5.2;0.5.1.0.5.2.3;400 / 400;0
0.5.1.0.5.2;0.5.1.0.5.2.4;500 / 500;0
0.5.1.0.5.2;0.5.1.0.5.2.5;200 / 200;0
0.5.1.0.5.2;0.5.1.0.5.2.6;499 / 500;0
0.5.1.0.5.2;0.5.1.0.5.2.7;100 / 100;0
0.5.1.0.5.2;0.5.1.0.5.2.8;500 / 500;0
0.5.1.0.5.2;0.5.1.0.5.2.9;700 / 700;0
0.5.1.0.5.2;0.5.1.0.5.2.10;400 / 400;0
0.5.1.0.5.2;0.5.1.0.5.2.11;700 / 700;0
0.5.1.0.6.0;0.5.1.0.6.0.0;1192 / 1200;0
0.5.1.0.6.0;0.5.1.0.6.0.1;696 / 700;0
0.5.1.0.6.0;0.5.1.0.6.0.2;697 / 700;0
0.5.1.0.6.0;0.5.1.0.6.0.3;500 / 500;0
0.5.1.0.6.0;0.5.1.0.6.0.4;597 / 600;0
0.5.1.0.6.0;0.5.1.0.6.0.5;800 / 800;0
0.5.1.0.6.0;0.5.1.0.6.0.6;600 / 600;0
0.5.1.0.6.0;0.5.1.0.6.0.7;600 / 600;0
0.5.1.0.6.0;0.5.1.0.6.0.8;400 / 400;0
0.5.1.0.6.0;0.5.1.0.6.0.9;300 / 300;0
0.5.1.0.6.0;0.5.1.0.6.0.10;697 / 700;0
0.5.1.0.6.0;0.5.1.0.6.0.11;599 / 600;0
0.5.1.0.6.0;0.5.1.0.6.0.12;398 / 400;0
0.5.1.0.6.1;0.5.1.0.6.1.0;596 / 600;0
0.5.1.0.6.1;0.5.1.0.6.1.1;891 / 900;0
0.5.1.0.6.1;0.5.1.0.6.1.2;198 / 200;0
0.5.1.0.6.1;0.5.1.0.6.1.3;699 / 700;0
0.5.1.0.6.1;0.5.1.0.6.1.4;697 / 700;0
0.5.1.0.6.1;0.5.1.0.6.1.5;796 / 800;0
0.5.1.0.6.1;0.5.1.0.6.1.6;598 / 600;0
0.5.1.0.6.1;0.5.1.0.6.1.7;495 / 500;0
0.5.1.0.6.1;0.5.1.0.6.1.8;300 / 300;0
0.5.1.0.6.1;0.5.1.0.6.1.9;1400 / 1400;0
0.5.1.0.6.1;0.5.1.0.6.1.10;495 / 500;0
0.5.1.0.6.1;0.5.1.0.6.1.11;600 / 600;0
0.5.1.0.6.1;0.5.1.0.6.1.12;395 / 400;0
0.5.1.0.7.0;0.5.1.0.7.0.0;1288 / 1300;0
0.5.1.0.7.0;0.5.1.0.7.0.1;2077 / 2100;0
0.5.1.0.7.0;0.5.1.0.7.0.2;893 / 900;0
0.5.1.0.7.0;0.5.1.0.7.0.3;1196 / 1200;0
0.5.1.0.7.0;0.5.1.0.7.0.4;993 / 1000;0
0.5.1.0.7.0;0.5.1.0.7.0.5;1287 / 1300;0
0.5.1.0.7.0;0.5.1.0.7.0.6;1496 / 1500;0
0.5.1.0.7.0;0.5.1.0.7.0.7;1977 / 2000;0
0.5.1.0.7.0;0.5.1.0.7.0.8;996 / 1000;0
0.5.1.0.7.0;0.5.1.0.7.0.9;1199 / 1200;0
0.5.1.0.7.0;0.5.1.0.7.0.10;1294 / 1300;0
0.5.1.0.7.0;0.5.1.0.7.0.11;1397 / 1400;0
0.5.1.0.7.0;0.5.1.0.7.0.12;992 / 1000;0
0.5.1.0.8.0;0.5.1.0.8.0.0;89 / 100;0
0.5.1.0.8.0;0.5.1.0.8.0.1;471 / 500;0
0.5.1.0.8.0;0.5.1.0.8.0.2;583 / 600;0
0.5.1.0.8.0;0.5.1.0.8.0.3;299 / 300;0
0.5.1.0.8.0;0.5.1.0.8.0.4;878 / 900;0
0.5.1.0.8.0;0.5.1.0.8.0.5;486 / 500;0
0.5.1.0.8.0;0.5.1.0.8.0.6;385 / 400;0
0.5.1.0.8.0;0.5.1.0.8.0.7;686 / 700;0
0.5.1.0.8.0;0.5.1.0.8.0.8;496 / 500;0
0.5.1.0.8.0;0.5.1.0.8.0.9;699 / 700;0
0.5.1.0.8.0;0.5.1.0.8.0.10;495 / 500;0
0.5.1.0.8.0;0.5.1.0.8.0.11;395 / 400;0
0.5.1.0.8.0;0.5.1.0.8.0.12;781 / 800;0
0.5.1.0.8.1;0.5.1.0.8.1.0;720 / 800;0
0.5.1.0.8.1;0.5.1.0.8.1.1;646 / 700;0
0.5.1.0.8.1;0.5.1.0.8.1.2;467 / 500;0
0.5.1.0.8.1;0.5.1.0.8.1.3;591 / 600;0
0.5.1.0.8.1;0.5.1.0.8.1.4;575 / 600;0
0.5.1.0.8.1;0.5.1.0.8.1.5;555 / 600;0
0.5.1.0.8.1;0.5.1.0.8.1.6;379 / 400;0
0.5.1.0.8.1;0.5.1.0.8.1.7;957 / 1000;0
0.5.1.0.8.1;0.5.1.0.8.1.8;684 / 700;0
0.5.1.0.8.1;0.5.1.0.8.1.9;195 / 200;0
0.5.1.0.8.1;0.5.1.0.8.1.10;770 / 800;0
0.5.1.0.8.1;0.5.1.0.8.1.11;885 / 900;0
0.5.1.0.8.1;0.5.1.0.8.1.12;751 / 800;0
0.5.1.0.9.0;0.5.1.0.9.0.0;595 / 600;0
0.5.1.0.9.0;0.5.1.0.9.0.1;199 / 200;0
0.5.1.0.9.0;0.5.1.0.9.0.2;297 / 300;0
0.5.1.0.9.0;0.5.1.0.9.0.3;500 / 500;0
0.5.1.0.9.0;0.5.1.0.9.0.4;300 / 300;0
0.5.1.0.9.0;0.5.1.0.9.0.5;898 / 900;0
0.5.1.0.9.0;0.5.1.0.9.0.6;697 / 700;0
0.5.1.0.9.0;0.5.1.0.9.0.7;299 / 300;0
0.5.1.0.9.0;0.5.1.0.9.0.8;600 / 600;0
0.5.1.0.9.0;0.5.1.0.9.0.9;600 / 600;0
0.5.1.0.9.0;0.5.1.0.9.0.10;499 / 500;0
0.5.1.0.9.0;0.5.1.0.9.0.11;100 / 100;0
0.5.1.0.9.0;0.5.1.0.9.0.12;200 / 200;0
0.5.1.0.9.1;0.5.1.0.9.1.0;597 / 600;0
0.5.1.0.9.1;0.5.1.0.9.1.1;300 / 300;0
0.5.1.0.9.1;0.5.1.0.9.1.2;698 / 700;0
0.5.1.0.9.1;0.5.1.0.9.1.3;99 / 100;0
0.5.1.0.9.1;0.5.1.0.9.1.4;998 / 1000;0
0.5.1.0.9.1;0.5.1.0.9.1.5;198 / 200;0
0.5.1.0.9.1;0.5.1.0.9.1.6;199 / 200;0
0.5.1.0.9.1;0.5.1.0.9.1.7;399 / 400;0
0.5.1.0.9.1;0.5.1.0.9.1.8;499 / 500;0
0.5.1.0.9.1;0.5.1.0.9.1.9;700 / 700;0
0.5.1.0.9.1;0.5.1.0.9.1.10;598 / 600;0
0.5.1.0.9.1;0.5.1.0.9.1.11;200 / 200;0
0.5.1.0.9.1;0.5.1.0.9.1.12;300 / 300;0
0.5.1.0.9.2;0.5.1.0.9.2.0;599 / 600;0
0.5.1.0.9.2;0.5.1.0.9.2.1;198 / 200;0
0.5.1.0.9.2;0.5.1.0.9.2.2;400 / 400;0
0.5.1.0.9.2;0.5.1.0.9.2.3;600 / 600;0
0.5.1.0.9.2;0.5.1.0.9.2.4;198 / 200;0
0.5.1.0.9.2;0.5.1.0.9.2.5;799 / 800;0
0.5.1.0.9.2;0.5.1.0.9.2.6;500 / 500;0
0.5.1.0.9.2;0.5.1.0.9.2.7;399 / 400;0
0.5.1.0.9.2;0.5.1.0.9.2.8;800 / 800;0
0.5.1.0.9.2;0.5.1.0.9.2.9;400 / 400;0
0.5.1.0.9.2;0.5.1.0.9.2.10;200 / 200;0
0.5.1.0.9.2;0.5.1.0.9.2.11;300 / 300;0
0.5.1.0.9.2;0.5.1.0.9.2.12;299 / 300;0
0.5.1.0.10.0;0.5.1.0.10.0.0;792 / 800;0
0.5.1.0.10.0;0.5.1.0.10.0.1;1387 / 1400;0
0.5.1.0.10.0;0.5.1.0.10.0.2;1488 / 1500;0
0.5.1.0.10.0;0.5.1.0.10.0.3;1196 / 1200;0
0.5.1.0.10.0;0.5.1.0.10.0.4;1093 / 1100;0
0.5.1.0.10.0;0.5.1.0.10.0.5;1192 / 1200;0
0.5.1.0.10.0;0.5.1.0.10.0.6;1586 / 1600;0
0.5.1.0.10.0;0.5.1.0.10.0.7;1196 / 1200;0
0.5.1.0.10.0;0.5.1.0.10.0.8;897 / 900;0
0.5.1.0.10.0;0.5.1.0.10.0.9;1695 / 1700;0
0.5.1.0.10.0;0.5.1.0.10.0.10;798 / 800;0
0.5.1.0.10.0;0.5.1.0.10.0.11;1199 / 1200;0
0.5.1.0.10.0;0.5.1.0.10.0.12;1292 / 1300;0
0.5.1.0.11.0;0.5.1.0.11.0.0;596 / 600;0
0.5.1.0.11.0;0.5.1.0.11.0.1;696 / 700;0
0.5.1.0.11.0;0.5.1.0.11.0.2;698 / 700;0
0.5.1.0.11.0;0.5.1.0.11.0.3;300 / 300;0
0.5.1.0.11.0;0.5.1.0.11.0.4;499 / 500;0
0.5.1.0.11.0;0.5.1.0.11.0.5;298 / 300;0
0.5.1.0.11.0;0.5.1.0.11.0.6;800 / 800;0
0.5.1.0.11.0;0.5.1.0.11.0.7;797 / 800;0
0.5.1.0.11.0;0.5.1.0.11.0.8;400 / 400;0
0.5.1.0.11.0;0.5.1.0.11.0.9;900 / 900;0
0.5.1.0.11.0;0.5.1.0.11.0.10;1400 / 1400;0
0.5.1.0.11.0;0.5.1.0.11.0.11;1000 / 1000;0
0.5.1.0.11.0;0.5.1.0.11.0.12;598 / 600;0
0.5.1.0.11.1;0.5.1.0.11.1.0;889 / 900;0
0.5.1.0.11.1;0.5.1.0.11.1.1;898 / 900;0
0.5.1.0.11.1;0.5.1.0.11.1.2;793 / 800;0
0.5.1.0.11.1;0.5.1.0.11.1.3;997 / 1000;0
