0.2;0.2.0;50844 / 51000;0
0.2.0;0.2.0.0;-13694 / 13700;1
0.2.0;0.2.0.1;-9860 / 9900;1
0.2.0;0.2.0.2;-12786 / 12800;1
0.2.0;0.2.0.3;-14405 / 14500;1
0.2.0.0;0.2.0.0.0;-4595 / 4600;1
0.2.0.0;0.2.0.0.1;-4599 / 4600;1
0.2.0.0;0.2.0.0.2;-4500 / 4500;1
0.2.0.1;0.2.0.1.0;-3293 / 3300;1
0.2.0.1;0.2.0.1.1;-3281 / 3300;1
0.2.0.1;0.2.0.1.2;-3286 / 3300;1
0.2.0.2;0.2.0.2.0;-4295 / 4300;1
0.2.0.2;0.2.0.2.1;-4294 / 4300;1
0.2.0.2;0.2.0.2.2;-4197 / 4200;1
0.2.0.3;0.2.0.3.0;-4766 / 4800;1
0.2.0.3;0.2.0.3.1;-4863 / 4900;1
0.2.0.3;0.2.0.3.2;-4776 / 4800;1
0.2.0.0.0;0.2.0.0.0.0;-4496 / 4500;1
0.2.0.0.1;0.2.0.0.1.0;-4499 / 4500;1
0.2.0.0.2;0.2.0.0.2.0;-4400 / 4400;1
0.2.0.1.0;0.2.0.1.0.0;-3194 / 3200;1
0.2.0.1.1;0.2.0.1.1.0;-3185 / 3200;1
0.2.0.1.2;0.2.0.1.2.0;-3189 / 3200;1
0.2.0.2.0;0.2.0.2.0.0;-4196 / 4200;1
0.2.0.2.1;0.2.0.2.1.0;-4194 / 4200;1
0.2.0.2.2;0.2.0.2.2.0;-4097 / 4100;1
0.2.0.3.0;0.2.0.3.0.0;-4669 / 4700;1
0.2.0.3.1;0.2.0.3.1.0;-4765 / 4800;1
0.2.0.3.2;0.2.0.3.2.0;-4682 / 4700;1
0.2.0.0.0.0;0.2.0.0.0.0.0;1797 / 1800;0
0.2.0.0.0.0;0.2.0.0.0.0.1;600 / 600;0
0.2.0.0.0.0;0.2.0.0.0.0.2;800 / 800;0
0.2.0.0.0.0;0.2.0.0.0.0.3;1199 / 1200;0
0.2.0.0.1.0;0.2.0.0.1.0.0;1000 / 1000;0
0.2.0.0.1.0;0.2.0.0.1.0.1;1000 / 1000;0
0.2.0.0.1.0;0.2.0.0.1.0.2;1600 / 1600;0
0.2.0.0.1.0;0.2.0.0.1.0.3;800 / 800;0
0.2.0.0.2.0;0.2.0.0.2.0.0;900 / 900;0
0.2.0.0.2.0;0.2.0.0.2.0.1;1200 / 1200;0
0.2.0.0.2.0;0.2.0.0.2.0.2;1200 / 1200;0
0.2.0.0.2.0;0.2.0.0.2.0.3;1000 / 1000;0
0.2.0.1.0.0;0.2.0.1.0.0.0;596 / 600;0
