0.4.0.0;0.4.0.0.0;163500 / 163500;0
0.4.0.0.0;0.4.0.0.0.0;-23500 / 23500;1
0.4.0.0.0;0.4.0.0.0.1;-22600 / 22600;1
0.4.0.0.0;0.4.0.0.0.2;-24300 / 24300;1
0.4.0.0.0;0.4.0.0.0.3;-26300 / 26300;1
0.4.0.0.0;0.4.0.0.0.4;-22600 / 22600;1
0.4.0.0.0;0.4.0.0.0.5;-21500 / 21500;1
0.4.0.0.0;0.4.0.0.0.6;-22600 / 22600;1
0.4.0.0.0.0;0.4.0.0.0.0.0;-4000 / 4000;1
0.4.0.0.0.0;0.4.0.0.0.0.1;-3900 / 3900;1
0.4.0.0.0.0;0.4.0.0.0.0.2;-3900 / 3900;1
0.4.0.0.0.0;0.4.0.0.0.0.3;-3900 / 3900;1
0.4.0.0.0.0;0.4.0.0.0.0.4;-3900 / 3900;1
0.4.0.0.0.0;0.4.0.0.0.0.5;-3900 / 3900;1
0.4.0.0.0.1;0.4.0.0.0.1.0;-3800 / 3800;1
0.4.0.0.0.1;0.4.0.0.0.1.1;-3800 / 3800;1
0.4.0.0.0.1;0.4.0.0.0.1.2;-3800 / 3800;1
0.4.0.0.0.1;0.4.0.0.0.1.3;-3800 / 3800;1
0.4.0.0.0.1;0.4.0.0.0.1.4;-3700 / 3700;1
0.4.0.0.0.1;0.4.0.0.0.1.5;-3700 / 3700;1
0.4.0.0.0.2;0.4.0.0.0.2.0;-4100 / 4100;1
0.4.0.0.0.2;0.4.0.0.0.2.1;-4100 / 4100;1
0.4.0.0.0.2;0.4.0.0.0.2.2;-4100 / 4100;1
0.4.0.0.0.2;0.4.0.0.0.2.3;-4000 / 4000;1
0.4.0.0.0.2;0.4.0.0.0.2.4;-4000 / 4000;1
0.4.0.0.0.2;0.4.0.0.0.2.5;-4000 / 4000;1
0.4.0.0.0.3;0.4.0.0.0.3.0;-4400 / 4400;1
0.4.0.0.0.3;0.4.0.0.0.3.1;-4400 / 4400;1
0.4.0.0.0.3;0.4.0.0.0.3.2;-4400 / 4400;1
0.4.0.0.0.3;0.4.0.0.0.3.3;-4400 / 4400;1
0.4.0.0.0.3;0.4.0.0.0.3.4;-4400 / 4400;1
0.4.0.0.0.3;0.4.0.0.0.3.5;-4300 / 4300;1
0.4.0.0.0.4;0.4.0.0.0.4.0;-3800 / 3800;1
0.4.0.0.0.4;0.4.0.0.0.4.1;-3800 / 3800;1
0.4.0.0.0.4;0.4.0.0.0.4.2;-3800 / 3800;1
0.4.0.0.0.4;0.4.0.0.0.4.3;-3800 / 3800;1
0.4.0.0.0.4;0.4.0.0.0.4.4;-3700 / 3700;1
0.4.0.0.0.4;0.4.0.0.0.4.5;-3700 / 3700;1
0.4.0.0.0.5;0.4.0.0.0.5.0;-3600 / 3600;1
0.4.0.0.0.5;0.4.0.0.0.5.1;-3600 / 3600;1
0.4.0.0.0.5;0.4.0.0.0.5.2;-3600 / 3600;1
0.4.0.0.0.5;0.4.0.0.0.5.3;-3600 / 3600;1
0.4.0.0.0.5;0.4.0.0.0.5.4;-3600 / 3600;1
0.4.0.0.0.5;0.4.0.0.0.5.5;-3500 / 3500;1
0.4.0.0.0.6;0.4.0.0.0.6.0;-3800 / 3800;1
0.4.0.0.0.6;0.4.0.0.0.6.1;-3800 / 3800;1
0.4.0.0.0.6;0.4.0.0.0.6.2;-3800 / 3800;1
0.4.0.0.0.6;0.4.0.0.0.6.3;-3800 / 3800;1
0.4.0.0.0.6;0.4.0.0.0.6.4;-3700 / 3700;1
0.4.0.0.0.6;0.4.0.0.0.6.5;-3700 / 3700;1
0.4.0.0.0.0.0;0.4.0.0.0.0.0.0;-3900 / 3900;1
0.4.0.0.0.0.1;0.4.0.0.0.0.1.0;-3800 / 3800;1
0.4.0.0.0.0.2;0.4.0.0.0.0.2.0;-3800 / 3800;1
0.4.0.0.0.0.3;0.4.0.0.0.0.3.0;-3800 / 3800;1
0.4.0.0.0.0.4;0.4.0.0.0.0.4.0;-3800 / 3800;1
0.4.0.0.0.0.5;0.4.0.0.0.0.5.0;-3800 / 3800;1
0.4.0.0.0.1.0;0.4.0.0.0.1.0.0;-3700 / 3700;1
0.4.0.0.0.1.1;0.4.0.0.0.1.1.0;-3700 / 3700;1
0.4.0.0.0.1.2;0.4.0.0.0.1.2.0;-3700 / 3700;1
0.4.0.0.0.1.3;0.4.0.0.0.1.3.0;-3700 / 3700;1
0.4.0.0.0.1.4;0.4.0.0.0.1.4.0;-3600 / 3600;1
0.4.0.0.0.1.5;0.4.0.0.0.1.5.0;-3600 / 3600;1
0.4.0.0.0.2.0;0.4.0.0.0.2.0.0;-4000 / 4000;1
0.4.0.0.0.2.1;0.4.0.0.0.2.1.0;-4000 / 4000;1
0.4.0.0.0.2.2;0.4.0.0.0.2.2.0;-4000 / 4000;1
0.4.0.0.0.2.3;0.4.0.0.0.2.3.0;-3900 / 3900;1
0.4.0.0.0.2.4;0.4.0.0.0.2.4.0;-3900 / 3900;1
0.4.0.0.0.2.5;0.4.0.0.0.2.5.0;-3900 / 3900;1
0.4.0.0.0.3.0;0.4.0.0.0.3.0.0;-4300 / 4300;1
0.4.0.0.0.3.1;0.4.0.0.0.3.1.0;-4300 / 4300;1
0.4.0.0.0.3.2;0.4.0.0.0.3.2.0;-4300 / 4300;1
0.4.0.0.0.3.3;0.4.0.0.0.3.3.0;-4300 / 4300;1
0.4.0.0.0.3.4;0.4.0.0.0.3.4.0;-4300 / 4300;1
0.4.0.0.0.3.5;0.4.0.0.0.3.5.0;-4200 / 4200;1
0.4.0.0.0.4.0;0.4.0.0.0.4.0.0;-3700 / 3700;1
0.4.0.0.0.4.1;0.4.0.0.0.4.1.0;-3700 / 3700;1
0.4.0.0.0.4.2;0.4.0.0.0.4.2.0;-3700 / 3700;1
0.4.0.0.0.4.3;0.4.0.0.0.4.3.0;-3700 / 3700;1
0.4.0.0.0.4.4;0.4.0.0.0.4.4.0;-3600 / 3600;1
0.4.0.0.0.4.5;0.4.0.0.0.4.5.0;-3600 / 3600;1
0.4.0.0.0.5.0;0.4.0.0.0.5.0.0;-3500 / 3500;1
0.4.0.0.0.5.1;0.4.0.0.0.5.1.0;-3500 / 3500;1
0.4.0.0.0.5.2;0.4.0.0.0.5.2.0;-3500 / 3500;1
0.4.0.0.0.5.3;0.4.0.0.0.5.3.0;-3500 / 3500;1
0.4.0.0.0.5.4;0.4.0.0.0.5.4.0;-3500 / 3500;1
0.4.0.0.0.5.5;0.4.0.0.0.5.5.0;-3400 / 3400;1
0.4.0.0.0.6.0;0.4.0.0.0.6.0.0;-3700 / 3700;1
0.4.0.0.0.6.1;0.4.0.0.0.6.1.0;-3700 / 3700;1
0.4.0.0.0.6.2;0.4.0.0.0.6.2.0;-3700 / 3700;1
0.4.0.0.0.6.3;0.4.0.0.0.6.3.0;-3700 / 3700;1
0.4.0.0.0.6.4;0.4.0.0.0.6.4.0;-3600 / 3600;1
0.4.0.0.0.6.5;0.4.0.0.0.6.5.0;-3600 / 3600;1
0.4.0.0.0.0.0.0;0.4.0.0.0.0.0.0.0;700 / 700;0
0.4.0.0.0.0.0.0;0.4.0.0.0.0.0.0.1;1100 / 1100;0
0.4.0.0.0.0.0.0;0.4.0.0.0.0.0.0.2;100 / 100;0
0.4.0.0.0.0.0.0;0.4.0.0.0.0.0.0.3;500 / 500;0
0.4.0.0.0.0.0.0;0.4.0.0.0.0.0.0.4;1100 / 1100;0
0.4.0.0.0.0.0.0;0.4.0.0.0.0.0.0.6;300 / 300;0
0.4.0.0.0.0.1.0;0.4.0.0.0.0.1.0.0;400 / 400;0
0.4.0.0.0.0.1.0;0.4.0.0.0.0.1.0.1;400 / 400;0
0.4.0.0.0.0.1.0;0.4.0.0.0.0.1.0.2;400 / 400;0
0.4.0.0.0.0.1.0;0.4.0.0.0.0.1.0.3;800 / 800;0
0.4.0.0.0.0.1.0;0.4.0.0.0.0.1.0.4;900 / 900;0
0.4.0.0.0.0.1.0;0.4.0.0.0.0.1.0.5;300 / 300;0
0.4.0.0.0.0.1.0;0.4.0.0.0.0.1.0.6;500 / 500;0
0.4.0.0.0.0.2.0;0.4.0.0.0.0.2.0.0;100 / 100;0
0.4.0.0.0.0.2.0;0.4.0.0.0.0.2.0.1;400 / 400;0
0.4.0.0.0.0.2.0;0.4.0.0.0.0.2.0.2;500 / 500;0
0.4.0.0.0.0.2.0;0.4.0.0.0.0.2.0.3;400 / 400;0
0.4.0.0.0.0.2.0;0.4.0.0.0.0.2.0.4;800 / 800;0
0.4.0.0.0.0.2.0;0.4.0.0.0.0.2.0.5;700 / 700;0
0.4.0.0.0.0.2.0;0.4.0.0.0.0.2.0.6;800 / 800;0
0.4.0.0.0.0.3.0;0.4.0.0.0.0.3.0.0;100 / 100;0
0.4.0.0.0.0.3.0;0.4.0.0.0.0.3.0.1;400 / 400;0
0.4.0.0.0.0.3.0;0.4.0.0.0.0.3.0.2;600 / 600;0
0.4.0.0.0.0.3.0;0.4.0.0.0.0.3.0.3;400 / 400;0
0.4.0.0.0.0.3.0;0.4.0.0.0.0.3.0.4;1100 / 1100;0
0.4.0.0.0.0.3.0;0.4.0.0.0.0.3.0.5;500 / 500;0
0.4.0.0.0.0.3.0;0.4.0.0.0.0.3.0.6;600 / 600;0
