0.4.1;0.4.1.0;44445 / 47500;0
0.4.1.0;0.4.1.0.0;-3883 / 3900;1
0.4.1.0;0.4.1.0.1;-3099 / 3300;1
0.4.1.0;0.4.1.0.2;-5230 / 5300;1
0.4.1.0;0.4.1.0.3;-3688 / 3800;1
0.4.1.0;0.4.1.0.4;-4253 / 4800;1
0.4.1.0;0.4.1.0.5;-4108 / 4600;1
0.4.1.0;0.4.1.0.6;-4717 / 5100;1
0.4.1.0;0.4.1.0.7;-4741 / 4900;1
0.4.1.0;0.4.1.0.8;-4219 / 4600;1
0.4.1.0;0.4.1.0.9;-3110 / 3400;1
0.4.1.0;0.4.1.0.10;-3302 / 3700;1
0.4.1.0.0;0.4.1.0.0.0;-599 / 600;1
0.4.1.0.0;0.4.1.0.0.1;-698 / 700;1
0.4.1.0.0;0.4.1.0.0.2;-691 / 700;1
0.4.1.0.0;0.4.1.0.0.3;-600 / 600;1
0.4.1.0.0;0.4.1.0.0.4;-695 / 700;1
0.4.1.0.0;0.4.1.0.0.5;-600 / 600;1
0.4.1.0.1;0.4.1.0.1.0;-485 / 500;1
0.4.1.0.1;0.4.1.0.1.1;-563 / 600;1
0.4.1.0.1;0.4.1.0.1.2;-540 / 600;1
0.4.1.0.1;0.4.1.0.1.3;-477 / 500;1
0.4.1.0.1;0.4.1.0.1.4;-562 / 600;1
0.4.1.0.1;0.4.1.0.1.5;-472 / 500;1
0.4.1.0.2;0.4.1.0.2.0;-798 / 800;1
0.4.1.0.2;0.4.1.0.2.1;-893 / 900;1
0.4.1.0.2;0.4.1.0.2.2;-876 / 900;1
0.4.1.0.2;0.4.1.0.2.3;-892 / 900;1
0.4.1.0.2;0.4.1.0.2.4;-877 / 900;1
0.4.1.0.2;0.4.1.0.2.5;-894 / 900;1
0.4.1.0.3;0.4.1.0.3.0;-585 / 600;1
0.4.1.0.3;0.4.1.0.3.1;-676 / 700;1
0.4.1.0.3;0.4.1.0.3.2;-666 / 700;1
0.4.1.0.3;0.4.1.0.3.3;-588 / 600;1
0.4.1.0.3;0.4.1.0.3.4;-586 / 600;1
0.4.1.0.3;0.4.1.0.3.5;-587 / 600;1
0.4.1.0.4;0.4.1.0.4.0;-656 / 700;1
0.4.1.0.4;0.4.1.0.4.1;-727 / 800;1
0.4.1.0.4;0.4.1.0.4.2;-857 / 1100;1
0.4.1.0.4;0.4.1.0.4.3;-636 / 700;1
0.4.1.0.4;0.4.1.0.4.4;-724 / 800;1
0.4.1.0.4;0.4.1.0.4.5;-653 / 700;1
0.4.1.0.5;0.4.1.0.5.0;-661 / 700;1
0.4.1.0.5;0.4.1.0.5.1;-713 / 800;1
0.4.1.0.5;0.4.1.0.5.2;-740 / 900;1
