0.4;0.4.0;35100 / 35100;0
0.4.0;0.4.0.0;-4300 / 4300;1
0.4.0;0.4.0.1;-4100 / 4100;1
0.4.0;0.4.0.2;-4700 / 4700;1
0.4.0;0.4.0.3;-6800 / 6800;1
0.4.0;0.4.0.4;-5100 / 5100;1
0.4.0;0.4.0.5;-4900 / 4900;1
0.4.0;0.4.0.6;-5100 / 5100;1
0.4.0.0;0.4.0.0.0;-1100 / 1100;1
0.4.0.0;0.4.0.0.1;-1100 / 1100;1
0.4.0.0;0.4.0.0.2;-1100 / 1100;1
0.4.0.0;0.4.0.0.3;-1000 / 1000;1
0.4.0.1;0.4.0.1.0;-1100 / 1100;1
0.4.0.1;0.4.0.1.1;-1000 / 1000;1
0.4.0.1;0.4.0.1.2;-1000 / 1000;1
0.4.0.1;0.4.0.1.3;-1000 / 1000;1
0.4.0.2;0.4.0.2.0;-1200 / 1200;1
0.4.0.2;0.4.0.2.1;-1200 / 1200;1
0.4.0.2;0.4.0.2.2;-1200 / 1200;1
0.4.0.2;0.4.0.2.3;-1100 / 1100;1
0.4.0.3;0.4.0.3.0;-1700 / 1700;1
0.4.0.3;0.4.0.3.1;-1700 / 1700;1
0.4.0.3;0.4.0.3.2;-1700 / 1700;1
0.4.0.3;0.4.0.3.3;-1700 / 1700;1
0.4.0.4;0.4.0.4.0;-1300 / 1300;1
0.4.0.4;0.4.0.4.1;-1300 / 1300;1
0.4.0.4;0.4.0.4.2;-1300 / 1300;1
0.4.0.4;0.4.0.4.3;-1200 / 1200;1
0.4.0.5;0.4.0.5.0;-1300 / 1300;1
0.4.0.5;0.4.0.5.1;-1200 / 1200;1
0.4.0.5;0.4.0.5.2;-1200 / 1200;1
0.4.0.5;0.4.0.5.3;-1200 / 1200;1
0.4.0.6;0.4.0.6.0;-1300 / 1300;1
0.4.0.6;0.4.0.6.1;-1300 / 1300;1
0.4.0.6;0.4.0.6.2;-1300 / 1300;1
0.4.0.6;0.4.0.6.3;-1200 / 1200;1
0.4.0.0.0;0.4.0.0.0.0;-1000 / 1000;1
0.4.0.0.1;0.4.0.0.1.0;-1000 / 1000;1
0.4.0.0.2;0.4.0.0.2.0;-1000 / 1000;1
0.4.0.0.3;0.4.0.0.3.0;-900 / 900;1
0.4.0.1.0;0.4.0.1.0.0;-1000 / 1000;1
0.4.0.1.1;0.4.0.1.1.0;-900 / 900;1
0.4.0.1.2;0.4.0.1.2.0;-900 / 900;1
0.4.0.1.3;0.4.0.1.3.0;-900 / 900;1
0.4.0.2.0;0.4.0.2.0.0;-1100 / 1100;1
0.4.0.2.1;0.4.0.2.1.0;-1100 / 1100;1
0.4.0.2.2;0.4.0.2.2.0;-1100 / 1100;1
0.4.0.2.3;0.4.0.2.3.0;-1000 / 1000;1
0.4.0.3.0;0.4.0.3.0.0;-1600 / 1600;1
0.4.0.3.1;0.4.0.3.1.0;-1600 / 1600;1
0.4.0.3.2;0.4.0.3.2.0;-1600 / 1600;1
0.4.0.3.3;0.4.0.3.3.0;-1600 / 1600;1
0.4.0.4.0;0.4.0.4.0.0;-1200 / 1200;1
0.4.0.4.1;0.4.0.4.1.0;-1200 / 1200;1
0.4.0.4.2;0.4.0.4.2.0;-1200 / 1200;1
0.4.0.4.3;0.4.0.4.3.0;-1100 / 1100;1
0.4.0.5.0;0.4.0.5.0.0;-1200 / 1200;1
0.4.0.5.1;0.4.0.5.1.0;-1100 / 1100;1
0.4.0.5.2;0.4.0.5.2.0;-1100 / 1100;1
0.4.0.5.3;0.4.0.5.3.0;-1100 / 1100;1
0.4.0.6.0;0.4.0.6.0.0;-1200 / 1200;1
0.4.0.6.1;0.4.0.6.1.0;-1200 / 1200;1
0.4.0.6.2;0.4.0.6.2.0;-1200 / 1200;1
0.4.0.6.3;0.4.0.6.3.0;-1100 / 1100;1
0.4.0.0.0.0;0.4.0.0.0.0.0;100 / 100;0
0.4.0.0.0.0;0.4.0.0.0.0.2;100 / 100;0
0.4.0.0.0.0;0.4.0.0.0.0.3;100 / 100;0
0.4.0.0.0.0;0.4.0.0.0.0.4;200 / 200;0
0.4.0.0.0.0;0.4.0.0.0.0.5;200 / 200;0
0.4.0.0.0.0;0.4.0.0.0.0.6;200 / 200;0
0.4.0.0.1.0;0.4.0.0.1.0.0;100 / 100;0
0.4.0.0.1.0;0.4.0.0.1.0.1;100 / 100;0
0.4.0.0.1.0;0.4.0.0.1.0.5;200 / 200;0
0.4.0.0.1.0;0.4.0.0.1.0.6;500 / 500;0
0.4.0.0.2.0;0.4.0.0.2.0.0;200 / 200;0
0.4.0.0.2.0;0.4.0.0.2.0.1;100 / 100;0
0.4.0.0.2.0;0.4.0.0.2.0.3;200 / 200;0
0.4.0.0.2.0;0.4.0.0.2.0.4;200 / 200;0
0.4.0.0.2.0;0.4.0.0.2.0.5;100 / 100;0
0.4.0.0.2.0;0.4.0.0.2.0.6;100 / 100;0
0.4.0.0.3.0;0.4.0.0.3.0.0;300 / 300;0
0.4.0.0.3.0;0.4.0.0.3.0.1;100 / 100;0
0.4.0.0.3.0;0.4.0.0.3.0.5;200 / 200;0
0.4.0.0.3.0;0.4.0.0.3.0.6;200 / 200;0
0.4.0.1.0.0;0.4.0.1.0.0.2;300 / 300;0
0.4.0.1.0.0;0.4.0.1.0.0.3;100 / 100;0
0.4.0.1.0.0;0.4.0.1.0.0.4;300 / 300;0
0.4.0.1.0.0;0.4.0.1.0.0.5;200 / 200;0
0.4.0.1.1.0;0.4.0.1.1.0.0;100 / 100;0
0.4.0.1.1.0;0.4.0.1.1.0.1;100 / 100;0
0.4.0.1.1.0;0.4.0.1.1.0.2;300 / 300;0
0.4.0.1.1.0;0.4.0.1.1.0.3;100 / 100;0
0.4.0.1.1.0;0.4.0.1.1.0.4;100 / 100;0
0.4.0.1.1.0;0.4.0.1.1.0.6;100 / 100;0
0.4.0.1.2.0;0.4.0.1.2.0.1;200 / 200;0
0.4.0.1.2.0;0.4.0.1.2.0.3;300 / 300;0
0.4.0.1.2.0;0.4.0.1.2.0.4;200 / 200;0
0.4.0.1.2.0;0.4.0.1.2.0.6;100 / 100;0
0.4.0.1.3.0;0.4.0.1.3.0.1;400 / 400;0
0.4.0.1.3.0;0.4.0.1.3.0.2;200 / 200;0
0.4.0.1.3.0;0.4.0.1.3.0.4;100 / 100;0
0.4.0.1.3.0;0.4.0.1.3.0.6;100 / 100;0
0.4.0.2.0.0;0.4.0.2.0.0.0;200 / 200;0
0.4.0.2.0.0;0.4.0.2.0.0.2;100 / 100;0
0.4.0.2.0.0;0.4.0.2.0.0.3;100 / 100;0
0.4.0.2.0.0;0.4.0.2.0.0.4;400 / 400;0
0.4.0.2.0.0;0.4.0.2.0.0.6;200 / 200;0
0.4.0.2.1.0;0.4.0.2.1.0.0;100 / 100;0
0.4.0.2.1.0;0.4.0.2.1.0.1;300 / 300;0
0.4.0.2.1.0;0.4.0.2.1.0.2;100 / 100;0
0.4.0.2.1.0;0.4.0.2.1.0.3;100 / 100;0
0.4.0.2.1.0;0.4.0.2.1.0.5;200 / 200;0
0.4.0.2.1.0;0.4.0.2.1.0.6;200 / 200;0
0.4.0.2.2.0;0.4.0.2.2.0.0;100 / 100;0
0.4.0.2.2.0;0.4.0.2.2.0.2;200 / 200;0
0.4.0.2.2.0;0.4.0.2.2.0.3;200 / 200;0
0.4.0.2.2.0;0.4.0.2.2.0.4;300 / 300;0
0.4.0.2.2.0;0.4.0.2.2.0.6;200 / 200;0
0.4.0.2.3.0;0.4.0.2.3.0.1;300 / 300;0
0.4.0.2.3.0;0.4.0.2.3.0.3;100 / 100;0
0.4.0.2.3.0;0.4.0.2.3.0.4;300 / 300;0
0.4.0.2.3.0;0.4.0.2.3.0.5;100 / 100;0
0.4.0.2.3.0;0.4.0.2.3.0.6;100 / 100;0
0.4.0.3.0.0;0.4.0.3.0.0.0;500 / 500;0
0.4.0.3.0.0;0.4.0.3.0.0.1;100 / 100;0
0.4.0.3.0.0;0.4.0.3.0.0.3;300 / 300;0
0.4.0.3.0.0;0.4.0.3.0.0.4;200 / 200;0
0.4.0.3.0.0;0.4.0.3.0.0.5;400 / 400;0
0.4.0.3.1.0;0.4.0.3.1.0.0;200 / 200;0
0.4.0.3.1.0;0.4.0.3.1.0.2;200 / 200;0
0.4.0.3.1.0;0.4.0.3.1.0.4;700 / 700;0
0.4.0.3.1.0;0.4.0.3.1.0.5;200 / 200;0
0.4.0.3.1.0;0.4.0.3.1.0.6;200 / 200;0
0.4.0.3.2.0;0.4.0.3.2.0.0;300 / 300;0
0.4.0.3.2.0;0.4.0.3.2.0.1;400 / 400;0
0.4.0.3.2.0;0.4.0.3.2.0.2;200 / 200;0
0.4.0.3.2.0;0.4.0.3.2.0.3;300 / 300;0
0.4.0.3.2.0;0.4.0.3.2.0.4;100 / 100;0
0.4.0.3.2.0;0.4.0.3.2.0.5;200 / 200;0
0.4.0.3.3.0;0.4.0.3.3.0.1;300 / 300;0
0.4.0.3.3.0;0.4.0.3.3.0.2;100 / 100;0
0.4.0.3.3.0;0.4.0.3.3.0.4;300 / 300;0
0.4.0.3.3.0;0.4.0.3.3.0.5;400 / 400;0
0.4.0.3.3.0;0.4.0.3.3.0.6;400 / 400;0
0.4.0.4.0.0;0.4.0.4.0.0.0;100 / 100;0
0.4.0.4.0.0;0.4.0.4.0.0.1;100 / 100;0
0.4.0.4.0.0;0.4.0.4.0.0.2;300 / 300;0
0.4.0.4.0.0;0.4.0.4.0.0.4;200 / 200;0
0.4.0.4.0.0;0.4.0.4.0.0.5;100 / 100;0
0.4.0.4.0.0;0.4.0.4.0.0.6;300 / 300;0
0.4.0.4.1.0;0.4.0.4.1.0.0;200 / 200;0
0.4.0.4.1.0;0.4.0.4.1.0.1;200 / 200;0
0.4.0.4.1.0;0.4.0.4.1.0.2;100 / 100;0
0.4.0.4.1.0;0.4.0.4.1.0.3;200 / 200;0
0.4.0.4.1.0;0.4.0.4.1.0.4;200 / 200;0
0.4.0.4.1.0;0.4.0.4.1.0.5;200 / 200;0
0.4.0.4.2.0;0.4.0.4.2.0.0;200 / 200;0
0.4.0.4.2.0;0.4.0.4.2.0.2;100 / 100;0
0.4.0.4.2.0;0.4.0.4.2.0.3;200 / 200;0
0.4.0.4.2.0;0.4.0.4.2.0.4;100 / 100;0
0.4.0.4.2.0;0.4.0.4.2.0.5;300 / 300;0
0.4.0.4.2.0;0.4.0.4.2.0.6;200 / 200;0
0.4.0.4.3.0;0.4.0.4.3.0.1;300 / 300;0
0.4.0.4.3.0;0.4.0.4.3.0.3;200 / 200;0
0.4.0.4.3.0;0.4.0.4.3.0.4;300 / 300;0
0.4.0.4.3.0;0.4.0.4.3.0.5;100 / 100;0
0.4.0.4.3.0;0.4.0.4.3.0.6;100 / 100;0
0.4.0.5.0.0;0.4.0.5.0.0.0;100 / 100;0
0.4.0.5.0.0;0.4.0.5.0.0.1;200 / 200;0
0.4.0.5.0.0;0.4.0.5.0.0.2;200 / 200;0
0.4.0.5.0.0;0.4.0.5.0.0.5;400 / 400;0
0.4.0.5.0.0;0.4.0.5.0.0.6;200 / 200;0
0.4.0.5.1.0;0.4.0.5.1.0.1;300 / 300;0
0.4.0.5.1.0;0.4.0.5.1.0.3;200 / 200;0
0.4.0.5.1.0;0.4.0.5.1.0.4;300 / 300;0
0.4.0.5.1.0;0.4.0.5.1.0.6;200 / 200;0
0.4.0.5.2.0;0.4.0.5.2.0.1;300 / 300;0
0.4.0.5.2.0;0.4.0.5.2.0.2;300 / 300;0
