0.2.1;0.2.1.0;40467 / 41500;0
0.2.1.0;0.2.1.0.0;12384 / 12800;0
0.2.1.0;0.2.1.0.1;13996 / 14300;0
0.2.1.0;0.2.1.0.2;13991 / 14300;0
0.2.1.0.0;0.2.1.0.0.0;-787 / 800;1
0.2.1.0.0;0.2.1.0.0.1;-970 / 1000;1
0.2.1.0.0;0.2.1.0.0.2;-1246 / 1300;1
0.2.1.0.0;0.2.1.0.0.3;-1136 / 1200;1
0.2.1.0.0;0.2.1.0.0.4;-989 / 1000;1
0.2.1.0.0;0.2.1.0.0.5;-1391 / 1500;1
0.2.1.0.0;0.2.1.0.0.6;-1737 / 1800;1
0.2.1.0.0;0.2.1.0.0.7;-1358 / 1400;1
0.2.1.0.0;0.2.1.0.0.8;-1293 / 1300;1
0.2.1.0.0;0.2.1.0.0.9;-587 / 600;1
0.2.1.0.0;0.2.1.0.0.10;-792 / 800;1
0.2.1.0.1;0.2.1.0.1.0;-1092 / 1100;1
0.2.1.0.1;0.2.1.0.1.1;-1470 / 1500;1
0.2.1.0.1;0.2.1.0.1.2;-974 / 1000;1
0.2.1.0.1;0.2.1.0.1.3;-965 / 1000;1
0.2.1.0.1;0.2.1.0.1.4;-1988 / 2000;1
0.2.1.0.1;0.2.1.0.1.5;-1211 / 1300;1
0.2.1.0.1;0.2.1.0.1.6;-1453 / 1500;1
0.2.1.0.1;0.2.1.0.1.7;-1374 / 1400;1
0.2.1.0.1;0.2.1.0.1.8;-1494 / 1500;1
0.2.1.0.1;0.2.1.0.1.9;-984 / 1000;1
0.2.1.0.1;0.2.1.0.1.10;-893 / 900;1
0.2.1.0.2;0.2.1.0.2.0;-1479 / 1500;1
0.2.1.0.2;0.2.1.0.2.1;-981 / 1000;1
0.2.1.0.2;0.2.1.0.2.2;-1453 / 1500;1
0.2.1.0.2;0.2.1.0.2.3;-1550 / 1600;1
0.2.1.0.2;0.2.1.0.2.4;-595 / 600;1
0.2.1.0.2;0.2.1.0.2.5;-937 / 1000;1
0.2.1.0.2;0.2.1.0.2.6;-1248 / 1300;1
0.2.1.0.2;0.2.1.0.2.7;-1580 / 1600;1
0.2.1.0.2;0.2.1.0.2.8;-986 / 1000;1
0.2.1.0.2;0.2.1.0.2.9;-1491 / 1500;1
0.2.1.0.2;0.2.1.0.2.10;-1593 / 1600;1
0.2.1.0.0.0;0.2.1.0.0.0.0;-192 / 200;1
0.2.1.0.0.0;0.2.1.0.0.0.1;-198 / 200;1
0.2.1.0.0.0;0.2.1.0.0.0.2;-198 / 200;1
0.2.1.0.0.0;0.2.1.0.0.0.3;-199 / 200;1
0.2.1.0.0.1;0.2.1.0.0.1.0;-292 / 300;1
0.2.1.0.0.1;0.2.1.0.0.1.1;-284 / 300;1
0.2.1.0.0.1;0.2.1.0.0.1.2;-197 / 200;1
0.2.1.0.0.1;0.2.1.0.0.1.3;-197 / 200;1
0.2.1.0.0.2;0.2.1.0.0.2.0;-1246 / 1300;1
