0.2.1.0;0.2.1.0.0;70485 / 70500;0
0.2.1.0.0;0.2.1.0.0.0;-11295 / 11300;1
0.2.1.0.0;0.2.1.0.0.1;-13299 / 13300;1
0.2.1.0.0;0.2.1.0.0.2;-13300 / 13300;1
0.2.1.0.0;0.2.1.0.0.3;-10700 / 10700;1
0.2.1.0.0;0.2.1.0.0.4;-11200 / 11200;1
0.2.1.0.0;0.2.1.0.0.5;-10591 / 10600;1
0.2.1.0.0.0;0.2.1.0.0.0.0;-11295 / 11300;1
0.2.1.0.0.1;0.2.1.0.0.1.0;-13299 / 13300;1
0.2.1.0.0.2;0.2.1.0.0.2.0;-13300 / 13300;1
0.2.1.0.0.3;0.2.1.0.0.3.0;-10700 / 10700;1
0.2.1.0.0.4;0.2.1.0.0.4.0;-11200 / 11200;1
0.2.1.0.0.5;0.2.1.0.0.5.0;-10591 / 10600;1
0.2.1.0.0.0.0;0.2.1.0.0.0.0.0;1800 / 1800;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.1;2100 / 2100;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.2;1800 / 1800;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.3;2399 / 2400;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.4;1496 / 1500;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.5;1600 / 1600;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.0;2400 / 2400;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.1;2500 / 2500;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.2;2200 / 2200;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.3;1500 / 1500;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.4;2000 / 2000;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.5;2599 / 2600;0
0.2.1.0.0.2.0;0.2.1.0.0.2.0.0;2300 / 2300;0
0.2.1.0.0.2.0;0.2.1.0.0.2.0.1;2400 / 2400;0
0.2.1.0.0.2.0;0.2.1.0.0.2.0.2;2900 / 2900;0
0.2.1.0.0.2.0;0.2.1.0.0.2.0.3;1400 / 1400;0
0.2.1.0.0.2.0;0.2.1.0.0.2.0.4;2000 / 2000;0
0.2.1.0.0.2.0;0.2.1.0.0.2.0.5;2200 / 2200;0
0.2.1.0.0.3.0;0.2.1.0.0.3.0.0;1400 / 1400;0
0.2.1.0.0.3.0;0.2.1.0.0.3.0.1;2700 / 2700;0
0.2.1.0.0.3.0;0.2.1.0.0.3.0.2;1700 / 1700;0
0.2.1.0.0.3.0;0.2.1.0.0.3.0.3;2100 / 2100;0
0.2.1.0.0.3.0;0.2.1.0.0.3.0.4;1300 / 1300;0
0.2.1.0.0.3.0;0.2.1.0.0.3.0.5;1400 / 1400;0
0.2.1.0.0.4.0;0.2.1.0.0.4.0.0;1900 / 1900;0
0.2.1.0.0.4.0;0.2.1.0.0.4.0.1;1800 / 1800;0
0.2.1.0.0.4.0;0.2.1.0.0.4.0.2;2500 / 2500;0
0.2.1.0.0.4.0;0.2.1.0.0.4.0.3;1900 / 1900;0
0.2.1.0.0.4.0;0.2.1.0.0.4.0.4;900 / 900;0
0.2.1.0.0.4.0;0.2.1.0.0.4.0.5;2100 / 2100;0
0.2.1.0.0.5.0;0.2.1.0.0.5.0.0;2100 / 2100;0
0.2.1.0.0.5.0;0.2.1.0.0.5.0.1;1400 / 1400;0
0.2.1.0.0.5.0;0.2.1.0.0.5.0.2;1800 / 1800;0
0.2.1.0.0.5.0;0.2.1.0.0.5.0.3;1997 / 2000;0
0.2.1.0.0.5.0;0.2.1.0.0.5.0.4;1997 / 2000;0
0.2.1.0.0.5.0;0.2.1.0.0.5.0.5;1197 / 1200;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.0;300 / 300;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.1;300 / 300;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.2;200 / 200;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.3;200 / 200;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.4;200 / 200;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.5;200 / 200;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.6;200 / 200;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.7;200 / 200;0
0.2.1.0.0.0.0.1;0.2.1.0.0.0.0.1.0;300 / 300;0
0.2.1.0.0.0.0.1;0.2.1.0.0.0.0.1.1;300 / 300;0
0.2.1.0.0.0.0.1;0.2.1.0.0.0.0.1.2;300 / 300;0
0.2.1.0.0.0.0.1;0.2.1.0.0.0.0.1.3;300 / 300;0
0.2.1.0.0.0.0.1;0.2.1.0.0.0.0.1.4;300 / 300;0
0.2.1.0.0.0.0.1;0.2.1.0.0.0.0.1.5;200 / 200;0
0.2.1.0.0.0.0.1;0.2.1.0.0.0.0.1.6;200 / 200;0
0.2.1.0.0.0.0.1;0.2.1.0.0.0.0.1.7;200 / 200;0
0.2.1.0.0.0.0.2;0.2.1.0.0.0.0.2.0;300 / 300;0
0.2.1.0.0.0.0.2;0.2.1.0.0.0.0.2.1;300 / 300;0
0.2.1.0.0.0.0.2;0.2.1.0.0.0.0.2.2;200 / 200;0
0.2.1.0.0.0.0.2;0.2.1.0.0.0.0.2.3;200 / 200;0
0.2.1.0.0.0.0.2;0.2.1.0.0.0.0.2.4;200 / 200;0
0.2.1.0.0.0.0.2;0.2.1.0.0.0.0.2.5;200 / 200;0
0.2.1.0.0.0.0.2;0.2.1.0.0.0.0.2.6;200 / 200;0
0.2.1.0.0.0.0.2;0.2.1.0.0.0.0.2.7;200 / 200;0
0.2.1.0.0.0.0.3;0.2.1.0.0.0.0.3.0;300 / 300;0
0.2.1.0.0.0.0.3;0.2.1.0.0.0.0.3.1;300 / 300;0
0.2.1.0.0.0.0.3;0.2.1.0.0.0.0.3.2;300 / 300;0
0.2.1.0.0.0.0.3;0.2.1.0.0.0.0.3.3;300 / 300;0
0.2.1.0.0.0.0.3;0.2.1.0.0.0.0.3.4;300 / 300;0
0.2.1.0.0.0.0.3;0.2.1.0.0.0.0.3.5;300 / 300;0
0.2.1.0.0.0.0.3;0.2.1.0.0.0.0.3.6;299 / 300;0
0.2.1.0.0.0.0.3;0.2.1.0.0.0.0.3.7;300 / 300;0
0.2.1.0.0.0.0.4;0.2.1.0.0.0.0.4.0;200 / 200;0
0.2.1.0.0.0.0.4;0.2.1.0.0.0.0.4.1;200 / 200;0
0.2.1.0.0.0.0.4;0.2.1.0.0.0.0.4.2;200 / 200;0
0.2.1.0.0.0.0.4;0.2.1.0.0.0.0.4.3;200 / 200;0
0.2.1.0.0.0.0.4;0.2.1.0.0.0.0.4.4;199 / 200;0
0.2.1.0.0.0.0.4;0.2.1.0.0.0.0.4.5;200 / 200;0
0.2.1.0.0.0.0.4;0.2.1.0.0.0.0.4.6;97 / 100;0
0.2.1.0.0.0.0.4;0.2.1.0.0.0.0.4.7;200 / 200;0
0.2.1.0.0.0.0.5;0.2.1.0.0.0.0.5.0;200 / 200;0
0.2.1.0.0.0.0.5;0.2.1.0.0.0.0.5.1;200 / 200;0
0.2.1.0.0.0.0.5;0.2.1.0.0.0.0.5.2;200 / 200;0
0.2.1.0.0.0.0.5;0.2.1.0.0.0.0.5.3;200 / 200;0
0.2.1.0.0.0.0.5;0.2.1.0.0.0.0.5.4;200 / 200;0
0.2.1.0.0.0.0.5;0.2.1.0.0.0.0.5.5;200 / 200;0
0.2.1.0.0.0.0.5;0.2.1.0.0.0.0.5.6;200 / 200;0
0.2.1.0.0.0.0.5;0.2.1.0.0.0.0.5.7;200 / 200;0
0.2.1.0.0.1.0.0;0.2.1.0.0.1.0.0.0;300 / 300;0
0.2.1.0.0.1.0.0;0.2.1.0.0.1.0.0.1;300 / 300;0
0.2.1.0.0.1.0.0;0.2.1.0.0.1.0.0.2;300 / 300;0
0.2.1.0.0.1.0.0;0.2.1.0.0.1.0.0.3;300 / 300;0
0.2.1.0.0.1.0.0;0.2.1.0.0.1.0.0.4;300 / 300;0
0.2.1.0.0.1.0.0;0.2.1.0.0.1.0.0.5;300 / 300;0
0.2.1.0.0.1.0.0;0.2.1.0.0.1.0.0.6;300 / 300;0
0.2.1.0.0.1.0.0;0.2.1.0.0.1.0.0.7;300 / 300;0
0.2.1.0.0.1.0.1;0.2.1.0.0.1.0.1.0;400 / 400;0
0.2.1.0.0.1.0.1;0.2.1.0.0.1.0.1.1;300 / 300;0
0.2.1.0.0.1.0.1;0.2.1.0.0.1.0.1.2;300 / 300;0
0.2.1.0.0.1.0.1;0.2.1.0.0.1.0.1.3;300 / 300;0
0.2.1.0.0.1.0.1;0.2.1.0.0.1.0.1.4;300 / 300;0
0.2.1.0.0.1.0.1;0.2.1.0.0.1.0.1.5;300 / 300;0
0.2.1.0.0.1.0.1;0.2.1.0.0.1.0.1.6;300 / 300;0
0.2.1.0.0.1.0.1;0.2.1.0.0.1.0.1.7;300 / 300;0
0.2.1.0.0.1.0.2;0.2.1.0.0.1.0.2.0;300 / 300;0
0.2.1.0.0.1.0.2;0.2.1.0.0.1.0.2.1;300 / 300;0
0.2.1.0.0.1.0.2;0.2.1.0.0.1.0.2.2;300 / 300;0
0.2.1.0.0.1.0.2;0.2.1.0.0.1.0.2.3;300 / 300;0
0.2.1.0.0.1.0.2;0.2.1.0.0.1.0.2.4;300 / 300;0
0.2.1.0.0.1.0.2;0.2.1.0.0.1.0.2.5;300 / 300;0
0.2.1.0.0.1.0.2;0.2.1.0.0.1.0.2.6;200 / 200;0
0.2.1.0.0.1.0.2;0.2.1.0.0.1.0.2.7;200 / 200;0
0.2.1.0.0.1.0.3;0.2.1.0.0.1.0.3.0;200 / 200;0
0.2.1.0.0.1.0.3;0.2.1.0.0.1.0.3.1;200 / 200;0
0.2.1.0.0.1.0.3;0.2.1.0.0.1.0.3.2;200 / 200;0
0.2.1.0.0.1.0.3;0.2.1.0.0.1.0.3.3;200 / 200;0
0.2.1.0.0.1.0.3;0.2.1.0.0.1.0.3.4;200 / 200;0
0.2.1.0.0.1.0.3;0.2.1.0.0.1.0.3.5;200 / 200;0
0.2.1.0.0.1.0.3;0.2.1.0.0.1.0.3.6;200 / 200;0
0.2.1.0.0.1.0.3;0.2.1.0.0.1.0.3.7;100 / 100;0
0.2.1.0.0.1.0.4;0.2.1.0.0.1.0.4.0;300 / 300;0
0.2.1.0.0.1.0.4;0.2.1.0.0.1.0.4.1;300 / 300;0
0.2.1.0.0.1.0.4;0.2.1.0.0.1.0.4.2;300 / 300;0
0.2.1.0.0.1.0.4;0.2.1.0.0.1.0.4.3;300 / 300;0
0.2.1.0.0.1.0.4;0.2.1.0.0.1.0.4.4;200 / 200;0
0.2.1.0.0.1.0.4;0.2.1.0.0.1.0.4.5;200 / 200;0
0.2.1.0.0.1.0.4;0.2.1.0.0.1.0.4.6;200 / 200;0
0.2.1.0.0.1.0.4;0.2.1.0.0.1.0.4.7;200 / 200;0
0.2.1.0.0.1.0.5;0.2.1.0.0.1.0.5.0;400 / 400;0
0.2.1.0.0.1.0.5;0.2.1.0.0.1.0.5.1;400 / 400;0
0.2.1.0.0.1.0.5;0.2.1.0.0.1.0.5.2;300 / 300;0
0.2.1.0.0.1.0.5;0.2.1.0.0.1.0.5.3;300 / 300;0
0.2.1.0.0.1.0.5;0.2.1.0.0.1.0.5.4;300 / 300;0
0.2.1.0.0.1.0.5;0.2.1.0.0.1.0.5.5;300 / 300;0
0.2.1.0.0.1.0.5;0.2.1.0.0.1.0.5.6;299 / 300;0
0.2.1.0.0.1.0.5;0.2.1.0.0.1.0.5.7;300 / 300;0
0.2.1.0.0.2.0.0;0.2.1.0.0.2.0.0.0;300 / 300;0
0.2.1.0.0.2.0.0;0.2.1.0.0.2.0.0.1;300 / 300;0
0.2.1.0.0.2.0.0;0.2.1.0.0.2.0.0.2;300 / 300;0
0.2.1.0.0.2.0.0;0.2.1.0.0.2.0.0.3;300 / 300;0
0.2.1.0.0.2.0.0;0.2.1.0.0.2.0.0.4;300 / 300;0
0.2.1.0.0.2.0.0;0.2.1.0.0.2.0.0.5;300 / 300;0
0.2.1.0.0.2.0.0;0.2.1.0.0.2.0.0.6;300 / 300;0
0.2.1.0.0.2.0.0;0.2.1.0.0.2.0.0.7;200 / 200;0
0.2.1.0.0.2.0.1;0.2.1.0.0.2.0.1.0;300 / 300;0
0.2.1.0.0.2.0.1;0.2.1.0.0.2.0.1.1;300 / 300;0
0.2.1.0.0.2.0.1;0.2.1.0.0.2.0.1.2;300 / 300;0
0.2.1.0.0.2.0.1;0.2.1.0.0.2.0.1.3;300 / 300;0
0.2.1.0.0.2.0.1;0.2.1.0.0.2.0.1.4;300 / 300;0
0.2.1.0.0.2.0.1;0.2.1.0.0.2.0.1.5;300 / 300;0
0.2.1.0.0.2.0.1;0.2.1.0.0.2.0.1.6;300 / 300;0
0.2.1.0.0.2.0.1;0.2.1.0.0.2.0.1.7;300 / 300;0
0.2.1.0.0.2.0.2;0.2.1.0.0.2.0.2.0;400 / 400;0
0.2.1.0.0.2.0.2;0.2.1.0.0.2.0.2.1;400 / 400;0
0.2.1.0.0.2.0.2;0.2.1.0.0.2.0.2.2;400 / 400;0
0.2.1.0.0.2.0.2;0.2.1.0.0.2.0.2.3;400 / 400;0
0.2.1.0.0.2.0.2;0.2.1.0.0.2.0.2.4;400 / 400;0
0.2.1.0.0.2.0.2;0.2.1.0.0.2.0.2.5;300 / 300;0
0.2.1.0.0.2.0.2;0.2.1.0.0.2.0.2.6;300 / 300;0
0.2.1.0.0.2.0.2;0.2.1.0.0.2.0.2.7;300 / 300;0
0.2.1.0.0.2.0.3;0.2.1.0.0.2.0.3.0;200 / 200;0
0.2.1.0.0.2.0.3;0.2.1.0.0.2.0.3.1;200 / 200;0
0.2.1.0.0.2.0.3;0.2.1.0.0.2.0.3.2;200 / 200;0
0.2.1.0.0.2.0.3;0.2.1.0.0.2.0.3.3;200 / 200;0
0.2.1.0.0.2.0.3;0.2.1.0.0.2.0.3.4;200 / 200;0
0.2.1.0.0.2.0.3;0.2.1.0.0.2.0.3.5;200 / 200;0
0.2.1.0.0.2.0.3;0.2.1.0.0.2.0.3.6;100 / 100;0
0.2.1.0.0.2.0.3;0.2.1.0.0.2.0.3.7;100 / 100;0
0.2.1.0.0.2.0.4;0.2.1.0.0.2.0.4.0;300 / 300;0
0.2.1.0.0.2.0.4;0.2.1.0.0.2.0.4.1;300 / 300;0
0.2.1.0.0.2.0.4;0.2.1.0.0.2.0.4.2;300 / 300;0
0.2.1.0.0.2.0.4;0.2.1.0.0.2.0.4.3;300 / 300;0
0.2.1.0.0.2.0.4;0.2.1.0.0.2.0.4.4;200 / 200;0
0.2.1.0.0.2.0.4;0.2.1.0.0.2.0.4.5;200 / 200;0
0.2.1.0.0.2.0.4;0.2.1.0.0.2.0.4.6;200 / 200;0
0.2.1.0.0.2.0.4;0.2.1.0.0.2.0.4.7;200 / 200;0
0.2.1.0.0.2.0.5;0.2.1.0.0.2.0.5.0;300 / 300;0
0.2.1.0.0.2.0.5;0.2.1.0.0.2.0.5.1;300 / 300;0
0.2.1.0.0.2.0.5;0.2.1.0.0.2.0.5.2;300 / 300;0
0.2.1.0.0.2.0.5;0.2.1.0.0.2.0.5.3;300 / 300;0
0.2.1.0.0.2.0.5;0.2.1.0.0.2.0.5.4;300 / 300;0
0.2.1.0.0.2.0.5;0.2.1.0.0.2.0.5.5;300 / 300;0
0.2.1.0.0.2.0.5;0.2.1.0.0.2.0.5.6;200 / 200;0
0.2.1.0.0.2.0.5;0.2.1.0.0.2.0.5.7;200 / 200;0
0.2.1.0.0.3.0.0;0.2.1.0.0.3.0.0.0;200 / 200;0
0.2.1.0.0.3.0.0;0.2.1.0.0.3.0.0.1;200 / 200;0
0.2.1.0.0.3.0.0;0.2.1.0.0.3.0.0.2;200 / 200;0
0.2.1.0.0.3.0.0;0.2.1.0.0.3.0.0.3;200 / 200;0
0.2.1.0.0.3.0.0;0.2.1.0.0.3.0.0.4;200 / 200;0
0.2.1.0.0.3.0.0;0.2.1.0.0.3.0.0.5;200 / 200;0
0.2.1.0.0.3.0.0;0.2.1.0.0.3.0.0.6;100 / 100;0
