0.4.1;0.4.1.0;156900 / 156900;0
0.4.1.0;0.4.1.0.0;-27400 / 27400;1
0.4.1.0;0.4.1.0.1;-27300 / 27300;1
0.4.1.0;0.4.1.0.2;-23400 / 23400;1
0.4.1.0;0.4.1.0.3;-26000 / 26000;1
0.4.1.0;0.4.1.0.4;-26200 / 26200;1
0.4.1.0;0.4.1.0.5;-26500 / 26500;1
0.4.1.0.0;0.4.1.0.0.0;-27400 / 27400;1
0.4.1.0.1;0.4.1.0.1.0;-27300 / 27300;1
0.4.1.0.2;0.4.1.0.2.0;-23400 / 23400;1
0.4.1.0.3;0.4.1.0.3.0;-26000 / 26000;1
0.4.1.0.4;0.4.1.0.4.0;-26200 / 26200;1
0.4.1.0.5;0.4.1.0.5.0;-26500 / 26500;1
0.4.1.0.0.0;0.4.1.0.0.0.0;4400 / 4400;0
0.4.1.0.0.0;0.4.1.0.0.0.1;4500 / 4500;0
0.4.1.0.0.0;0.4.1.0.0.0.2;5600 / 5600;0
0.4.1.0.0.0;0.4.1.0.0.0.3;4500 / 4500;0
0.4.1.0.0.0;0.4.1.0.0.0.4;3400 / 3400;0
0.4.1.0.0.0;0.4.1.0.0.0.5;4900 / 4900;0
0.4.1.0.1.0;0.4.1.0.1.0.0;4200 / 4200;0
0.4.1.0.1.0;0.4.1.0.1.0.1;5200 / 5200;0
0.4.1.0.1.0;0.4.1.0.1.0.2;5300 / 5300;0
0.4.1.0.1.0;0.4.1.0.1.0.3;4800 / 4800;0
0.4.1.0.1.0;0.4.1.0.1.0.4;3600 / 3600;0
0.4.1.0.1.0;0.4.1.0.1.0.5;4100 / 4100;0
0.4.1.0.2.0;0.4.1.0.2.0.0;3300 / 3300;0
0.4.1.0.2.0;0.4.1.0.2.0.1;4900 / 4900;0
0.4.1.0.2.0;0.4.1.0.2.0.2;3700 / 3700;0
0.4.1.0.2.0;0.4.1.0.2.0.3;3700 / 3700;0
0.4.1.0.2.0;0.4.1.0.2.0.4;3200 / 3200;0
0.4.1.0.2.0;0.4.1.0.2.0.5;4500 / 4500;0
0.4.1.0.3.0;0.4.1.0.3.0.0;4500 / 4500;0
0.4.1.0.3.0;0.4.1.0.3.0.1;3800 / 3800;0
0.4.1.0.3.0;0.4.1.0.3.0.2;3500 / 3500;0
0.4.1.0.3.0;0.4.1.0.3.0.3;5300 / 5300;0
0.4.1.0.3.0;0.4.1.0.3.0.4;4400 / 4400;0
0.4.1.0.3.0;0.4.1.0.3.0.5;4400 / 4400;0
0.4.1.0.4.0;0.4.1.0.4.0.0;4600 / 4600;0
0.4.1.0.4.0;0.4.1.0.4.0.1;4300 / 4300;0
0.4.1.0.4.0;0.4.1.0.4.0.2;5000 / 5000;0
0.4.1.0.4.0;0.4.1.0.4.0.3;4300 / 4300;0
0.4.1.0.4.0;0.4.1.0.4.0.4;4300 / 4300;0
0.4.1.0.4.0;0.4.1.0.4.0.5;3600 / 3600;0
0.4.1.0.5.0;0.4.1.0.5.0.0;4100 / 4100;0
0.4.1.0.5.0;0.4.1.0.5.0.1;4700 / 4700;0
0.4.1.0.5.0;0.4.1.0.5.0.2;5000 / 5000;0
0.4.1.0.5.0;0.4.1.0.5.0.3;4800 / 4800;0
0.4.1.0.5.0;0.4.1.0.5.0.4;4300 / 4300;0
0.4.1.0.5.0;0.4.1.0.5.0.5;3500 / 3500;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.0;600 / 600;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.1;600 / 600;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.2;600 / 600;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.3;600 / 600;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.4;500 / 500;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.5;500 / 500;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.6;500 / 500;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.7;500 / 500;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.0;600 / 600;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.1;600 / 600;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.2;600 / 600;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.3;600 / 600;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.4;600 / 600;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.5;500 / 500;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.6;500 / 500;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.7;500 / 500;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.0;700 / 700;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.1;700 / 700;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.2;700 / 700;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.3;700 / 700;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.4;700 / 700;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.5;700 / 700;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.6;700 / 700;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.7;700 / 700;0
0.4.1.0.0.0.3;0.4.1.0.0.0.3.0;600 / 600;0
0.4.1.0.0.0.3;0.4.1.0.0.0.3.1;600 / 600;0
0.4.1.0.0.0.3;0.4.1.0.0.0.3.2;600 / 600;0
0.4.1.0.0.0.3;0.4.1.0.0.0.3.3;600 / 600;0
0.4.1.0.0.0.3;0.4.1.0.0.0.3.4;600 / 600;0
0.4.1.0.0.0.3;0.4.1.0.0.0.3.5;500 / 500;0
0.4.1.0.0.0.3;0.4.1.0.0.0.3.6;500 / 500;0
0.4.1.0.0.0.3;0.4.1.0.0.0.3.7;500 / 500;0
0.4.1.0.0.0.4;0.4.1.0.0.0.4.0;500 / 500;0
0.4.1.0.0.0.4;0.4.1.0.0.0.4.1;500 / 500;0
0.4.1.0.0.0.4;0.4.1.0.0.0.4.2;400 / 400;0
0.4.1.0.0.0.4;0.4.1.0.0.0.4.3;400 / 400;0
