0.0.0.0;0.0.0.0.0;49300 / 49300;0
0.0.0.0.0;0.0.0.0.0.0;-24700 / 24700;1
0.0.0.0.0;0.0.0.0.0.1;-24500 / 24500;1
0.0.0.0.0.0;0.0.0.0.0.0.0;-5000 / 5000;1
0.0.0.0.0.0;0.0.0.0.0.0.1;-5000 / 5000;1
0.0.0.0.0.0;0.0.0.0.0.0.2;-4900 / 4900;1
0.0.0.0.0.0;0.0.0.0.0.0.3;-4900 / 4900;1
0.0.0.0.0.0;0.0.0.0.0.0.4;-4900 / 4900;1
0.0.0.0.0.1;0.0.0.0.0.1.0;-4900 / 4900;1
0.0.0.0.0.1;0.0.0.0.0.1.1;-4900 / 4900;1
0.0.0.0.0.1;0.0.0.0.0.1.2;-4900 / 4900;1
0.0.0.0.0.1;0.0.0.0.0.1.3;-4900 / 4900;1
0.0.0.0.0.1;0.0.0.0.0.1.4;-4900 / 4900;1
0.0.0.0.0.0.0;0.0.0.0.0.0.0.0;-4900 / 4900;1
0.0.0.0.0.0.1;0.0.0.0.0.0.1.0;-4900 / 4900;1
0.0.0.0.0.0.2;0.0.0.0.0.0.2.0;-4800 / 4800;1
0.0.0.0.0.0.3;0.0.0.0.0.0.3.0;-4800 / 4800;1
0.0.0.0.0.0.4;0.0.0.0.0.0.4.0;-4800 / 4800;1
0.0.0.0.0.1.0;0.0.0.0.0.1.0.0;-4800 / 4800;1
0.0.0.0.0.1.1;0.0.0.0.0.1.1.0;-4800 / 4800;1
0.0.0.0.0.1.2;0.0.0.0.0.1.2.0;-4800 / 4800;1
0.0.0.0.0.1.3;0.0.0.0.0.1.3.0;-4800 / 4800;1
0.0.0.0.0.1.4;0.0.0.0.0.1.4.0;-4800 / 4800;1
0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0;2100 / 2100;0
0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.1;2700 / 2700;0
0.0.0.0.0.0.1.0;0.0.0.0.0.0.1.0.0;2100 / 2100;0
0.0.0.0.0.0.1.0;0.0.0.0.0.0.1.0.1;2700 / 2700;0
0.0.0.0.0.0.2.0;0.0.0.0.0.0.2.0.0;2600 / 2600;0
0.0.0.0.0.0.2.0;0.0.0.0.0.0.2.0.1;2100 / 2100;0
0.0.0.0.0.0.3.0;0.0.0.0.0.0.3.0.0;2700 / 2700;0
0.0.0.0.0.0.3.0;0.0.0.0.0.0.3.0.1;2000 / 2000;0
0.0.0.0.0.0.4.0;0.0.0.0.0.0.4.0.0;1800 / 1800;0
0.0.0.0.0.0.4.0;0.0.0.0.0.0.4.0.1;2900 / 2900;0
0.0.0.0.0.1.0.0;0.0.0.0.0.1.0.0.0;2600 / 2600;0
0.0.0.0.0.1.0.0;0.0.0.0.0.1.0.0.1;2100 / 2100;0
0.0.0.0.0.1.1.0;0.0.0.0.0.1.1.0.0;2700 / 2700;0
0.0.0.0.0.1.1.0;0.0.0.0.0.1.1.0.1;2000 / 2000;0
0.0.0.0.0.1.2.0;0.0.0.0.0.1.2.0.0;3100 / 3100;0
0.0.0.0.0.1.2.0;0.0.0.0.0.1.2.0.1;1600 / 1600;0
0.0.0.0.0.1.3.0;0.0.0.0.0.1.3.0.0;2500 / 2500;0
0.0.0.0.0.1.3.0;0.0.0.0.0.1.3.0.1;2200 / 2200;0
0.0.0.0.0.1.4.0;0.0.0.0.0.1.4.0.0;2300 / 2300;0
0.0.0.0.0.1.4.0;0.0.0.0.0.1.4.0.1;2400 / 2400;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.0;200 / 200;0
