0.2.1.1.0;0.2.1.1.0.0;70752 / 70800;0
0.2.1.1.0.0;0.2.1.1.0.0.0;-8167 / 8200;1
0.2.1.1.0.0;0.2.1.1.0.0.1;-8799 / 8800;1
0.2.1.1.0.0;0.2.1.1.0.0.2;-8193 / 8200;1
0.2.1.1.0.0;0.2.1.1.0.0.3;-8400 / 8400;1
0.2.1.1.0.0;0.2.1.1.0.0.4;-10100 / 10100;1
0.2.1.1.0.0;0.2.1.1.0.0.5;-7599 / 7600;1
0.2.1.1.0.0;0.2.1.1.0.0.6;-9995 / 10000;1
0.2.1.1.0.0;0.2.1.1.0.0.7;-9399 / 9400;1
0.2.1.1.0.0.0;0.2.1.1.0.0.0.0;-2697 / 2700;1
0.2.1.1.0.0.0;0.2.1.1.0.0.0.1;-2699 / 2700;1
0.2.1.1.0.0.0;0.2.1.1.0.0.0.2;-2771 / 2800;1
0.2.1.1.0.0.1;0.2.1.1.0.0.1.0;-4399 / 4400;1
0.2.1.1.0.0.1;0.2.1.1.0.0.1.1;-4400 / 4400;1
0.2.1.1.0.0.2;0.2.1.1.0.0.2.0;-2699 / 2700;1
0.2.1.1.0.0.2;0.2.1.1.0.0.2.1;-2700 / 2700;1
0.2.1.1.0.0.2;0.2.1.1.0.0.2.2;-2794 / 2800;1
0.2.1.1.0.0.3;0.2.1.1.0.0.3.0;-2800 / 2800;1
0.2.1.1.0.0.3;0.2.1.1.0.0.3.1;-2800 / 2800;1
0.2.1.1.0.0.3;0.2.1.1.0.0.3.2;-2800 / 2800;1
0.2.1.1.0.0.4;0.2.1.1.0.0.4.0;-3400 / 3400;1
0.2.1.1.0.0.4;0.2.1.1.0.0.4.1;-3400 / 3400;1
0.2.1.1.0.0.4;0.2.1.1.0.0.4.2;-3300 / 3300;1
0.2.1.1.0.0.5;0.2.1.1.0.0.5.0;-2500 / 2500;1
0.2.1.1.0.0.5;0.2.1.1.0.0.5.1;-2500 / 2500;1
0.2.1.1.0.0.5;0.2.1.1.0.0.5.2;-2599 / 2600;1
0.2.1.1.0.0.6;0.2.1.1.0.0.6.0;-3300 / 3300;1
0.2.1.1.0.0.6;0.2.1.1.0.0.6.1;-3300 / 3300;1
0.2.1.1.0.0.6;0.2.1.1.0.0.6.2;-3395 / 3400;1
0.2.1.1.0.0.7;0.2.1.1.0.0.7.0;-3100 / 3100;1
0.2.1.1.0.0.7;0.2.1.1.0.0.7.1;-3100 / 3100;1
0.2.1.1.0.0.7;0.2.1.1.0.0.7.2;-3199 / 3200;1
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.0;600 / 600;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.1;600 / 600;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.2;200 / 200;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.3;300 / 300;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.4;298 / 300;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.6;399 / 400;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.7;200 / 200;0
0.2.1.1.0.0.0.1;0.2.1.1.0.0.0.1.0;300 / 300;0
0.2.1.1.0.0.0.1;0.2.1.1.0.0.0.1.1;700 / 700;0
0.2.1.1.0.0.0.1;0.2.1.1.0.0.0.1.2;100 / 100;0
0.2.1.1.0.0.0.1;0.2.1.1.0.0.0.1.3;300 / 300;0
0.2.1.1.0.0.0.1;0.2.1.1.0.0.0.1.4;400 / 400;0
0.2.1.1.0.0.0.1;0.2.1.1.0.0.0.1.5;300 / 300;0
0.2.1.1.0.0.0.1;0.2.1.1.0.0.0.1.6;100 / 100;0
0.2.1.1.0.0.0.1;0.2.1.1.0.0.0.1.7;400 / 400;0
0.2.1.1.0.0.0.2;0.2.1.1.0.0.0.2.0;299 / 300;0
0.2.1.1.0.0.0.2;0.2.1.1.0.0.0.2.1;400 / 400;0
0.2.1.1.0.0.0.2;0.2.1.1.0.0.0.2.3;400 / 400;0
0.2.1.1.0.0.0.2;0.2.1.1.0.0.0.2.4;687 / 700;0
0.2.1.1.0.0.0.2;0.2.1.1.0.0.0.2.5;299 / 300;0
0.2.1.1.0.0.0.2;0.2.1.1.0.0.0.2.6;387 / 400;0
0.2.1.1.0.0.0.2;0.2.1.1.0.0.0.2.7;199 / 200;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.0;500 / 500;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.1;700 / 700;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.2;300 / 300;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.3;900 / 900;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.4;200 / 200;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.5;800 / 800;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.6;300 / 300;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.7;600 / 600;0
0.2.1.1.0.0.1.1;0.2.1.1.0.0.1.1.0;600 / 600;0
0.2.1.1.0.0.1.1;0.2.1.1.0.0.1.1.1;300 / 300;0
0.2.1.1.0.0.1.1;0.2.1.1.0.0.1.1.2;800 / 800;0
0.2.1.1.0.0.1.1;0.2.1.1.0.0.1.1.3;600 / 600;0
0.2.1.1.0.0.1.1;0.2.1.1.0.0.1.1.4;400 / 400;0
0.2.1.1.0.0.1.1;0.2.1.1.0.0.1.1.5;500 / 500;0
0.2.1.1.0.0.1.1;0.2.1.1.0.0.1.1.6;600 / 600;0
0.2.1.1.0.0.1.1;0.2.1.1.0.0.1.1.7;500 / 500;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.0;100 / 100;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.1;300 / 300;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.2;800 / 800;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.3;200 / 200;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.4;200 / 200;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.5;400 / 400;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.6;300 / 300;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.7;300 / 300;0
0.2.1.1.0.0.2.1;0.2.1.1.0.0.2.1.0;200 / 200;0
0.2.1.1.0.0.2.1;0.2.1.1.0.0.2.1.1;400 / 400;0
