0.3.0;0.3.0.0;65458 / 65500;0
0.3.0.0;0.3.0.0.0;-10800 / 10800;1
0.3.0.0;0.3.0.0.1;-10100 / 10100;1
0.3.0.0;0.3.0.0.2;-11580 / 11600;1
0.3.0.0;0.3.0.0.3;-10378 / 10400;1
0.3.0.0;0.3.0.0.4;-11500 / 11500;1
0.3.0.0;0.3.0.0.5;-11000 / 11000;1
0.3.0.0.0;0.3.0.0.0.0;-10800 / 10800;1
0.3.0.0.1;0.3.0.0.1.0;-10100 / 10100;1
0.3.0.0.2;0.3.0.0.2.0;-11580 / 11600;1
0.3.0.0.3;0.3.0.0.3.0;-10378 / 10400;1
0.3.0.0.4;0.3.0.0.4.0;-11500 / 11500;1
0.3.0.0.5;0.3.0.0.5.0;-11000 / 11000;1
0.3.0.0.0.0;0.3.0.0.0.0.0;1700 / 1700;0
0.3.0.0.0.0;0.3.0.0.0.0.1;1700 / 1700;0
0.3.0.0.0.0;0.3.0.0.0.0.2;1800 / 1800;0
0.3.0.0.0.0;0.3.0.0.0.0.3;1800 / 1800;0
0.3.0.0.0.0;0.3.0.0.0.0.4;1900 / 1900;0
0.3.0.0.0.0;0.3.0.0.0.0.5;1800 / 1800;0
0.3.0.0.1.0;0.3.0.0.1.0.0;1300 / 1300;0
0.3.0.0.1.0;0.3.0.0.1.0.1;1200 / 1200;0
0.3.0.0.1.0;0.3.0.0.1.0.2;1900 / 1900;0
0.3.0.0.1.0;0.3.0.0.1.0.3;1800 / 1800;0
0.3.0.0.1.0;0.3.0.0.1.0.4;2100 / 2100;0
0.3.0.0.1.0;0.3.0.0.1.0.5;1700 / 1700;0
0.3.0.0.2.0;0.3.0.0.2.0.0;1990 / 2000;0
0.3.0.0.2.0;0.3.0.0.2.0.1;1298 / 1300;0
0.3.0.0.2.0;0.3.0.0.2.0.2;2798 / 2800;0
0.3.0.0.2.0;0.3.0.0.2.0.3;2299 / 2300;0
0.3.0.0.2.0;0.3.0.0.2.0.4;1597 / 1600;0
0.3.0.0.2.0;0.3.0.0.2.0.5;1499 / 1500;0
0.3.0.0.3.0;0.3.0.0.3.0.0;2092 / 2100;0
0.3.0.0.3.0;0.3.0.0.3.0.1;1297 / 1300;0
0.3.0.0.3.0;0.3.0.0.3.0.2;2199 / 2200;0
0.3.0.0.3.0;0.3.0.0.3.0.3;999 / 1000;0
0.3.0.0.3.0;0.3.0.0.3.0.4;1797 / 1800;0
0.3.0.0.3.0;0.3.0.0.3.0.5;1898 / 1900;0
0.3.0.0.4.0;0.3.0.0.4.0.0;1600 / 1600;0
0.3.0.0.4.0;0.3.0.0.4.0.1;1300 / 1300;0
0.3.0.0.4.0;0.3.0.0.4.0.2;2300 / 2300;0
0.3.0.0.4.0;0.3.0.0.4.0.3;2200 / 2200;0
0.3.0.0.4.0;0.3.0.0.4.0.4;1900 / 1900;0
0.3.0.0.4.0;0.3.0.0.4.0.5;2100 / 2100;0
0.3.0.0.5.0;0.3.0.0.5.0.0;2200 / 2200;0
0.3.0.0.5.0;0.3.0.0.5.0.1;1800 / 1800;0
0.3.0.0.5.0;0.3.0.0.5.0.2;1800 / 1800;0
