0.2.1.4;0.2.1.4.0;119330 / 121900;0
0.2.1.4.0;0.2.1.4.0.0;-15140 / 15200;1
0.2.1.4.0;0.2.1.4.0.1;-13138 / 14000;1
0.2.1.4.0;0.2.1.4.0.2;-15081 / 15200;1
0.2.1.4.0;0.2.1.4.0.3;-15333 / 15500;1
0.2.1.4.0;0.2.1.4.0.4;-14812 / 16000;1
0.2.1.4.0;0.2.1.4.0.5;-15632 / 15700;1
0.2.1.4.0;0.2.1.4.0.6;-13971 / 14000;1
0.2.1.4.0;0.2.1.4.0.7;-16123 / 16200;1
0.2.1.4.0.0;0.2.1.4.0.0.0;-2196 / 2200;1
0.2.1.4.0.0;0.2.1.4.0.0.1;-2192 / 2200;1
0.2.1.4.0.0;0.2.1.4.0.0.2;-2195 / 2200;1
0.2.1.4.0.0;0.2.1.4.0.0.3;-2099 / 2100;1
0.2.1.4.0.0;0.2.1.4.0.0.4;-2098 / 2100;1
0.2.1.4.0.0;0.2.1.4.0.0.5;-2179 / 2200;1
0.2.1.4.0.0;0.2.1.4.0.0.6;-2181 / 2200;1
0.2.1.4.0.1;0.2.1.4.0.1.0;-1751 / 1800;1
0.2.1.4.0.1;0.2.1.4.0.1.1;-1883 / 2000;1
0.2.1.4.0.1;0.2.1.4.0.1.2;-1822 / 1900;1
0.2.1.4.0.1;0.2.1.4.0.1.3;-1655 / 1700;1
0.2.1.4.0.1;0.2.1.4.0.1.4;-1736 / 1800;1
0.2.1.4.0.1;0.2.1.4.0.1.5;-2137 / 2400;1
0.2.1.4.0.1;0.2.1.4.0.1.6;-2154 / 2400;1
0.2.1.4.0.2;0.2.1.4.0.2.0;-2094 / 2100;1
0.2.1.4.0.2;0.2.1.4.0.2.1;-2184 / 2200;1
0.2.1.4.0.2;0.2.1.4.0.2.2;-2188 / 2200;1
0.2.1.4.0.2;0.2.1.4.0.2.3;-2091 / 2100;1
0.2.1.4.0.2;0.2.1.4.0.2.4;-2097 / 2100;1
0.2.1.4.0.2;0.2.1.4.0.2.5;-2256 / 2300;1
0.2.1.4.0.2;0.2.1.4.0.2.6;-2171 / 2200;1
0.2.1.4.0.3;0.2.1.4.0.3.0;-2097 / 2100;1
0.2.1.4.0.3;0.2.1.4.0.3.1;-2177 / 2200;1
0.2.1.4.0.3;0.2.1.4.0.3.2;-2192 / 2200;1
0.2.1.4.0.3;0.2.1.4.0.3.3;-2095 / 2100;1
0.2.1.4.0.3;0.2.1.4.0.3.4;-2097 / 2100;1
0.2.1.4.0.3;0.2.1.4.0.3.5;-2335 / 2400;1
0.2.1.4.0.3;0.2.1.4.0.3.6;-2340 / 2400;1
0.2.1.4.0.4;0.2.1.4.0.4.0;-1862 / 1900;1
0.2.1.4.0.4;0.2.1.4.0.4.1;-2141 / 2300;1
0.2.1.4.0.4;0.2.1.4.0.4.2;-1997 / 2100;1
0.2.1.4.0.4;0.2.1.4.0.4.3;-1836 / 1900;1
0.2.1.4.0.4;0.2.1.4.0.4.4;-1917 / 2000;1
0.2.1.4.0.4;0.2.1.4.0.4.5;-2660 / 3100;1
0.2.1.4.0.4;0.2.1.4.0.4.6;-2399 / 2700;1
0.2.1.4.0.5;0.2.1.4.0.5.0;-2199 / 2200;1
0.2.1.4.0.5;0.2.1.4.0.5.1;-2292 / 2300;1
0.2.1.4.0.5;0.2.1.4.0.5.2;-2196 / 2200;1
0.2.1.4.0.5;0.2.1.4.0.5.3;-2200 / 2200;1
0.2.1.4.0.5;0.2.1.4.0.5.4;-2197 / 2200;1
0.2.1.4.0.5;0.2.1.4.0.5.5;-2272 / 2300;1
0.2.1.4.0.5;0.2.1.4.0.5.6;-2276 / 2300;1
0.2.1.4.0.6;0.2.1.4.0.6.0;-1997 / 2000;1
0.2.1.4.0.6;0.2.1.4.0.6.1;-1998 / 2000;1
0.2.1.4.0.6;0.2.1.4.0.6.2;-2000 / 2000;1
0.2.1.4.0.6;0.2.1.4.0.6.3;-2000 / 2000;1
0.2.1.4.0.6;0.2.1.4.0.6.4;-1999 / 2000;1
0.2.1.4.0.6;0.2.1.4.0.6.5;-1987 / 2000;1
0.2.1.4.0.6;0.2.1.4.0.6.6;-1990 / 2000;1
0.2.1.4.0.7;0.2.1.4.0.7.0;-2300 / 2300;1
0.2.1.4.0.7;0.2.1.4.0.7.1;-2294 / 2300;1
0.2.1.4.0.7;0.2.1.4.0.7.2;-2297 / 2300;1
0.2.1.4.0.7;0.2.1.4.0.7.3;-2200 / 2200;1
0.2.1.4.0.7;0.2.1.4.0.7.4;-2294 / 2300;1
0.2.1.4.0.7;0.2.1.4.0.7.5;-2366 / 2400;1
0.2.1.4.0.7;0.2.1.4.0.7.6;-2372 / 2400;1
0.2.1.4.0.0.0;0.2.1.4.0.0.0.0;-698 / 700;1
0.2.1.4.0.0.0;0.2.1.4.0.0.0.1;-699 / 700;1
0.2.1.4.0.0.0;0.2.1.4.0.0.0.2;-699 / 700;1
0.2.1.4.0.0.1;0.2.1.4.0.0.1.0;-698 / 700;1
0.2.1.4.0.0.1;0.2.1.4.0.0.1.1;-698 / 700;1
0.2.1.4.0.0.1;0.2.1.4.0.0.1.2;-697 / 700;1
0.2.1.4.0.0.2;0.2.1.4.0.0.2.0;-698 / 700;1
0.2.1.4.0.0.2;0.2.1.4.0.0.2.1;-698 / 700;1
0.2.1.4.0.0.2;0.2.1.4.0.0.2.2;-699 / 700;1
0.2.1.4.0.0.3;0.2.1.4.0.0.3.0;-700 / 700;1
0.2.1.4.0.0.3;0.2.1.4.0.0.3.1;-699 / 700;1
0.2.1.4.0.0.3;0.2.1.4.0.0.3.2;-600 / 600;1
0.2.1.4.0.0.4;0.2.1.4.0.0.4.0;-698 / 700;1
0.2.1.4.0.0.4;0.2.1.4.0.0.4.1;-700 / 700;1
0.2.1.4.0.0.4;0.2.1.4.0.0.4.2;-600 / 600;1
0.2.1.4.0.0.5;0.2.1.4.0.0.5.0;-694 / 700;1
0.2.1.4.0.0.5;0.2.1.4.0.0.5.1;-690 / 700;1
0.2.1.4.0.0.5;0.2.1.4.0.0.5.2;-695 / 700;1
0.2.1.4.0.0.6;0.2.1.4.0.0.6.0;-694 / 700;1
0.2.1.4.0.0.6;0.2.1.4.0.0.6.1;-692 / 700;1
0.2.1.4.0.0.6;0.2.1.4.0.0.6.2;-697 / 700;1
0.2.1.4.0.1.0;0.2.1.4.0.1.0.0;-572 / 600;1
0.2.1.4.0.1.0;0.2.1.4.0.1.0.1;-495 / 500;1
0.2.1.4.0.1.0;0.2.1.4.0.1.0.2;-591 / 600;1
0.2.1.4.0.1.1;0.2.1.4.0.1.1.0;-655 / 700;1
0.2.1.4.0.1.1;0.2.1.4.0.1.1.1;-569 / 600;1
