0.1.1;0.1.1.0;49752 / 49900;0
0.1.1.0;0.1.1.0.0;-8200 / 8200;1
0.1.1.0;0.1.1.0.1;-6753 / 6900;1
0.1.1.0;0.1.1.0.2;-9300 / 9300;1
0.1.1.0;0.1.1.0.3;-7400 / 7400;1
0.1.1.0;0.1.1.0.4;-8499 / 8500;1
0.1.1.0;0.1.1.0.5;-9500 / 9500;1
0.1.1.0.0;0.1.1.0.0.0;-2100 / 2100;1
0.1.1.0.0;0.1.1.0.0.1;-2100 / 2100;1
0.1.1.0.0;0.1.1.0.0.2;-2000 / 2000;1
0.1.1.0.0;0.1.1.0.0.3;-2000 / 2000;1
0.1.1.0.1;0.1.1.0.1.0;-1681 / 1700;1
0.1.1.0.1;0.1.1.0.1.1;-1732 / 1800;1
0.1.1.0.1;0.1.1.0.1.2;-1664 / 1700;1
0.1.1.0.1;0.1.1.0.1.3;-1676 / 1700;1
0.1.1.0.2;0.1.1.0.2.0;-2400 / 2400;1
0.1.1.0.2;0.1.1.0.2.1;-2300 / 2300;1
0.1.1.0.2;0.1.1.0.2.2;-2300 / 2300;1
0.1.1.0.2;0.1.1.0.2.3;-2300 / 2300;1
0.1.1.0.3;0.1.1.0.3.0;-1900 / 1900;1
0.1.1.0.3;0.1.1.0.3.1;-1900 / 1900;1
0.1.1.0.3;0.1.1.0.3.2;-1800 / 1800;1
0.1.1.0.3;0.1.1.0.3.3;-1800 / 1800;1
0.1.1.0.4;0.1.1.0.4.0;-2100 / 2100;1
0.1.1.0.4;0.1.1.0.4.1;-2199 / 2200;1
0.1.1.0.4;0.1.1.0.4.2;-2100 / 2100;1
0.1.1.0.4;0.1.1.0.4.3;-2100 / 2100;1
0.1.1.0.5;0.1.1.0.5.0;-2400 / 2400;1
0.1.1.0.5;0.1.1.0.5.1;-2400 / 2400;1
0.1.1.0.5;0.1.1.0.5.2;-2400 / 2400;1
0.1.1.0.5;0.1.1.0.5.3;-2300 / 2300;1
0.1.1.0.0.0;0.1.1.0.0.0.0;-2000 / 2000;1
0.1.1.0.0.1;0.1.1.0.0.1.0;-2000 / 2000;1
0.1.1.0.0.2;0.1.1.0.0.2.0;-1900 / 1900;1
0.1.1.0.0.3;0.1.1.0.0.3.0;-1900 / 1900;1
0.1.1.0.1.0;0.1.1.0.1.0.0;-1585 / 1600;1
0.1.1.0.1.1;0.1.1.0.1.1.0;-1644 / 1700;1
0.1.1.0.1.2;0.1.1.0.1.2.0;-1575 / 1600;1
0.1.1.0.1.3;0.1.1.0.1.3.0;-1581 / 1600;1
0.1.1.0.2.0;0.1.1.0.2.0.0;-2300 / 2300;1
0.1.1.0.2.1;0.1.1.0.2.1.0;-2200 / 2200;1
0.1.1.0.2.2;0.1.1.0.2.2.0;-2200 / 2200;1
0.1.1.0.2.3;0.1.1.0.2.3.0;-2200 / 2200;1
0.1.1.0.3.0;0.1.1.0.3.0.0;-1800 / 1800;1
0.1.1.0.3.1;0.1.1.0.3.1.0;-1800 / 1800;1
0.1.1.0.3.2;0.1.1.0.3.2.0;-1700 / 1700;1
0.1.1.0.3.3;0.1.1.0.3.3.0;-1700 / 1700;1
0.1.1.0.4.0;0.1.1.0.4.0.0;-2000 / 2000;1
0.1.1.0.4.1;0.1.1.0.4.1.0;-2099 / 2100;1
0.1.1.0.4.2;0.1.1.0.4.2.0;-2000 / 2000;1
0.1.1.0.4.3;0.1.1.0.4.3.0;-2000 / 2000;1
0.1.1.0.5.0;0.1.1.0.5.0.0;-2300 / 2300;1
0.1.1.0.5.1;0.1.1.0.5.1.0;-2300 / 2300;1
0.1.1.0.5.2;0.1.1.0.5.2.0;-2300 / 2300;1
0.1.1.0.5.3;0.1.1.0.5.3.0;-2200 / 2200;1
0.1.1.0.0.0.0;0.1.1.0.0.0.0.0;300 / 300;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.1;400 / 400;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.2;500 / 500;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.3;100 / 100;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.4;200 / 200;0
0.1.1.0.0.0.0;0.1.1.0.0.0.0.5;400 / 400;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.0;100 / 100;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.1;500 / 500;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.2;500 / 500;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.3;200 / 200;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.4;200 / 200;0
0.1.1.0.0.1.0;0.1.1.0.0.1.0.5;400 / 400;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.0;300 / 300;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.1;200 / 200;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.2;300 / 300;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.3;500 / 500;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.4;200 / 200;0
0.1.1.0.0.2.0;0.1.1.0.0.2.0.5;300 / 300;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.0;300 / 300;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.1;300 / 300;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.3;500 / 500;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.4;300 / 300;0
0.1.1.0.0.3.0;0.1.1.0.0.3.0.5;400 / 400;0
0.1.1.0.1.0.0;0.1.1.0.1.0.0.0;100 / 100;0
0.1.1.0.1.0.0;0.1.1.0.1.0.0.1;199 / 200;0
0.1.1.0.1.0.0;0.1.1.0.1.0.0.2;398 / 400;0
0.1.1.0.1.0.0;0.1.1.0.1.0.0.3;294 / 300;0
0.1.1.0.1.0.0;0.1.1.0.1.0.0.4;198 / 200;0
0.1.1.0.1.0.0;0.1.1.0.1.0.0.5;297 / 300;0
0.1.1.0.1.1.0;0.1.1.0.1.1.0.0;200 / 200;0
0.1.1.0.1.1.0;0.1.1.0.1.1.0.1;197 / 200;0
0.1.1.0.1.1.0;0.1.1.0.1.1.0.2;95 / 100;0
0.1.1.0.1.1.0;0.1.1.0.1.1.0.3;193 / 200;0
0.1.1.0.1.1.0;0.1.1.0.1.1.0.4;385 / 400;0
0.1.1.0.1.1.0;0.1.1.0.1.1.0.5;485 / 500;0
0.1.1.0.1.2.0;0.1.1.0.1.2.0.0;496 / 500;0
0.1.1.0.1.2.0;0.1.1.0.1.2.0.1;200 / 200;0
