0.2.1.1;0.2.1.1.0;199563 / 203700;0
0.2.1.1.0;0.2.1.1.0.0;-36713 / 36800;1
0.2.1.1.0;0.2.1.1.0.1;-33636 / 34000;1
0.2.1.1.0;0.2.1.1.0.2;-28947 / 32500;1
0.2.1.1.0;0.2.1.1.0.3;-31740 / 31800;1
0.2.1.1.0;0.2.1.1.0.4;-33275 / 33300;1
0.2.1.1.0;0.2.1.1.0.5;-35152 / 35200;1
0.2.1.1.0.0;0.2.1.1.0.0.0;-7198 / 7200;1
0.2.1.1.0.0;0.2.1.1.0.0.1;-7199 / 7200;1
0.2.1.1.0.0;0.2.1.1.0.0.2;-7466 / 7500;1
0.2.1.1.0.0;0.2.1.1.0.0.3;-7384 / 7400;1
0.2.1.1.0.0;0.2.1.1.0.0.4;-7466 / 7500;1
0.2.1.1.0.1;0.2.1.1.0.1.0;-6393 / 6400;1
0.2.1.1.0.1;0.2.1.1.0.1.1;-6299 / 6300;1
0.2.1.1.0.1;0.2.1.1.0.1.2;-7319 / 7500;1
0.2.1.1.0.1;0.2.1.1.0.1.3;-6395 / 6400;1
0.2.1.1.0.1;0.2.1.1.0.1.4;-7230 / 7400;1
0.2.1.1.0.2;0.2.1.1.0.2.0;-4132 / 4300;1
0.2.1.1.0.2;0.2.1.1.0.2.1;-3907 / 4000;1
0.2.1.1.0.2;0.2.1.1.0.2.2;-7973 / 9400;1
0.2.1.1.0.2;0.2.1.1.0.2.3;-4375 / 4600;1
0.2.1.1.0.2;0.2.1.1.0.2.4;-8560 / 10200;1
0.2.1.1.0.3;0.2.1.1.0.3.0;-6300 / 6300;1
0.2.1.1.0.3;0.2.1.1.0.3.1;-6300 / 6300;1
0.2.1.1.0.3;0.2.1.1.0.3.2;-6382 / 6400;1
0.2.1.1.0.3;0.2.1.1.0.3.3;-6293 / 6300;1
0.2.1.1.0.3;0.2.1.1.0.3.4;-6465 / 6500;1
0.2.1.1.0.4;0.2.1.1.0.4.0;-6600 / 6600;1
0.2.1.1.0.4;0.2.1.1.0.4.1;-6600 / 6600;1
0.2.1.1.0.4;0.2.1.1.0.4.2;-6692 / 6700;1
0.2.1.1.0.4;0.2.1.1.0.4.3;-6600 / 6600;1
0.2.1.1.0.4;0.2.1.1.0.4.4;-6783 / 6800;1
0.2.1.1.0.5;0.2.1.1.0.5.0;-6998 / 7000;1
0.2.1.1.0.5;0.2.1.1.0.5.1;-6999 / 7000;1
0.2.1.1.0.5;0.2.1.1.0.5.2;-7086 / 7100;1
0.2.1.1.0.5;0.2.1.1.0.5.3;-6993 / 7000;1
0.2.1.1.0.5;0.2.1.1.0.5.4;-7076 / 7100;1
0.2.1.1.0.0.0;0.2.1.1.0.0.0.0;-7098 / 7100;1
0.2.1.1.0.0.1;0.2.1.1.0.0.1.0;-7099 / 7100;1
0.2.1.1.0.0.2;0.2.1.1.0.0.2.0;-7366 / 7400;1
0.2.1.1.0.0.3;0.2.1.1.0.0.3.0;-7284 / 7300;1
0.2.1.1.0.0.4;0.2.1.1.0.0.4.0;-7366 / 7400;1
0.2.1.1.0.1.0;0.2.1.1.0.1.0.0;-6293 / 6300;1
0.2.1.1.0.1.1;0.2.1.1.0.1.1.0;-6199 / 6200;1
0.2.1.1.0.1.2;0.2.1.1.0.1.2.0;-7225 / 7400;1
0.2.1.1.0.1.3;0.2.1.1.0.1.3.0;-6295 / 6300;1
0.2.1.1.0.1.4;0.2.1.1.0.1.4.0;-7137 / 7300;1
0.2.1.1.0.2.0;0.2.1.1.0.2.0.0;-4042 / 4200;1
0.2.1.1.0.2.1;0.2.1.1.0.2.1.0;-3812 / 3900;1
0.2.1.1.0.2.2;0.2.1.1.0.2.2.0;-7910 / 9300;1
0.2.1.1.0.2.3;0.2.1.1.0.2.3.0;-4284 / 4500;1
0.2.1.1.0.2.4;0.2.1.1.0.2.4.0;-8500 / 10100;1
0.2.1.1.0.3.0;0.2.1.1.0.3.0.0;-6200 / 6200;1
0.2.1.1.0.3.1;0.2.1.1.0.3.1.0;-6200 / 6200;1
0.2.1.1.0.3.2;0.2.1.1.0.3.2.0;-6282 / 6300;1
0.2.1.1.0.3.3;0.2.1.1.0.3.3.0;-6193 / 6200;1
0.2.1.1.0.3.4;0.2.1.1.0.3.4.0;-6365 / 6400;1
0.2.1.1.0.4.0;0.2.1.1.0.4.0.0;-6500 / 6500;1
0.2.1.1.0.4.1;0.2.1.1.0.4.1.0;-6500 / 6500;1
0.2.1.1.0.4.2;0.2.1.1.0.4.2.0;-6592 / 6600;1
0.2.1.1.0.4.3;0.2.1.1.0.4.3.0;-6500 / 6500;1
0.2.1.1.0.4.4;0.2.1.1.0.4.4.0;-6683 / 6700;1
0.2.1.1.0.5.0;0.2.1.1.0.5.0.0;-6898 / 6900;1
0.2.1.1.0.5.1;0.2.1.1.0.5.1.0;-6899 / 6900;1
0.2.1.1.0.5.2;0.2.1.1.0.5.2.0;-6987 / 7000;1
0.2.1.1.0.5.3;0.2.1.1.0.5.3.0;-6893 / 6900;1
0.2.1.1.0.5.4;0.2.1.1.0.5.4.0;-6976 / 7000;1
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.0;1200 / 1200;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.1;1600 / 1600;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.2;900 / 900;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.3;1499 / 1500;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.4;500 / 500;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.5;1299 / 1300;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.0;1300 / 1300;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.1;700 / 700;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.2;1700 / 1700;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.3;1399 / 1400;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.4;700 / 700;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.5;1200 / 1200;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.0;1199 / 1200;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.1;1400 / 1400;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.2;1299 / 1300;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.3;687 / 700;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.4;1697 / 1700;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.5;984 / 1000;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.0;1200 / 1200;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.1;1500 / 1500;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.2;1400 / 1400;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.3;1094 / 1100;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.4;900 / 900;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.5;1090 / 1100;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.0;1700 / 1700;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.1;700 / 700;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.2;1300 / 1300;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.3;691 / 700;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.4;1597 / 1600;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.5;1279 / 1300;0
0.2.1.1.0.1.0.0;0.2.1.1.0.1.0.0.0;800 / 800;0
0.2.1.1.0.1.0.0;0.2.1.1.0.1.0.0.1;1600 / 1600;0
0.2.1.1.0.1.0.0;0.2.1.1.0.1.0.0.2;1100 / 1100;0
0.2.1.1.0.1.0.0;0.2.1.1.0.1.0.0.3;1299 / 1300;0
0.2.1.1.0.1.0.0;0.2.1.1.0.1.0.0.4;300 / 300;0
0.2.1.1.0.1.0.0;0.2.1.1.0.1.0.0.5;1094 / 1100;0
0.2.1.1.0.1.1.0;0.2.1.1.0.1.1.0.0;1400 / 1400;0
0.2.1.1.0.1.1.0;0.2.1.1.0.1.1.0.1;1200 / 1200;0
