0.0.0.0.0;0.0.0.0.0.0;49300 / 49300;0
0.0.0.0.0.0.5.3;0.0.0.0.0.0.5.3.1;-300 / 300;1
0.0.0.0.0.0.5.4;0.0.0.0.0.0.5.4.0;-300 / 300;1
0.0.0.0.0.0.5.4;0.0.0.0.0.0.5.4.1;-300 / 300;1
0.0.0.0.0.0.5.5;0.0.0.0.0.0.5.5.0;-300 / 300;1
0.0.0.0.0.0.5.5;0.0.0.0.0.0.5.5.1;-200 / 200;1
0.0.0.0.0.0.5.6;0.0.0.0.0.0.5.6.0;-300 / 300;1
0.0.0.0.0.0.5.6;0.0.0.0.0.0.5.6.1;-200 / 200;1
0.0.0.0.0.0.6.0;0.0.0.0.0.0.6.0.0;-400 / 400;1
0.0.0.0.0.0.6.0;0.0.0.0.0.0.6.0.1;-300 / 300;1
0.0.0.0.0.0.6.1;0.0.0.0.0.0.6.1.0;-400 / 400;1
0.0.0.0.0.0.6.1;0.0.0.0.0.0.6.1.1;-300 / 300;1
0.0.0.0.0.0.6.2;0.0.0.0.0.0.6.2.0;-400 / 400;1
0.0.0.0.0.0.6.2;0.0.0.0.0.0.6.2.1;-300 / 300;1
0.0.0.0.0.0.6.3;0.0.0.0.0.0.6.3.0;-400 / 400;1
0.0.0.0.0.0.6.3;0.0.0.0.0.0.6.3.1;-300 / 300;1
0.0.0.0.0.0.6.4;0.0.0.0.0.0.6.4.0;-400 / 400;1
0.0.0.0.0.0.6.4;0.0.0.0.0.0.6.4.1;-300 / 300;1
0.0.0.0.0.0.6.5;0.0.0.0.0.0.6.5.0;-400 / 400;1
0.0.0.0.0.0.6.5;0.0.0.0.0.0.6.5.1;-300 / 300;1
0.0.0.0.0.0.6.6;0.0.0.0.0.0.6.6.0;-300 / 300;1
0.0.0.0.0.0.6.6;0.0.0.0.0.0.6.6.1;-300 / 300;1
0.0.0.0.0.0.7.0;0.0.0.0.0.0.7.0.0;-500 / 500;1
0.0.0.0.0.0.7.0;0.0.0.0.0.0.7.0.1;-500 / 500;1
0.0.0.0.0.0.7.1;0.0.0.0.0.0.7.1.0;-500 / 500;1
0.0.0.0.0.0.7.1;0.0.0.0.0.0.7.1.1;-500 / 500;1
0.0.0.0.0.0.7.2;0.0.0.0.0.0.7.2.0;-500 / 500;1
0.0.0.0.0.0.7.2;0.0.0.0.0.0.7.2.1;-500 / 500;1
0.0.0.0.0.0.7.3;0.0.0.0.0.0.7.3.0;-500 / 500;1
0.0.0.0.0.0.7.3;0.0.0.0.0.0.7.3.1;-500 / 500;1
0.0.0.0.0.0.7.4;0.0.0.0.0.0.7.4.0;-500 / 500;1
0.0.0.0.0.0.7.4;0.0.0.0.0.0.7.4.1;-500 / 500;1
0.0.0.0.0.0.7.5;0.0.0.0.0.0.7.5.0;-500 / 500;1
0.0.0.0.0.0.7.5;0.0.0.0.0.0.7.5.1;-400 / 400;1
0.0.0.0.0.0.7.6;0.0.0.0.0.0.7.6.0;-500 / 500;1
0.0.0.0.0.0.7.6;0.0.0.0.0.0.7.6.1;-400 / 400;1
0.0.0.0.0.0.8.0;0.0.0.0.0.0.8.0.0;-400 / 400;1
0.0.0.0.0.0.8.0;0.0.0.0.0.0.8.0.1;-300 / 300;1
0.0.0.0.0.0.8.1;0.0.0.0.0.0.8.1.0;-400 / 400;1
0.0.0.0.0.0.8.1;0.0.0.0.0.0.8.1.1;-300 / 300;1
0.0.0.0.0.0.8.2;0.0.0.0.0.0.8.2.0;-400 / 400;1
0.0.0.0.0.0.8.2;0.0.0.0.0.0.8.2.1;-300 / 300;1
0.0.0.0.0.0.8.3;0.0.0.0.0.0.8.3.0;-400 / 400;1
0.0.0.0.0.0.8.3;0.0.0.0.0.0.8.3.1;-300 / 300;1
0.0.0.0.0.0.8.4;0.0.0.0.0.0.8.4.0;-400 / 400;1
0.0.0.0.0.0.8.4;0.0.0.0.0.0.8.4.1;-300 / 300;1
0.0.0.0.0.0.8.5;0.0.0.0.0.0.8.5.0;-400 / 400;1
0.0.0.0.0.0.8.5;0.0.0.0.0.0.8.5.1;-300 / 300;1
0.0.0.0.0.0.8.6;0.0.0.0.0.0.8.6.0;-400 / 400;1
0.0.0.0.0.0.8.6;0.0.0.0.0.0.8.6.1;-300 / 300;1
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.3;100 / 100;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.4;100 / 100;0
0.0.0.0.0.0.0.0.0;0.0.0.0.0.0.0.0.0.6;100 / 100;0
0.0.0.0.0.0.0.0.1;0.0.0.0.0.0.0.0.1.4;100 / 100;0
0.0.0.0.0.0.0.0.1;0.0.0.0.0.0.0.0.1.5;100 / 100;0
0.0.0.0.0.0.0.0.1;0.0.0.0.0.0.0.0.1.6;100 / 100;0
0.0.0.0.0.0.0.1.0;0.0.0.0.0.0.0.1.0.2;100 / 100;0
0.0.0.0.0.0.0.1.0;0.0.0.0.0.0.0.1.0.6;100 / 100;0
0.0.0.0.0.0.0.1.0;0.0.0.0.0.0.0.1.0.7;100 / 100;0
0.0.0.0.0.0.0.1.1;0.0.0.0.0.0.0.1.1.1;200 / 200;0
0.0.0.0.0.0.0.1.1;0.0.0.0.0.0.0.1.1.5;100 / 100;0
0.0.0.0.0.0.0.2.0;0.0.0.0.0.0.0.2.0.0;100 / 100;0
0.0.0.0.0.0.0.2.0;0.0.0.0.0.0.0.2.0.3;100 / 100;0
0.0.0.0.0.0.0.2.0;0.0.0.0.0.0.0.2.0.8;100 / 100;0
0.0.0.0.0.0.0.2.1;0.0.0.0.0.0.0.2.1.1;200 / 200;0
0.0.0.0.0.0.0.2.1;0.0.0.0.0.0.0.2.1.8;100 / 100;0
0.0.0.0.0.0.0.3.0;0.0.0.0.0.0.0.3.0.3;100 / 100;0
0.0.0.0.0.0.0.3.0;0.0.0.0.0.0.0.3.0.5;100 / 100;0
0.0.0.0.0.0.0.3.0;0.0.0.0.0.0.0.3.0.8;100 / 100;0
0.0.0.0.0.0.0.3.1;0.0.0.0.0.0.0.3.1.1;100 / 100;0
0.0.0.0.0.0.0.3.1;0.0.0.0.0.0.0.3.1.5;100 / 100;0
0.0.0.0.0.0.0.3.1;0.0.0.0.0.0.0.3.1.7;100 / 100;0
0.0.0.0.0.0.0.4.0;0.0.0.0.0.0.0.4.0.1;100 / 100;0
0.0.0.0.0.0.0.4.0;0.0.0.0.0.0.0.4.0.2;100 / 100;0
0.0.0.0.0.0.0.4.0;0.0.0.0.0.0.0.4.0.4;100 / 100;0
0.0.0.0.0.0.0.4.1;0.0.0.0.0.0.0.4.1.0;100 / 100;0
0.0.0.0.0.0.0.4.1;0.0.0.0.0.0.0.4.1.3;100 / 100;0
0.0.0.0.0.0.0.4.1;0.0.0.0.0.0.0.4.1.5;100 / 100;0
0.0.0.0.0.0.0.5.0;0.0.0.0.0.0.0.5.0.5;100 / 100;0
0.0.0.0.0.0.0.5.0;0.0.0.0.0.0.0.5.0.6;100 / 100;0
0.0.0.0.0.0.0.5.0;0.0.0.0.0.0.0.5.0.7;100 / 100;0
0.0.0.0.0.0.0.5.1;0.0.0.0.0.0.0.5.1.4;100 / 100;0
0.0.0.0.0.0.0.5.1;0.0.0.0.0.0.0.5.1.6;200 / 200;0
0.0.0.0.0.0.0.6.0;0.0.0.0.0.0.0.6.0.1;100 / 100;0
0.0.0.0.0.0.0.6.0;0.0.0.0.0.0.0.6.0.2;100 / 100;0
0.0.0.0.0.0.0.6.0;0.0.0.0.0.0.0.6.0.4;100 / 100;0
0.0.0.0.0.0.0.6.1;0.0.0.0.0.0.0.6.1.5;100 / 100;0
0.0.0.0.0.0.0.6.1;0.0.0.0.0.0.0.6.1.7;100 / 100;0
0.0.0.0.0.0.0.6.1;0.0.0.0.0.0.0.6.1.8;100 / 100;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.1;100 / 100;0
0.0.0.0.0.0.1.0.0;0.0.0.0.0.0.1.0.0.4;100 / 100;0
0.0.0.0.0.0.1.0.1;0.0.0.0.0.0.1.0.1.3;100 / 100;0
0.0.0.0.0.0.1.0.2;0.0.0.0.0.0.1.0.2.0;100 / 100;0
0.0.0.0.0.0.1.1.0;0.0.0.0.0.0.1.1.0.0;100 / 100;0
0.0.0.0.0.0.1.1.0;0.0.0.0.0.0.1.1.0.2;100 / 100;0
0.0.0.0.0.0.1.1.1;0.0.0.0.0.0.1.1.1.4;100 / 100;0
0.0.0.0.0.0.1.1.2;0.0.0.0.0.0.1.1.2.4;100 / 100;0
0.0.0.0.0.0.1.2.0;0.0.0.0.0.0.1.2.0.1;100 / 100;0
0.0.0.0.0.0.1.2.1;0.0.0.0.0.0.1.2.1.5;100 / 100;0
0.0.0.0.0.0.1.2.2;0.0.0.0.0.0.1.2.2.2;100 / 100;0
0.0.0.0.0.0.1.3.0;0.0.0.0.0.0.1.3.0.0;100 / 100;0
0.0.0.0.0.0.1.3.1;0.0.0.0.0.0.1.3.1.3;100 / 100;0
0.0.0.0.0.0.1.3.2;0.0.0.0.0.0.1.3.2.2;100 / 100;0
0.0.0.0.0.0.1.4.0;0.0.0.0.0.0.1.4.0.5;100 / 100;0
0.0.0.0.0.0.1.4.1;0.0.0.0.0.0.1.4.1.0;100 / 100;0
0.0.0.0.0.0.1.4.2;0.0.0.0.0.0.1.4.2.7;100 / 100;0
0.0.0.0.0.0.1.5.0;0.0.0.0.0.0.1.5.0.2;100 / 100;0
0.0.0.0.0.0.1.5.1;0.0.0.0.0.0.1.5.1.6;100 / 100;0
0.0.0.0.0.0.1.5.2;0.0.0.0.0.0.1.5.2.2;100 / 100;0
0.0.0.0.0.0.1.6.0;0.0.0.0.0.0.1.6.0.5;100 / 100;0
0.0.0.0.0.0.1.6.1;0.0.0.0.0.0.1.6.1.8;100 / 100;0
0.0.0.0.0.0.1.6.2;0.0.0.0.0.0.1.6.2.1;100 / 100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.0;100 / 100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.1;100 / 100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.2;100 / 100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.5;100 / 100;0
0.0.0.0.0.0.2.0.0;0.0.0.0.0.0.2.0.0.8;200 / 200;0
0.0.0.0.0.0.2.1.0;0.0.0.0.0.0.2.1.0.1;100 / 100;0
0.0.0.0.0.0.2.1.0;0.0.0.0.0.0.2.1.0.3;100 / 100;0
0.0.0.0.0.0.2.1.0;0.0.0.0.0.0.2.1.0.4;100 / 100;0
0.0.0.0.0.0.2.1.0;0.0.0.0.0.0.2.1.0.5;100 / 100;0
0.0.0.0.0.0.2.1.0;0.0.0.0.0.0.2.1.0.6;100 / 100;0
0.0.0.0.0.0.2.1.0;0.0.0.0.0.0.2.1.0.7;100 / 100;0
0.0.0.0.0.0.2.2.0;0.0.0.0.0.0.2.2.0.1;200 / 200;0
0.0.0.0.0.0.2.2.0;0.0.0.0.0.0.2.2.0.2;100 / 100;0
0.0.0.0.0.0.2.2.0;0.0.0.0.0.0.2.2.0.3;100 / 100;0
0.0.0.0.0.0.2.2.0;0.0.0.0.0.0.2.2.0.5;100 / 100;0
0.0.0.0.0.0.2.2.0;0.0.0.0.0.0.2.2.0.7;100 / 100;0
0.0.0.0.0.0.2.3.0;0.0.0.0.0.0.2.3.0.2;100 / 100;0
0.0.0.0.0.0.2.3.0;0.0.0.0.0.0.2.3.0.3;200 / 200;0
0.0.0.0.0.0.2.3.0;0.0.0.0.0.0.2.3.0.5;100 / 100;0
0.0.0.0.0.0.2.3.0;0.0.0.0.0.0.2.3.0.7;200 / 200;0
0.0.0.0.0.0.2.4.0;0.0.0.0.0.0.2.4.0.1;100 / 100;0
0.0.0.0.0.0.2.4.0;0.0.0.0.0.0.2.4.0.2;200 / 200;0
0.0.0.0.0.0.2.4.0;0.0.0.0.0.0.2.4.0.5;100 / 100;0
0.0.0.0.0.0.2.4.0;0.0.0.0.0.0.2.4.0.6;100 / 100;0
0.0.0.0.0.0.2.4.0;0.0.0.0.0.0.2.4.0.8;100 / 100;0
0.0.0.0.0.0.2.5.0;0.0.0.0.0.0.2.5.0.0;100 / 100;0
0.0.0.0.0.0.2.5.0;0.0.0.0.0.0.2.5.0.5;200 / 200;0
0.0.0.0.0.0.2.5.0;0.0.0.0.0.0.2.5.0.8;200 / 200;0
0.0.0.0.0.0.2.6.0;0.0.0.0.0.0.2.6.0.0;100 / 100;0
0.0.0.0.0.0.2.6.0;0.0.0.0.0.0.2.6.0.2;100 / 100;0
0.0.0.0.0.0.2.6.0;0.0.0.0.0.0.2.6.0.3;100 / 100;0
0.0.0.0.0.0.2.6.0;0.0.0.0.0.0.2.6.0.5;100 / 100;0
0.0.0.0.0.0.2.6.0;0.0.0.0.0.0.2.6.0.8;100 / 100;0
0.0.0.0.0.0.3.0.0;0.0.0.0.0.0.3.0.0.7;100 / 100;0
0.0.0.0.0.0.3.0.1;0.0.0.0.0.0.3.0.1.1;100 / 100;0
0.0.0.0.0.0.3.1.0;0.0.0.0.0.0.3.1.0.2;100 / 100;0
0.0.0.0.0.0.3.1.1;0.0.0.0.0.0.3.1.1.2;100 / 100;0
0.0.0.0.0.0.3.2.0;0.0.0.0.0.0.3.2.0.2;100 / 100;0
0.0.0.0.0.0.3.2.1;0.0.0.0.0.0.3.2.1.8;100 / 100;0
0.0.0.0.0.0.3.3.0;0.0.0.0.0.0.3.3.0.3;100 / 100;0
0.0.0.0.0.0.3.3.1;0.0.0.0.0.0.3.3.1.2;100 / 100;0
0.0.0.0.0.0.3.4.0;0.0.0.0.0.0.3.4.0.4;100 / 100;0
0.0.0.0.0.0.3.4.1;0.0.0.0.0.0.3.4.1.5;100 / 100;0
0.0.0.0.0.0.3.5.0;0.0.0.0.0.0.3.5.0.4;100 / 100;0
0.0.0.0.0.0.3.5.1;0.0.0.0.0.0.3.5.1.5;100 / 100;0
0.0.0.0.0.0.3.6.0;0.0.0.0.0.0.3.6.0.1;100 / 100;0
0.0.0.0.0.0.3.6.1;0.0.0.0.0.0.3.6.1.7;100 / 100;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.1;100 / 100;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.2;100 / 100;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.4;300 / 300;0
0.0.0.0.0.0.4.0.0;0.0.0.0.0.0.4.0.0.7;100 / 100;0
0.0.0.0.0.0.4.1.0;0.0.0.0.0.0.4.1.0.0;100 / 100;0
0.0.0.0.0.0.4.1.0;0.0.0.0.0.0.4.1.0.2;200 / 200;0
0.0.0.0.0.0.4.1.0;0.0.0.0.0.0.4.1.0.3;100 / 100;0
0.0.0.0.0.0.4.1.0;0.0.0.0.0.0.4.1.0.6;100 / 100;0
0.0.0.0.0.0.4.1.0;0.0.0.0.0.0.4.1.0.7;100 / 100;0
0.0.0.0.0.0.4.2.0;0.0.0.0.0.0.4.2.0.0;100 / 100;0
0.0.0.0.0.0.4.2.0;0.0.0.0.0.0.4.2.0.4;100 / 100;0
0.0.0.0.0.0.4.2.0;0.0.0.0.0.0.4.2.0.6;100 / 100;0
0.0.0.0.0.0.4.2.0;0.0.0.0.0.0.4.2.0.7;100 / 100;0
0.0.0.0.0.0.4.2.0;0.0.0.0.0.0.4.2.0.8;200 / 200;0
0.0.0.0.0.0.4.3.0;0.0.0.0.0.0.4.3.0.0;100 / 100;0
0.0.0.0.0.0.4.3.0;0.0.0.0.0.0.4.3.0.2;100 / 100;0
0.0.0.0.0.0.4.3.0;0.0.0.0.0.0.4.3.0.3;100 / 100;0
0.0.0.0.0.0.4.3.0;0.0.0.0.0.0.4.3.0.6;200 / 200;0
0.0.0.0.0.0.4.3.0;0.0.0.0.0.0.4.3.0.8;100 / 100;0
0.0.0.0.0.0.4.4.0;0.0.0.0.0.0.4.4.0.0;200 / 200;0
0.0.0.0.0.0.4.4.0;0.0.0.0.0.0.4.4.0.2;100 / 100;0
