0.2.1.1.0;0.2.1.1.0.0;236380 / 236800;0
0.2.1.1.0.0;0.2.1.1.0.0.0;-34980 / 35200;1
0.2.1.1.0.0;0.2.1.1.0.0.1;-33995 / 34000;1
0.2.1.1.0.0;0.2.1.1.0.0.2;-34394 / 34400;1
0.2.1.1.0.0;0.2.1.1.0.0.3;-32712 / 32900;1
0.2.1.1.0.0;0.2.1.1.0.0.4;-33900 / 33900;1
0.2.1.1.0.0;0.2.1.1.0.0.5;-34100 / 34100;1
0.2.1.1.0.0;0.2.1.1.0.0.6;-32199 / 32200;1
0.2.1.1.0.0.0;0.2.1.1.0.0.0.0;-34980 / 35200;1
0.2.1.1.0.0.1;0.2.1.1.0.0.1.0;-33995 / 34000;1
0.2.1.1.0.0.2;0.2.1.1.0.0.2.0;-34394 / 34400;1
0.2.1.1.0.0.3;0.2.1.1.0.0.3.0;-32712 / 32900;1
0.2.1.1.0.0.4;0.2.1.1.0.0.4.0;-33900 / 33900;1
0.2.1.1.0.0.5;0.2.1.1.0.0.5.0;-34100 / 34100;1
0.2.1.1.0.0.6;0.2.1.1.0.0.6.0;-32199 / 32200;1
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.0;4971 / 5000;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.1;5373 / 5400;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.2;5096 / 5100;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.3;4072 / 4100;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.4;5553 / 5600;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.5;5281 / 5300;0
0.2.1.1.0.0.0.0;0.2.1.1.0.0.0.0.6;4539 / 4600;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.0;5600 / 5600;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.1;4100 / 4100;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.2;4200 / 4200;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.3;4900 / 4900;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.4;5800 / 5800;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.5;4200 / 4200;0
0.2.1.1.0.0.1.0;0.2.1.1.0.0.1.0.6;5095 / 5100;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.0;4900 / 4900;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.1;5100 / 5100;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.2;5400 / 5400;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.3;4400 / 4400;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.4;5195 / 5200;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.5;5899 / 5900;0
0.2.1.1.0.0.2.0;0.2.1.1.0.0.2.0.6;3400 / 3400;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.0;4293 / 4300;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.1;5797 / 5800;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.2;4996 / 5000;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.3;3999 / 4000;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.4;4349 / 4400;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.5;4573 / 4600;0
0.2.1.1.0.0.3.0;0.2.1.1.0.0.3.0.6;4608 / 4700;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.0;4600 / 4600;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.1;5500 / 5500;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.2;5800 / 5800;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.3;4500 / 4500;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.4;5500 / 5500;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.5;4700 / 4700;0
0.2.1.1.0.0.4.0;0.2.1.1.0.0.4.0.6;3200 / 3200;0
0.2.1.1.0.0.5.0;0.2.1.1.0.0.5.0.0;4500 / 4500;0
0.2.1.1.0.0.5.0;0.2.1.1.0.0.5.0.1;5300 / 5300;0
0.2.1.1.0.0.5.0;0.2.1.1.0.0.5.0.2;4700 / 4700;0
0.2.1.1.0.0.5.0;0.2.1.1.0.0.5.0.3;4500 / 4500;0
0.2.1.1.0.0.5.0;0.2.1.1.0.0.5.0.4;5400 / 5400;0
0.2.1.1.0.0.5.0;0.2.1.1.0.0.5.0.5;3700 / 3700;0
0.2.1.1.0.0.5.0;0.2.1.1.0.0.5.0.6;5900 / 5900;0
0.2.1.1.0.0.6.0;0.2.1.1.0.0.6.0.0;4299 / 4300;0
0.2.1.1.0.0.6.0;0.2.1.1.0.0.6.0.1;4500 / 4500;0
0.2.1.1.0.0.6.0;0.2.1.1.0.0.6.0.2;4600 / 4600;0
0.2.1.1.0.0.6.0;0.2.1.1.0.0.6.0.3;4900 / 4900;0
0.2.1.1.0.0.6.0;0.2.1.1.0.0.6.0.4;5000 / 5000;0
0.2.1.1.0.0.6.0;0.2.1.1.0.0.6.0.5;5300 / 5300;0
0.2.1.1.0.0.6.0;0.2.1.1.0.0.6.0.6;3500 / 3500;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.0;298 / 300;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.1;400 / 400;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.2;400 / 400;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.3;299 / 300;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.4;299 / 300;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.5;299 / 300;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.6;400 / 400;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.7;400 / 400;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.8;400 / 400;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.9;296 / 300;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.10;300 / 300;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.11;298 / 300;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.12;288 / 300;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.13;297 / 300;0
0.2.1.1.0.0.0.0.0;0.2.1.1.0.0.0.0.0.14;297 / 300;0
0.2.1.1.0.0.0.0.1;0.2.1.1.0.0.0.0.1.0;299 / 300;0
0.2.1.1.0.0.0.0.1;0.2.1.1.0.0.0.0.1.1;400 / 400;0
0.2.1.1.0.0.0.0.1;0.2.1.1.0.0.0.0.1.2;400 / 400;0
0.2.1.1.0.0.0.0.1;0.2.1.1.0.0.0.0.1.3;400 / 400;0
0.2.1.1.0.0.0.0.1;0.2.1.1.0.0.0.0.1.4;400 / 400;0
0.2.1.1.0.0.0.0.1;0.2.1.1.0.0.0.0.1.5;299 / 300;0
0.2.1.1.0.0.0.0.1;0.2.1.1.0.0.0.0.1.6;400 / 400;0
