0.4.1.0;0.4.1.0.0;69555 / 69600;0
0.4.1.0.0;0.4.1.0.0.0;-7799 / 7800;1
0.4.1.0.0;0.4.1.0.0.1;-6700 / 6700;1
0.4.1.0.0;0.4.1.0.0.2;-6200 / 6200;1
0.4.1.0.0;0.4.1.0.0.3;-7800 / 7800;1
0.4.1.0.0;0.4.1.0.0.4;-6197 / 6200;1
0.4.1.0.0;0.4.1.0.0.5;-6964 / 7000;1
0.4.1.0.0;0.4.1.0.0.6;-6498 / 6500;1
0.4.1.0.0;0.4.1.0.0.7;-7598 / 7600;1
0.4.1.0.0;0.4.1.0.0.8;-6900 / 6900;1
0.4.1.0.0;0.4.1.0.0.9;-6799 / 6800;1
0.4.1.0.0.0;0.4.1.0.0.0.0;-2600 / 2600;1
0.4.1.0.0.0;0.4.1.0.0.0.1;-2599 / 2600;1
0.4.1.0.0.0;0.4.1.0.0.0.2;-2600 / 2600;1
0.4.1.0.0.1;0.4.1.0.0.1.0;-6700 / 6700;1
0.4.1.0.0.2;0.4.1.0.0.2.0;-1600 / 1600;1
0.4.1.0.0.2;0.4.1.0.0.2.1;-1600 / 1600;1
0.4.1.0.0.2;0.4.1.0.0.2.2;-1500 / 1500;1
0.4.1.0.0.2;0.4.1.0.0.2.3;-1500 / 1500;1
0.4.1.0.0.3;0.4.1.0.0.3.0;-2600 / 2600;1
0.4.1.0.0.3;0.4.1.0.0.3.1;-2600 / 2600;1
0.4.1.0.0.3;0.4.1.0.0.3.2;-2600 / 2600;1
0.4.1.0.0.4;0.4.1.0.0.4.0;-6197 / 6200;1
0.4.1.0.0.5;0.4.1.0.0.5.0;-6964 / 7000;1
0.4.1.0.0.6;0.4.1.0.0.6.0;-1600 / 1600;1
0.4.1.0.0.6;0.4.1.0.0.6.1;-1698 / 1700;1
0.4.1.0.0.6;0.4.1.0.0.6.2;-1600 / 1600;1
0.4.1.0.0.6;0.4.1.0.0.6.3;-1600 / 1600;1
0.4.1.0.0.7;0.4.1.0.0.7.0;-7598 / 7600;1
0.4.1.0.0.8;0.4.1.0.0.8.0;-2300 / 2300;1
0.4.1.0.0.8;0.4.1.0.0.8.1;-2300 / 2300;1
0.4.1.0.0.8;0.4.1.0.0.8.2;-2300 / 2300;1
0.4.1.0.0.9;0.4.1.0.0.9.0;-2300 / 2300;1
0.4.1.0.0.9;0.4.1.0.0.9.1;-2299 / 2300;1
0.4.1.0.0.9;0.4.1.0.0.9.2;-2200 / 2200;1
0.4.1.0.0.0.0;0.4.1.0.0.0.0.0;300 / 300;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.1;200 / 200;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.2;200 / 200;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.3;200 / 200;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.4;200 / 200;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.5;200 / 200;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.6;300 / 300;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.7;200 / 200;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.8;300 / 300;0
0.4.1.0.0.0.0;0.4.1.0.0.0.0.9;400 / 400;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.0;199 / 200;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.1;300 / 300;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.2;300 / 300;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.5;600 / 600;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.6;200 / 200;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.7;100 / 100;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.8;200 / 200;0
0.4.1.0.0.0.1;0.4.1.0.0.0.1.9;600 / 600;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.0;200 / 200;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.1;400 / 400;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.2;400 / 400;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.3;100 / 100;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.4;200 / 200;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.5;100 / 100;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.6;300 / 300;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.7;200 / 200;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.8;300 / 300;0
0.4.1.0.0.0.2;0.4.1.0.0.0.2.9;300 / 300;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.0;500 / 500;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.1;600 / 600;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.2;300 / 300;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.3;600 / 600;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.4;700 / 700;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.5;900 / 900;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.6;1000 / 1000;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.7;800 / 800;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.8;1000 / 1000;0
0.4.1.0.0.1.0;0.4.1.0.0.1.0.9;200 / 200;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.0;100 / 100;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.1;300 / 300;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.2;100 / 100;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.3;200 / 200;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.4;100 / 100;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.5;100 / 100;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.6;100 / 100;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.7;200 / 200;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.8;200 / 200;0
0.4.1.0.0.2.0;0.4.1.0.0.2.0.9;100 / 100;0
0.4.1.0.0.2.1;0.4.1.0.0.2.1.2;200 / 200;0
0.4.1.0.0.2.1;0.4.1.0.0.2.1.3;300 / 300;0
0.4.1.0.0.2.1;0.4.1.0.0.2.1.4;100 / 100;0
0.4.1.0.0.2.1;0.4.1.0.0.2.1.5;200 / 200;0
0.4.1.0.0.2.1;0.4.1.0.0.2.1.6;200 / 200;0
0.4.1.0.0.2.1;0.4.1.0.0.2.1.7;200 / 200;0
0.4.1.0.0.2.1;0.4.1.0.0.2.1.8;100 / 100;0
0.4.1.0.0.2.1;0.4.1.0.0.2.1.9;200 / 200;0
0.4.1.0.0.2.2;0.4.1.0.0.2.2.0;100 / 100;0
0.4.1.0.0.2.2;0.4.1.0.0.2.2.1;100 / 100;0
0.4.1.0.0.2.2;0.4.1.0.0.2.2.3;300 / 300;0
0.4.1.0.0.2.2;0.4.1.0.0.2.2.4;200 / 200;0
0.4.1.0.0.2.2;0.4.1.0.0.2.2.5;100 / 100;0
0.4.1.0.0.2.2;0.4.1.0.0.2.2.6;100 / 100;0
0.4.1.0.0.2.2;0.4.1.0.0.2.2.7;200 / 200;0
0.4.1.0.0.2.2;0.4.1.0.0.2.2.8;100 / 100;0
0.4.1.0.0.2.2;0.4.1.0.0.2.2.9;200 / 200;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.0;200 / 200;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.1;100 / 100;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.2;200 / 200;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.3;100 / 100;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.4;100 / 100;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.5;200 / 200;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.6;200 / 200;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.7;100 / 100;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.8;100 / 100;0
0.4.1.0.0.2.3;0.4.1.0.0.2.3.9;100 / 100;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.0;200 / 200;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.1;300 / 300;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.2;300 / 300;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.3;400 / 400;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.4;600 / 600;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.5;100 / 100;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.6;200 / 200;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.7;200 / 200;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.8;100 / 100;0
0.4.1.0.0.3.0;0.4.1.0.0.3.0.9;100 / 100;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.0;400 / 400;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.1;100 / 100;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.2;100 / 100;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.3;100 / 100;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.4;400 / 400;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.5;100 / 100;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.6;200 / 200;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.7;500 / 500;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.8;100 / 100;0
0.4.1.0.0.3.1;0.4.1.0.0.3.1.9;500 / 500;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.0;100 / 100;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.1;100 / 100;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.2;300 / 300;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.3;300 / 300;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.4;400 / 400;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.5;100 / 100;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.6;300 / 300;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.7;300 / 300;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.8;200 / 200;0
0.4.1.0.0.3.2;0.4.1.0.0.3.2.9;400 / 400;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.0;499 / 500;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.1;499 / 500;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.2;300 / 300;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.3;700 / 700;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.4;500 / 500;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.5;700 / 700;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.6;500 / 500;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.7;800 / 800;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.8;799 / 800;0
0.4.1.0.0.4.0;0.4.1.0.0.4.0.9;800 / 800;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.0;197 / 200;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.1;790 / 800;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.2;493 / 500;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.3;500 / 500;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.4;1300 / 1300;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.5;799 / 800;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.6;699 / 700;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.7;700 / 700;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.8;597 / 600;0
0.4.1.0.0.5.0;0.4.1.0.0.5.0.9;790 / 800;0
0.4.1.0.0.6.0;0.4.1.0.0.6.0.1;300 / 300;0
0.4.1.0.0.6.0;0.4.1.0.0.6.0.3;200 / 200;0
0.4.1.0.0.6.0;0.4.1.0.0.6.0.4;100 / 100;0
0.4.1.0.0.6.0;0.4.1.0.0.6.0.6;300 / 300;0
0.4.1.0.0.6.0;0.4.1.0.0.6.0.7;200 / 200;0
0.4.1.0.0.6.0;0.4.1.0.0.6.0.8;300 / 300;0
0.4.1.0.0.6.0;0.4.1.0.0.6.0.9;100 / 100;0
0.4.1.0.0.6.1;0.4.1.0.0.6.1.0;300 / 300;0
0.4.1.0.0.6.1;0.4.1.0.0.6.1.1;199 / 200;0
0.4.1.0.0.6.1;0.4.1.0.0.6.1.2;200 / 200;0
0.4.1.0.0.6.1;0.4.1.0.0.6.1.4;100 / 100;0
0.4.1.0.0.6.1;0.4.1.0.0.6.1.5;300 / 300;0
0.4.1.0.0.6.1;0.4.1.0.0.6.1.6;100 / 100;0
0.4.1.0.0.6.1;0.4.1.0.0.6.1.7;200 / 200;0
0.4.1.0.0.6.1;0.4.1.0.0.6.1.8;199 / 200;0
0.4.1.0.0.6.2;0.4.1.0.0.6.2.0;200 / 200;0
0.4.1.0.0.6.2;0.4.1.0.0.6.2.1;200 / 200;0
0.4.1.0.0.6.2;0.4.1.0.0.6.2.3;100 / 100;0
0.4.1.0.0.6.2;0.4.1.0.0.6.2.4;300 / 300;0
0.4.1.0.0.6.2;0.4.1.0.0.6.2.5;100 / 100;0
0.4.1.0.0.6.2;0.4.1.0.0.6.2.7;200 / 200;0
0.4.1.0.0.6.2;0.4.1.0.0.6.2.8;200 / 200;0
0.4.1.0.0.6.2;0.4.1.0.0.6.2.9;200 / 200;0
0.4.1.0.0.6.3;0.4.1.0.0.6.3.1;300 / 300;0
0.4.1.0.0.6.3;0.4.1.0.0.6.3.2;300 / 300;0
0.4.1.0.0.6.3;0.4.1.0.0.6.3.3;100 / 100;0
0.4.1.0.0.6.3;0.4.1.0.0.6.3.4;100 / 100;0
0.4.1.0.0.6.3;0.4.1.0.0.6.3.6;300 / 300;0
0.4.1.0.0.6.3;0.4.1.0.0.6.3.7;200 / 200;0
0.4.1.0.0.6.3;0.4.1.0.0.6.3.8;100 / 100;0
0.4.1.0.0.6.3;0.4.1.0.0.6.3.9;100 / 100;0
0.4.1.0.0.7.0;0.4.1.0.0.7.0.0;399 / 400;0
0.4.1.0.0.7.0;0.4.1.0.0.7.0.1;800 / 800;0
0.4.1.0.0.7.0;0.4.1.0.0.7.0.2;1200 / 1200;0
0.4.1.0.0.7.0;0.4.1.0.0.7.0.3;900 / 900;0
0.4.1.0.0.7.0;0.4.1.0.0.7.0.4;900 / 900;0
0.4.1.0.0.7.0;0.4.1.0.0.7.0.5;600 / 600;0
0.4.1.0.0.7.0;0.4.1.0.0.7.0.7;400 / 400;0
0.4.1.0.0.7.0;0.4.1.0.0.7.0.8;1399 / 1400;0
0.4.1.0.0.7.0;0.4.1.0.0.7.0.9;900 / 900;0
0.4.1.0.0.8.0;0.4.1.0.0.8.0.0;300 / 300;0
0.4.1.0.0.8.0;0.4.1.0.0.8.0.2;200 / 200;0
0.4.1.0.0.8.0;0.4.1.0.0.8.0.3;700 / 700;0
0.4.1.0.0.8.0;0.4.1.0.0.8.0.4;100 / 100;0
0.4.1.0.0.8.0;0.4.1.0.0.8.0.5;300 / 300;0
0.4.1.0.0.8.0;0.4.1.0.0.8.0.6;100 / 100;0
0.4.1.0.0.8.0;0.4.1.0.0.8.0.7;100 / 100;0
0.4.1.0.0.8.0;0.4.1.0.0.8.0.8;100 / 100;0
0.4.1.0.0.8.0;0.4.1.0.0.8.0.9;300 / 300;0
0.4.1.0.0.8.1;0.4.1.0.0.8.1.0;300 / 300;0
0.4.1.0.0.8.1;0.4.1.0.0.8.1.1;400 / 400;0
0.4.1.0.0.8.1;0.4.1.0.0.8.1.2;300 / 300;0
0.4.1.0.0.8.1;0.4.1.0.0.8.1.4;300 / 300;0
0.4.1.0.0.8.1;0.4.1.0.0.8.1.5;200 / 200;0
0.4.1.0.0.8.1;0.4.1.0.0.8.1.6;200 / 200;0
0.4.1.0.0.8.1;0.4.1.0.0.8.1.7;400 / 400;0
0.4.1.0.0.8.1;0.4.1.0.0.8.1.8;100 / 100;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.0;300 / 300;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.1;400 / 400;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.2;100 / 100;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.3;200 / 200;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.4;400 / 400;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.5;200 / 200;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.6;100 / 100;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.7;100 / 100;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.8;200 / 200;0
0.4.1.0.0.8.2;0.4.1.0.0.8.2.9;200 / 200;0
0.4.1.0.0.9.0;0.4.1.0.0.9.0.0;200 / 200;0
0.4.1.0.0.9.0;0.4.1.0.0.9.0.1;300 / 300;0
0.4.1.0.0.9.0;0.4.1.0.0.9.0.2;400 / 400;0
0.4.1.0.0.9.0;0.4.1.0.0.9.0.3;200 / 200;0
