0.2.0.0;0.2.0.0.0;49700 / 49700;0
0.2.0.0.0;0.2.0.0.0.0;-4600 / 4600;1
0.2.0.0.0;0.2.0.0.0.1;-5900 / 5900;1
0.2.0.0.0;0.2.0.0.0.2;-6400 / 6400;1
0.2.0.0.0;0.2.0.0.0.3;-8100 / 8100;1
0.2.0.0.0;0.2.0.0.0.4;-6200 / 6200;1
0.2.0.0.0;0.2.0.0.0.5;-7300 / 7300;1
0.2.0.0.0;0.2.0.0.0.6;-6300 / 6300;1
0.2.0.0.0;0.2.0.0.0.7;-4800 / 4800;1
0.2.0.0.0.0;0.2.0.0.0.0.0;-1000 / 1000;1
0.2.0.0.0.0;0.2.0.0.0.0.1;-900 / 900;1
0.2.0.0.0.0;0.2.0.0.0.0.2;-900 / 900;1
0.2.0.0.0.0;0.2.0.0.0.0.3;-900 / 900;1
0.2.0.0.0.0;0.2.0.0.0.0.4;-900 / 900;1
0.2.0.0.0.1;0.2.0.0.0.1.0;-1200 / 1200;1
0.2.0.0.0.1;0.2.0.0.0.1.1;-1200 / 1200;1
0.2.0.0.0.1;0.2.0.0.0.1.2;-1200 / 1200;1
0.2.0.0.0.1;0.2.0.0.0.1.3;-1200 / 1200;1
0.2.0.0.0.1;0.2.0.0.0.1.4;-1100 / 1100;1
0.2.0.0.0.2;0.2.0.0.0.2.0;-1300 / 1300;1
0.2.0.0.0.2;0.2.0.0.0.2.1;-1300 / 1300;1
0.2.0.0.0.2;0.2.0.0.0.2.2;-1300 / 1300;1
0.2.0.0.0.2;0.2.0.0.0.2.3;-1300 / 1300;1
0.2.0.0.0.2;0.2.0.0.0.2.4;-1200 / 1200;1
0.2.0.0.0.3;0.2.0.0.0.3.0;-1700 / 1700;1
0.2.0.0.0.3;0.2.0.0.0.3.1;-1600 / 1600;1
0.2.0.0.0.3;0.2.0.0.0.3.2;-1600 / 1600;1
0.2.0.0.0.3;0.2.0.0.0.3.3;-1600 / 1600;1
0.2.0.0.0.3;0.2.0.0.0.3.4;-1600 / 1600;1
0.2.0.0.0.4;0.2.0.0.0.4.0;-1300 / 1300;1
0.2.0.0.0.4;0.2.0.0.0.4.1;-1300 / 1300;1
0.2.0.0.0.4;0.2.0.0.0.4.2;-1200 / 1200;1
0.2.0.0.0.4;0.2.0.0.0.4.3;-1200 / 1200;1
0.2.0.0.0.4;0.2.0.0.0.4.4;-1200 / 1200;1
0.2.0.0.0.5;0.2.0.0.0.5.0;-1500 / 1500;1
0.2.0.0.0.5;0.2.0.0.0.5.1;-1500 / 1500;1
0.2.0.0.0.5;0.2.0.0.0.5.2;-1500 / 1500;1
0.2.0.0.0.5;0.2.0.0.0.5.3;-1400 / 1400;1
0.2.0.0.0.5;0.2.0.0.0.5.4;-1400 / 1400;1
0.2.0.0.0.6;0.2.0.0.0.6.0;-1300 / 1300;1
0.2.0.0.0.6;0.2.0.0.0.6.1;-1300 / 1300;1
0.2.0.0.0.6;0.2.0.0.0.6.2;-1300 / 1300;1
0.2.0.0.0.6;0.2.0.0.0.6.3;-1200 / 1200;1
0.2.0.0.0.6;0.2.0.0.0.6.4;-1200 / 1200;1
0.2.0.0.0.7;0.2.0.0.0.7.0;-1000 / 1000;1
0.2.0.0.0.7;0.2.0.0.0.7.1;-1000 / 1000;1
0.2.0.0.0.7;0.2.0.0.0.7.2;-1000 / 1000;1
0.2.0.0.0.7;0.2.0.0.0.7.3;-900 / 900;1
0.2.0.0.0.7;0.2.0.0.0.7.4;-900 / 900;1
0.2.0.0.0.0.0;0.2.0.0.0.0.0.0;-300 / 300;1
0.2.0.0.0.0.0;0.2.0.0.0.0.0.1;-300 / 300;1
0.2.0.0.0.0.0;0.2.0.0.0.0.0.2;-300 / 300;1
0.2.0.0.0.0.1;0.2.0.0.0.0.1.0;-300 / 300;1
0.2.0.0.0.0.1;0.2.0.0.0.0.1.1;-300 / 300;1
0.2.0.0.0.0.1;0.2.0.0.0.0.1.2;-200 / 200;1
0.2.0.0.0.0.2;0.2.0.0.0.0.2.0;-300 / 300;1
0.2.0.0.0.0.2;0.2.0.0.0.0.2.1;-300 / 300;1
0.2.0.0.0.0.2;0.2.0.0.0.0.2.2;-200 / 200;1
0.2.0.0.0.0.3;0.2.0.0.0.0.3.0;-300 / 300;1
0.2.0.0.0.0.3;0.2.0.0.0.0.3.1;-300 / 300;1
0.2.0.0.0.0.3;0.2.0.0.0.0.3.2;-200 / 200;1
0.2.0.0.0.0.4;0.2.0.0.0.0.4.0;-300 / 300;1
0.2.0.0.0.0.4;0.2.0.0.0.0.4.1;-300 / 300;1
0.2.0.0.0.0.4;0.2.0.0.0.0.4.2;-200 / 200;1
0.2.0.0.0.1.0;0.2.0.0.0.1.0.0;-400 / 400;1
0.2.0.0.0.1.0;0.2.0.0.0.1.0.1;-400 / 400;1
0.2.0.0.0.1.0;0.2.0.0.0.1.0.2;-300 / 300;1
0.2.0.0.0.1.1;0.2.0.0.0.1.1.0;-400 / 400;1
0.2.0.0.0.1.1;0.2.0.0.0.1.1.1;-400 / 400;1
0.2.0.0.0.1.1;0.2.0.0.0.1.1.2;-300 / 300;1
0.2.0.0.0.1.2;0.2.0.0.0.1.2.0;-400 / 400;1
0.2.0.0.0.1.2;0.2.0.0.0.1.2.1;-400 / 400;1
0.2.0.0.0.1.2;0.2.0.0.0.1.2.2;-300 / 300;1
0.2.0.0.0.1.3;0.2.0.0.0.1.3.0;-400 / 400;1
0.2.0.0.0.1.3;0.2.0.0.0.1.3.1;-400 / 400;1
0.2.0.0.0.1.3;0.2.0.0.0.1.3.2;-300 / 300;1
0.2.0.0.0.1.4;0.2.0.0.0.1.4.0;-400 / 400;1
0.2.0.0.0.1.4;0.2.0.0.0.1.4.1;-300 / 300;1
0.2.0.0.0.1.4;0.2.0.0.0.1.4.2;-300 / 300;1
0.2.0.0.0.2.0;0.2.0.0.0.2.0.0;-400 / 400;1
