0.1.1.1;0.1.1.1.0;52891 / 52900;0
0.1.1.1.0;0.1.1.1.0.0;-10491 / 10500;1
0.1.1.1.0;0.1.1.1.0.1;-11700 / 11700;1
0.1.1.1.0;0.1.1.1.0.2;-11500 / 11500;1
0.1.1.1.0;0.1.1.1.0.3;-9600 / 9600;1
0.1.1.1.0;0.1.1.1.0.4;-9500 / 9500;1
0.1.1.1.0.0;0.1.1.1.0.0.0;-10491 / 10500;1
0.1.1.1.0.1;0.1.1.1.0.1.0;-11700 / 11700;1
0.1.1.1.0.2;0.1.1.1.0.2.0;-11500 / 11500;1
0.1.1.1.0.3;0.1.1.1.0.3.0;-9600 / 9600;1
0.1.1.1.0.4;0.1.1.1.0.4.0;-9500 / 9500;1
0.1.1.1.0.0.0;0.1.1.1.0.0.0.0;2993 / 3000;0
0.1.1.1.0.0.0;0.1.1.1.0.0.0.1;1600 / 1600;0
0.1.1.1.0.0.0;0.1.1.1.0.0.0.2;1799 / 1800;0
0.1.1.1.0.0.0;0.1.1.1.0.0.0.3;1799 / 1800;0
0.1.1.1.0.0.0;0.1.1.1.0.0.0.4;2200 / 2200;0
0.1.1.1.0.1.0;0.1.1.1.0.1.0.0;2900 / 2900;0
0.1.1.1.0.1.0;0.1.1.1.0.1.0.1;1800 / 1800;0
0.1.1.1.0.1.0;0.1.1.1.0.1.0.2;2300 / 2300;0
0.1.1.1.0.1.0;0.1.1.1.0.1.0.3;2000 / 2000;0
0.1.1.1.0.1.0;0.1.1.1.0.1.0.4;2600 / 2600;0
0.1.1.1.0.2.0;0.1.1.1.0.2.0.0;1900 / 1900;0
0.1.1.1.0.2.0;0.1.1.1.0.2.0.1;2200 / 2200;0
0.1.1.1.0.2.0;0.1.1.1.0.2.0.2;2400 / 2400;0
0.1.1.1.0.2.0;0.1.1.1.0.2.0.3;2500 / 2500;0
0.1.1.1.0.2.0;0.1.1.1.0.2.0.4;2400 / 2400;0
0.1.1.1.0.3.0;0.1.1.1.0.3.0.0;2200 / 2200;0
0.1.1.1.0.3.0;0.1.1.1.0.3.0.1;1500 / 1500;0
0.1.1.1.0.3.0;0.1.1.1.0.3.0.2;2300 / 2300;0
0.1.1.1.0.3.0;0.1.1.1.0.3.0.3;2100 / 2100;0
0.1.1.1.0.3.0;0.1.1.1.0.3.0.4;1400 / 1400;0
0.1.1.1.0.4.0;0.1.1.1.0.4.0.0;1200 / 1200;0
0.1.1.1.0.4.0;0.1.1.1.0.4.0.1;2000 / 2000;0
0.1.1.1.0.4.0;0.1.1.1.0.4.0.2;2500 / 2500;0
0.1.1.1.0.4.0;0.1.1.1.0.4.0.3;2100 / 2100;0
0.1.1.1.0.4.0;0.1.1.1.0.4.0.4;1600 / 1600;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.0;400 / 400;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.1;400 / 400;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.2;400 / 400;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.3;400 / 400;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.4;400 / 400;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.5;400 / 400;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.6;300 / 300;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.7;293 / 300;0
0.1.1.1.0.0.0.1;0.1.1.1.0.0.0.1.0;200 / 200;0
0.1.1.1.0.0.0.1;0.1.1.1.0.0.0.1.1;200 / 200;0
0.1.1.1.0.0.0.1;0.1.1.1.0.0.0.1.2;200 / 200;0
0.1.1.1.0.0.0.1;0.1.1.1.0.0.0.1.3;200 / 200;0
0.1.1.1.0.0.0.1;0.1.1.1.0.0.0.1.4;200 / 200;0
0.1.1.1.0.0.0.1;0.1.1.1.0.0.0.1.5;200 / 200;0
0.1.1.1.0.0.0.1;0.1.1.1.0.0.0.1.6;200 / 200;0
0.1.1.1.0.0.0.1;0.1.1.1.0.0.0.1.7;200 / 200;0
0.1.1.1.0.0.0.2;0.1.1.1.0.0.0.2.0;300 / 300;0
0.1.1.1.0.0.0.2;0.1.1.1.0.0.0.2.1;300 / 300;0
0.1.1.1.0.0.0.2;0.1.1.1.0.0.0.2.2;200 / 200;0
0.1.1.1.0.0.0.2;0.1.1.1.0.0.0.2.3;200 / 200;0
0.1.1.1.0.0.0.2;0.1.1.1.0.0.0.2.4;200 / 200;0
0.1.1.1.0.0.0.2;0.1.1.1.0.0.0.2.5;200 / 200;0
0.1.1.1.0.0.0.2;0.1.1.1.0.0.0.2.6;199 / 200;0
0.1.1.1.0.0.0.2;0.1.1.1.0.0.0.2.7;200 / 200;0
0.1.1.1.0.0.0.3;0.1.1.1.0.0.0.3.0;300 / 300;0
0.1.1.1.0.0.0.3;0.1.1.1.0.0.0.3.1;300 / 300;0
0.1.1.1.0.0.0.3;0.1.1.1.0.0.0.3.2;200 / 200;0
0.1.1.1.0.0.0.3;0.1.1.1.0.0.0.3.3;200 / 200;0
0.1.1.1.0.0.0.3;0.1.1.1.0.0.0.3.4;200 / 200;0
0.1.1.1.0.0.0.3;0.1.1.1.0.0.0.3.5;199 / 200;0
0.1.1.1.0.0.0.3;0.1.1.1.0.0.0.3.6;200 / 200;0
0.1.1.1.0.0.0.3;0.1.1.1.0.0.0.3.7;200 / 200;0
0.1.1.1.0.0.0.4;0.1.1.1.0.0.0.4.0;300 / 300;0
0.1.1.1.0.0.0.4;0.1.1.1.0.0.0.4.1;300 / 300;0
0.1.1.1.0.0.0.4;0.1.1.1.0.0.0.4.2;300 / 300;0
0.1.1.1.0.0.0.4;0.1.1.1.0.0.0.4.3;300 / 300;0
0.1.1.1.0.0.0.4;0.1.1.1.0.0.0.4.4;300 / 300;0
0.1.1.1.0.0.0.4;0.1.1.1.0.0.0.4.5;300 / 300;0
0.1.1.1.0.0.0.4;0.1.1.1.0.0.0.4.6;200 / 200;0
0.1.1.1.0.0.0.4;0.1.1.1.0.0.0.4.7;200 / 200;0
0.1.1.1.0.1.0.0;0.1.1.1.0.1.0.0.0;400 / 400;0
0.1.1.1.0.1.0.0;0.1.1.1.0.1.0.0.1;400 / 400;0
0.1.1.1.0.1.0.0;0.1.1.1.0.1.0.0.2;400 / 400;0
0.1.1.1.0.1.0.0;0.1.1.1.0.1.0.0.3;400 / 400;0
0.1.1.1.0.1.0.0;0.1.1.1.0.1.0.0.4;400 / 400;0
0.1.1.1.0.1.0.0;0.1.1.1.0.1.0.0.5;300 / 300;0
0.1.1.1.0.1.0.0;0.1.1.1.0.1.0.0.6;300 / 300;0
0.1.1.1.0.1.0.0;0.1.1.1.0.1.0.0.7;300 / 300;0
0.1.1.1.0.1.0.1;0.1.1.1.0.1.0.1.0;300 / 300;0
0.1.1.1.0.1.0.1;0.1.1.1.0.1.0.1.1;300 / 300;0
0.1.1.1.0.1.0.1;0.1.1.1.0.1.0.1.2;200 / 200;0
0.1.1.1.0.1.0.1;0.1.1.1.0.1.0.1.3;200 / 200;0
0.1.1.1.0.1.0.1;0.1.1.1.0.1.0.1.4;200 / 200;0
0.1.1.1.0.1.0.1;0.1.1.1.0.1.0.1.5;200 / 200;0
0.1.1.1.0.1.0.1;0.1.1.1.0.1.0.1.6;200 / 200;0
0.1.1.1.0.1.0.1;0.1.1.1.0.1.0.1.7;200 / 200;0
0.1.1.1.0.1.0.2;0.1.1.1.0.1.0.2.0;300 / 300;0
0.1.1.1.0.1.0.2;0.1.1.1.0.1.0.2.1;300 / 300;0
0.1.1.1.0.1.0.2;0.1.1.1.0.1.0.2.2;300 / 300;0
0.1.1.1.0.1.0.2;0.1.1.1.0.1.0.2.3;300 / 300;0
0.1.1.1.0.1.0.2;0.1.1.1.0.1.0.2.4;300 / 300;0
0.1.1.1.0.1.0.2;0.1.1.1.0.1.0.2.5;300 / 300;0
0.1.1.1.0.1.0.2;0.1.1.1.0.1.0.2.6;300 / 300;0
0.1.1.1.0.1.0.2;0.1.1.1.0.1.0.2.7;200 / 200;0
0.1.1.1.0.1.0.3;0.1.1.1.0.1.0.3.0;300 / 300;0
0.1.1.1.0.1.0.3;0.1.1.1.0.1.0.3.1;300 / 300;0
0.1.1.1.0.1.0.3;0.1.1.1.0.1.0.3.2;300 / 300;0
0.1.1.1.0.1.0.3;0.1.1.1.0.1.0.3.3;300 / 300;0
0.1.1.1.0.1.0.3;0.1.1.1.0.1.0.3.4;200 / 200;0
0.1.1.1.0.1.0.3;0.1.1.1.0.1.0.3.5;200 / 200;0
0.1.1.1.0.1.0.3;0.1.1.1.0.1.0.3.6;200 / 200;0
0.1.1.1.0.1.0.3;0.1.1.1.0.1.0.3.7;200 / 200;0
0.1.1.1.0.1.0.4;0.1.1.1.0.1.0.4.0;400 / 400;0
0.1.1.1.0.1.0.4;0.1.1.1.0.1.0.4.1;400 / 400;0
