0.1.0.0.0;0.1.0.0.0.0;271871 / 276800;0
0.1.0.0.0.0;0.1.0.0.0.0.0;-69870 / 72600;1
0.1.0.0.0.0;0.1.0.0.0.0.1;-65261 / 65300;1
0.1.0.0.0.0;0.1.0.0.0.0.2;-70357 / 70500;1
0.1.0.0.0.0;0.1.0.0.0.0.3;-66283 / 68300;1
0.1.0.0.0.0.0;0.1.0.0.0.0.0.0;-69870 / 72600;1
0.1.0.0.0.0.1;0.1.0.0.0.0.1.0;-65261 / 65300;1
0.1.0.0.0.0.2;0.1.0.0.0.0.2.0;-70357 / 70500;1
0.1.0.0.0.0.3;0.1.0.0.0.0.3.0;-66283 / 68300;1
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.0;18625 / 19300;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.1;17377 / 18200;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.2;16040 / 16800;0
0.1.0.0.0.0.0.0;0.1.0.0.0.0.0.0.3;17732 / 18200;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.0;15993 / 16000;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.1;15586 / 15600;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.2;18587 / 18600;0
0.1.0.0.0.0.1.0;0.1.0.0.0.0.1.0.3;14995 / 15000;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.0;17675 / 17700;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.1;18656 / 18700;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.2;16953 / 17000;0
0.1.0.0.0.0.2.0;0.1.0.0.0.0.2.0.3;16973 / 17000;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.0;14781 / 15100;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.1;17272 / 17900;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.2;17102 / 17700;0
0.1.0.0.0.0.3.0;0.1.0.0.0.0.3.0.3;17028 / 17500;0
0.1.0.0.0.0.0.0.0;0.1.0.0.0.0.0.0.0.0;2187 / 2200;0
0.1.0.0.0.0.0.0.0;0.1.0.0.0.0.0.0.0.1;2197 / 2200;0
0.1.0.0.0.0.0.0.0;0.1.0.0.0.0.0.0.0.2;2083 / 2100;0
0.1.0.0.0.0.0.0.0;0.1.0.0.0.0.0.0.0.3;2082 / 2100;0
0.1.0.0.0.0.0.0.0;0.1.0.0.0.0.0.0.0.4;2064 / 2100;0
