0.1.1.1.0;0.1.1.1.0.0;229997 / 230000;0
0.1.1.1.0.0;0.1.1.1.0.0.0;-24999 / 25000;1
0.1.1.1.0.0;0.1.1.1.0.0.1;-26700 / 26700;1
0.1.1.1.0.0;0.1.1.1.0.0.2;-24800 / 24800;1
0.1.1.1.0.0;0.1.1.1.0.0.3;-28000 / 28000;1
0.1.1.1.0.0;0.1.1.1.0.0.4;-25800 / 25800;1
0.1.1.1.0.0;0.1.1.1.0.0.5;-25800 / 25800;1
0.1.1.1.0.0;0.1.1.1.0.0.6;-25000 / 25000;1
0.1.1.1.0.0;0.1.1.1.0.0.7;-23298 / 23300;1
0.1.1.1.0.0;0.1.1.1.0.0.8;-25500 / 25500;1
0.1.1.1.0.0.0;0.1.1.1.0.0.0.0;-24999 / 25000;1
0.1.1.1.0.0.1;0.1.1.1.0.0.1.0;-26700 / 26700;1
0.1.1.1.0.0.2;0.1.1.1.0.0.2.0;-24800 / 24800;1
0.1.1.1.0.0.3;0.1.1.1.0.0.3.0;-28000 / 28000;1
0.1.1.1.0.0.4;0.1.1.1.0.0.4.0;-12900 / 12900;1
0.1.1.1.0.0.4;0.1.1.1.0.0.4.1;-12900 / 12900;1
0.1.1.1.0.0.5;0.1.1.1.0.0.5.0;-25800 / 25800;1
0.1.1.1.0.0.6;0.1.1.1.0.0.6.0;-25000 / 25000;1
0.1.1.1.0.0.7;0.1.1.1.0.0.7.0;-23298 / 23300;1
0.1.1.1.0.0.8;0.1.1.1.0.0.8.0;-25500 / 25500;1
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.0;3600 / 3600;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.1;3100 / 3100;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.2;1900 / 1900;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.3;1900 / 1900;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.4;3400 / 3400;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.5;2600 / 2600;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.6;3199 / 3200;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.7;2200 / 2200;0
0.1.1.1.0.0.0.0;0.1.1.1.0.0.0.0.8;3000 / 3000;0
0.1.1.1.0.0.1.0;0.1.1.1.0.0.1.0.0;3000 / 3000;0
0.1.1.1.0.0.1.0;0.1.1.1.0.0.1.0.1;3000 / 3000;0
0.1.1.1.0.0.1.0;0.1.1.1.0.0.1.0.2;3000 / 3000;0
0.1.1.1.0.0.1.0;0.1.1.1.0.0.1.0.3;3000 / 3000;0
0.1.1.1.0.0.1.0;0.1.1.1.0.0.1.0.4;3000 / 3000;0
0.1.1.1.0.0.1.0;0.1.1.1.0.0.1.0.5;2800 / 2800;0
0.1.1.1.0.0.1.0;0.1.1.1.0.0.1.0.6;2100 / 2100;0
0.1.1.1.0.0.1.0;0.1.1.1.0.0.1.0.7;3400 / 3400;0
0.1.1.1.0.0.1.0;0.1.1.1.0.0.1.0.8;3300 / 3300;0
0.1.1.1.0.0.2.0;0.1.1.1.0.0.2.0.0;3000 / 3000;0
0.1.1.1.0.0.2.0;0.1.1.1.0.0.2.0.1;2900 / 2900;0
0.1.1.1.0.0.2.0;0.1.1.1.0.0.2.0.2;2200 / 2200;0
0.1.1.1.0.0.2.0;0.1.1.1.0.0.2.0.3;2800 / 2800;0
0.1.1.1.0.0.2.0;0.1.1.1.0.0.2.0.4;2500 / 2500;0
0.1.1.1.0.0.2.0;0.1.1.1.0.0.2.0.5;3500 / 3500;0
0.1.1.1.0.0.2.0;0.1.1.1.0.0.2.0.6;3000 / 3000;0
0.1.1.1.0.0.2.0;0.1.1.1.0.0.2.0.7;2600 / 2600;0
0.1.1.1.0.0.2.0;0.1.1.1.0.0.2.0.8;2200 / 2200;0
0.1.1.1.0.0.3.0;0.1.1.1.0.0.3.0.0;3100 / 3100;0
0.1.1.1.0.0.3.0;0.1.1.1.0.0.3.0.1;3100 / 3100;0
0.1.1.1.0.0.3.0;0.1.1.1.0.0.3.0.2;3000 / 3000;0
0.1.1.1.0.0.3.0;0.1.1.1.0.0.3.0.3;3400 / 3400;0
0.1.1.1.0.0.3.0;0.1.1.1.0.0.3.0.4;3100 / 3100;0
