0.2.1.0.0;0.2.1.0.0.0;78754 / 78900;0
0.2.1.0.0.0;0.2.1.0.0.0.0;-10094 / 10100;1
0.2.1.0.0.0;0.2.1.0.0.0.1;-8944 / 9000;1
0.2.1.0.0.0;0.2.1.0.0.0.2;-10395 / 10400;1
0.2.1.0.0.0;0.2.1.0.0.0.3;-9596 / 9600;1
0.2.1.0.0.0;0.2.1.0.0.0.4;-9296 / 9300;1
0.2.1.0.0.0;0.2.1.0.0.0.5;-10697 / 10700;1
0.2.1.0.0.0;0.2.1.0.0.0.6;-9634 / 9700;1
0.2.1.0.0.0;0.2.1.0.0.0.7;-9998 / 10000;1
0.2.1.0.0.0.0;0.2.1.0.0.0.0.0;-10094 / 10100;1
0.2.1.0.0.0.1;0.2.1.0.0.0.1.0;-8944 / 9000;1
0.2.1.0.0.0.2;0.2.1.0.0.0.2.0;-10395 / 10400;1
0.2.1.0.0.0.3;0.2.1.0.0.0.3.0;-9596 / 9600;1
0.2.1.0.0.0.4;0.2.1.0.0.0.4.0;-9296 / 9300;1
0.2.1.0.0.0.5;0.2.1.0.0.0.5.0;-10697 / 10700;1
0.2.1.0.0.0.6;0.2.1.0.0.0.6.0;-9634 / 9700;1
0.2.1.0.0.0.7;0.2.1.0.0.0.7.0;-9998 / 10000;1
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.0;1600 / 1600;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.1;999 / 1000;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.2;1200 / 1200;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.3;1099 / 1100;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.4;800 / 800;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.5;1099 / 1100;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.6;900 / 900;0
0.2.1.0.0.0.0.0;0.2.1.0.0.0.0.0.7;2297 / 2300;0
0.2.1.0.0.0.1.0;0.2.1.0.0.0.1.0.0;898 / 900;0
0.2.1.0.0.0.1.0;0.2.1.0.0.0.1.0.1;1590 / 1600;0
0.2.1.0.0.0.1.0;0.2.1.0.0.0.1.0.2;1300 / 1300;0
0.2.1.0.0.0.1.0;0.2.1.0.0.0.1.0.3;992 / 1000;0
0.2.1.0.0.0.1.0;0.2.1.0.0.0.1.0.4;697 / 700;0
0.2.1.0.0.0.1.0;0.2.1.0.0.0.1.0.5;887 / 900;0
0.2.1.0.0.0.1.0;0.2.1.0.0.0.1.0.6;1298 / 1300;0
0.2.1.0.0.0.1.0;0.2.1.0.0.0.1.0.7;1183 / 1200;0
0.2.1.0.0.0.2.0;0.2.1.0.0.0.2.0.0;1300 / 1300;0
0.2.1.0.0.0.2.0;0.2.1.0.0.0.2.0.1;1799 / 1800;0
0.2.1.0.0.0.2.0;0.2.1.0.0.0.2.0.2;1100 / 1100;0
0.2.1.0.0.0.2.0;0.2.1.0.0.0.2.0.3;998 / 1000;0
0.2.1.0.0.0.2.0;0.2.1.0.0.0.2.0.4;1600 / 1600;0
0.2.1.0.0.0.2.0;0.2.1.0.0.0.2.0.5;1498 / 1500;0
0.2.1.0.0.0.2.0;0.2.1.0.0.0.2.0.6;1100 / 1100;0
0.2.1.0.0.0.2.0;0.2.1.0.0.0.2.0.7;900 / 900;0
0.2.1.0.0.0.3.0;0.2.1.0.0.0.3.0.0;900 / 900;0
0.2.1.0.0.0.3.0;0.2.1.0.0.0.3.0.1;1100 / 1100;0
0.2.1.0.0.0.3.0;0.2.1.0.0.0.3.0.2;1100 / 1100;0
0.2.1.0.0.0.3.0;0.2.1.0.0.0.3.0.3;1299 / 1300;0
0.2.1.0.0.0.3.0;0.2.1.0.0.0.3.0.4;1600 / 1600;0
