0.3.1.0;0.3.1.0.0;229200 / 229200;0
0.3.1.0.0;0.3.1.0.0.0;-30500 / 30500;1
0.3.1.0.0;0.3.1.0.0.1;-27300 / 27300;1
0.3.1.0.0;0.3.1.0.0.2;-29900 / 29900;1
0.3.1.0.0;0.3.1.0.0.3;-26700 / 26700;1
0.3.1.0.0;0.3.1.0.0.4;-28500 / 28500;1
0.3.1.0.0;0.3.1.0.0.5;-27200 / 27200;1
0.3.1.0.0;0.3.1.0.0.6;-27800 / 27800;1
0.3.1.0.0;0.3.1.0.0.7;-31200 / 31200;1
0.3.1.0.0.0;0.3.1.0.0.0.0;-30500 / 30500;1
0.3.1.0.0.1;0.3.1.0.0.1.0;-27300 / 27300;1
0.3.1.0.0.2;0.3.1.0.0.2.0;-29900 / 29900;1
0.3.1.0.0.3;0.3.1.0.0.3.0;-26700 / 26700;1
0.3.1.0.0.4;0.3.1.0.0.4.0;-14300 / 14300;1
0.3.1.0.0.4;0.3.1.0.0.4.1;-14200 / 14200;1
0.3.1.0.0.5;0.3.1.0.0.5.0;-27200 / 27200;1
0.3.1.0.0.6;0.3.1.0.0.6.0;-27800 / 27800;1
0.3.1.0.0.7;0.3.1.0.0.7.0;-31200 / 31200;1
0.3.1.0.0.0.0;0.3.1.0.0.0.0.0;3900 / 3900;0
0.3.1.0.0.0.0;0.3.1.0.0.0.0.1;2800 / 2800;0
0.3.1.0.0.0.0;0.3.1.0.0.0.0.2;3900 / 3900;0
0.3.1.0.0.0.0;0.3.1.0.0.0.0.3;3300 / 3300;0
0.3.1.0.0.0.0;0.3.1.0.0.0.0.4;4200 / 4200;0
0.3.1.0.0.0.0;0.3.1.0.0.0.0.5;3700 / 3700;0
0.3.1.0.0.0.0;0.3.1.0.0.0.0.6;4300 / 4300;0
0.3.1.0.0.0.0;0.3.1.0.0.0.0.7;4300 / 4300;0
0.3.1.0.0.1.0;0.3.1.0.0.1.0.0;3900 / 3900;0
0.3.1.0.0.1.0;0.3.1.0.0.1.0.1;3100 / 3100;0
0.3.1.0.0.1.0;0.3.1.0.0.1.0.2;4000 / 4000;0
0.3.1.0.0.1.0;0.3.1.0.0.1.0.3;3800 / 3800;0
0.3.1.0.0.1.0;0.3.1.0.0.1.0.4;2900 / 2900;0
0.3.1.0.0.1.0;0.3.1.0.0.1.0.5;3000 / 3000;0
0.3.1.0.0.1.0;0.3.1.0.0.1.0.6;3300 / 3300;0
0.3.1.0.0.1.0;0.3.1.0.0.1.0.7;3200 / 3200;0
0.3.1.0.0.2.0;0.3.1.0.0.2.0.0;3500 / 3500;0
0.3.1.0.0.2.0;0.3.1.0.0.2.0.1;3400 / 3400;0
0.3.1.0.0.2.0;0.3.1.0.0.2.0.2;4200 / 4200;0
0.3.1.0.0.2.0;0.3.1.0.0.2.0.3;3700 / 3700;0
0.3.1.0.0.2.0;0.3.1.0.0.2.0.4;3700 / 3700;0
0.3.1.0.0.2.0;0.3.1.0.0.2.0.5;3300 / 3300;0
0.3.1.0.0.2.0;0.3.1.0.0.2.0.6;4000 / 4000;0
0.3.1.0.0.2.0;0.3.1.0.0.2.0.7;4000 / 4000;0
0.3.1.0.0.3.0;0.3.1.0.0.3.0.0;3000 / 3000;0
0.3.1.0.0.3.0;0.3.1.0.0.3.0.1;3800 / 3800;0
0.3.1.0.0.3.0;0.3.1.0.0.3.0.2;3900 / 3900;0
0.3.1.0.0.3.0;0.3.1.0.0.3.0.3;2600 / 2600;0
0.3.1.0.0.3.0;0.3.1.0.0.3.0.4;2900 / 2900;0
0.3.1.0.0.3.0;0.3.1.0.0.3.0.5;4600 / 4600;0
0.3.1.0.0.3.0;0.3.1.0.0.3.0.6;2800 / 2800;0
0.3.1.0.0.3.0;0.3.1.0.0.3.0.7;3000 / 3000;0
0.3.1.0.0.4.0;0.3.1.0.0.4.0.0;1700 / 1700;0
0.3.1.0.0.4.0;0.3.1.0.0.4.0.1;1900 / 1900;0
0.3.1.0.0.4.0;0.3.1.0.0.4.0.2;2500 / 2500;0
0.3.1.0.0.4.0;0.3.1.0.0.4.0.3;1000 / 1000;0
0.3.1.0.0.4.0;0.3.1.0.0.4.0.4;1700 / 1700;0
0.3.1.0.0.4.0;0.3.1.0.0.4.0.5;1200 / 1200;0
0.3.1.0.0.4.0;0.3.1.0.0.4.0.6;2300 / 2300;0
0.3.1.0.0.4.0;0.3.1.0.0.4.0.7;1900 / 1900;0
0.3.1.0.0.4.1;0.3.1.0.0.4.1.0;2200 / 2200;0
0.3.1.0.0.4.1;0.3.1.0.0.4.1.1;2000 / 2000;0
0.3.1.0.0.4.1;0.3.1.0.0.4.1.2;1500 / 1500;0
0.3.1.0.0.4.1;0.3.1.0.0.4.1.3;1000 / 1000;0
0.3.1.0.0.4.1;0.3.1.0.0.4.1.4;1700 / 1700;0
0.3.1.0.0.4.1;0.3.1.0.0.4.1.5;1500 / 1500;0
0.3.1.0.0.4.1;0.3.1.0.0.4.1.6;1800 / 1800;0
0.3.1.0.0.4.1;0.3.1.0.0.4.1.7;2400 / 2400;0
0.3.1.0.0.5.0;0.3.1.0.0.5.0.0;3000 / 3000;0
0.3.1.0.0.5.0;0.3.1.0.0.5.0.1;3300 / 3300;0
0.3.1.0.0.5.0;0.3.1.0.0.5.0.2;2700 / 2700;0
0.3.1.0.0.5.0;0.3.1.0.0.5.0.3;3500 / 3500;0
0.3.1.0.0.5.0;0.3.1.0.0.5.0.4;4200 / 4200;0
0.3.1.0.0.5.0;0.3.1.0.0.5.0.5;3300 / 3300;0
0.3.1.0.0.5.0;0.3.1.0.0.5.0.6;3700 / 3700;0
0.3.1.0.0.5.0;0.3.1.0.0.5.0.7;3400 / 3400;0
0.3.1.0.0.6.0;0.3.1.0.0.6.0.0;3200 / 3200;0
0.3.1.0.0.6.0;0.3.1.0.0.6.0.1;3100 / 3100;0
0.3.1.0.0.6.0;0.3.1.0.0.6.0.2;3500 / 3500;0
0.3.1.0.0.6.0;0.3.1.0.0.6.0.3;3100 / 3100;0
0.3.1.0.0.6.0;0.3.1.0.0.6.0.4;4100 / 4100;0
0.3.1.0.0.6.0;0.3.1.0.0.6.0.5;3600 / 3600;0
0.3.1.0.0.6.0;0.3.1.0.0.6.0.6;3700 / 3700;0
0.3.1.0.0.6.0;0.3.1.0.0.6.0.7;3400 / 3400;0
