0.3.5;0.3.5.0;120749 / 120800;0
0.3.5.0;0.3.5.0.0;-24000 / 24000;1
0.3.5.0;0.3.5.0.1;-24266 / 24300;1
0.3.5.0;0.3.5.0.2;-23900 / 23900;1
0.3.5.0;0.3.5.0.3;-22799 / 22800;1
0.3.5.0;0.3.5.0.4;-25684 / 25700;1
0.3.5.0.0;0.3.5.0.0.0;-24000 / 24000;1
0.3.5.0.1;0.3.5.0.1.0;-24266 / 24300;1
0.3.5.0.2;0.3.5.0.2.0;-23900 / 23900;1
0.3.5.0.3;0.3.5.0.3.0;-22799 / 22800;1
0.3.5.0.4;0.3.5.0.4.0;-25684 / 25700;1
0.3.5.0.0.0;0.3.5.0.0.0.0;4200 / 4200;0
0.3.5.0.0.0;0.3.5.0.0.0.1;5300 / 5300;0
0.3.5.0.0.0;0.3.5.0.0.0.2;5600 / 5600;0
0.3.5.0.0.0;0.3.5.0.0.0.3;4100 / 4100;0
0.3.5.0.0.0;0.3.5.0.0.0.4;4700 / 4700;0
0.3.5.0.1.0;0.3.5.0.1.0.0;5376 / 5400;0
0.3.5.0.1.0;0.3.5.0.1.0.1;4498 / 4500;0
0.3.5.0.1.0;0.3.5.0.1.0.2;4600 / 4600;0
0.3.5.0.1.0;0.3.5.0.1.0.3;4492 / 4500;0
0.3.5.0.1.0;0.3.5.0.1.0.4;5200 / 5200;0
0.3.5.0.2.0;0.3.5.0.2.0.0;6000 / 6000;0
0.3.5.0.2.0;0.3.5.0.2.0.1;4400 / 4400;0
0.3.5.0.2.0;0.3.5.0.2.0.2;3500 / 3500;0
0.3.5.0.2.0;0.3.5.0.2.0.3;5400 / 5400;0
0.3.5.0.2.0;0.3.5.0.2.0.4;4500 / 4500;0
0.3.5.0.3.0;0.3.5.0.3.0.0;5500 / 5500;0
0.3.5.0.3.0;0.3.5.0.3.0.1;4000 / 4000;0
0.3.5.0.3.0;0.3.5.0.3.0.2;4199 / 4200;0
0.3.5.0.3.0;0.3.5.0.3.0.3;4700 / 4700;0
