0.2.1;0.2.1.0;40593 / 40600;0
0.2.1.0;0.2.1.0.0;40493 / 40500;0
0.2.1.0.0;0.2.1.0.0.0;-7597 / 7600;1
0.2.1.0.0;0.2.1.0.0.1;-7700 / 7700;1
0.2.1.0.0;0.2.1.0.0.2;-7800 / 7800;1
0.2.1.0.0;0.2.1.0.0.3;-5500 / 5500;1
0.2.1.0.0;0.2.1.0.0.4;-5700 / 5700;1
0.2.1.0.0;0.2.1.0.0.5;-6096 / 6100;1
0.2.1.0.0.0;0.2.1.0.0.0.0;-7597 / 7600;1
0.2.1.0.0.1;0.2.1.0.0.1.0;-7700 / 7700;1
0.2.1.0.0.2;0.2.1.0.0.2.0;-7800 / 7800;1
0.2.1.0.0.3;0.2.1.0.0.3.0;-5500 / 5500;1
0.2.1.0.0.4;0.2.1.0.0.4.0;-5700 / 5700;1
0.2.1.0.0.5;0.2.1.0.0.5.0;-6096 / 6100;1
0.2.1.0.0.0.0;0.2.1.0.0.0.0.0;1400 / 1400;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.1;1600 / 1600;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.2;1300 / 1300;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.3;1400 / 1400;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.4;897 / 900;0
0.2.1.0.0.0.0;0.2.1.0.0.0.0.5;900 / 900;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.0;1700 / 1700;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.1;1200 / 1200;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.2;1400 / 1400;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.3;1000 / 1000;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.4;900 / 900;0
0.2.1.0.0.1.0;0.2.1.0.0.1.0.5;1400 / 1400;0
0.2.1.0.0.2.0;0.2.1.0.0.2.0.0;1300 / 1300;0
0.2.1.0.0.2.0;0.2.1.0.0.2.0.1;1400 / 1400;0
0.2.1.0.0.2.0;0.2.1.0.0.2.0.2;1600 / 1600;0
