0.3.0;0.3.0.0;46792 / 46800;0
0.3.0.0;0.3.0.0.0;15598 / 15600;0
0.3.0.0;0.3.0.0.1;15495 / 15500;0
0.3.0.0;0.3.0.0.2;15599 / 15600;0
0.3.0.0.0;0.3.0.0.0.0;-1199 / 1200;1
0.3.0.0.0;0.3.0.0.0.1;-1100 / 1100;1
0.3.0.0.0;0.3.0.0.0.2;-1500 / 1500;1
0.3.0.0.0;0.3.0.0.0.3;-1200 / 1200;1
0.3.0.0.0;0.3.0.0.0.4;-1500 / 1500;1
0.3.0.0.0;0.3.0.0.0.5;-600 / 600;1
0.3.0.0.0;0.3.0.0.0.6;-1100 / 1100;1
0.3.0.0.0;0.3.0.0.0.7;-1200 / 1200;1
0.3.0.0.0;0.3.0.0.0.8;-2099 / 2100;1
0.3.0.0.0;0.3.0.0.0.9;-1800 / 1800;1
0.3.0.0.0;0.3.0.0.0.10;-1400 / 1400;1
0.3.0.0.0;0.3.0.0.0.11;-800 / 800;1
0.3.0.0.1;0.3.0.0.1.0;-1599 / 1600;1
0.3.0.0.1;0.3.0.0.1.1;-1300 / 1300;1
0.3.0.0.1;0.3.0.0.1.2;-900 / 900;1
0.3.0.0.1;0.3.0.0.1.3;-1300 / 1300;1
0.3.0.0.1;0.3.0.0.1.4;-1600 / 1600;1
0.3.0.0.1;0.3.0.0.1.5;-1400 / 1400;1
0.3.0.0.1;0.3.0.0.1.6;-500 / 500;1
0.3.0.0.1;0.3.0.0.1.7;-1498 / 1500;1
0.3.0.0.1;0.3.0.0.1.8;-1499 / 1500;1
0.3.0.0.1;0.3.0.0.1.9;-1000 / 1000;1
0.3.0.0.1;0.3.0.0.1.10;-1800 / 1800;1
0.3.0.0.1;0.3.0.0.1.11;-999 / 1000;1
0.3.0.0.2;0.3.0.0.2.0;-1300 / 1300;1
0.3.0.0.2;0.3.0.0.2.1;-700 / 700;1
0.3.0.0.2;0.3.0.0.2.2;-1300 / 1300;1
0.3.0.0.2;0.3.0.0.2.3;-1100 / 1100;1
0.3.0.0.2;0.3.0.0.2.4;-1700 / 1700;1
0.3.0.0.2;0.3.0.0.2.5;-2099 / 2100;1
0.3.0.0.2;0.3.0.0.2.6;-1100 / 1100;1
0.3.0.0.2;0.3.0.0.2.7;-1600 / 1600;1
0.3.0.0.2;0.3.0.0.2.8;-1100 / 1100;1
0.3.0.0.2;0.3.0.0.2.9;-1500 / 1500;1
0.3.0.0.2;0.3.0.0.2.10;-800 / 800;1
0.3.0.0.2;0.3.0.0.2.11;-1200 / 1200;1
0.3.0.0.0.0;0.3.0.0.0.0.0;-300 / 300;1
0.3.0.0.0.0;0.3.0.0.0.0.1;-200 / 200;1
0.3.0.0.0.0;0.3.0.0.0.0.2;-200 / 200;1
0.3.0.0.0.0;0.3.0.0.0.0.3;-200 / 200;1
0.3.0.0.0.0;0.3.0.0.0.0.4;-299 / 300;1
0.3.0.0.0.1;0.3.0.0.0.1.0;-300 / 300;1
0.3.0.0.0.1;0.3.0.0.0.1.1;-200 / 200;1
0.3.0.0.0.1;0.3.0.0.0.1.2;-200 / 200;1
0.3.0.0.0.1;0.3.0.0.0.1.3;-200 / 200;1
0.3.0.0.0.1;0.3.0.0.0.1.4;-200 / 200;1
0.3.0.0.0.2;0.3.0.0.0.2.0;-300 / 300;1
0.3.0.0.0.2;0.3.0.0.0.2.1;-300 / 300;1
0.3.0.0.0.2;0.3.0.0.0.2.2;-300 / 300;1
0.3.0.0.0.2;0.3.0.0.0.2.3;-300 / 300;1
0.3.0.0.0.2;0.3.0.0.0.2.4;-300 / 300;1
0.3.0.0.0.3;0.3.0.0.0.3.0;-400 / 400;1
0.3.0.0.0.3;0.3.0.0.0.3.1;-400 / 400;1
0.3.0.0.0.3;0.3.0.0.0.3.2;-400 / 400;1
0.3.0.0.0.4;0.3.0.0.0.4.0;-500 / 500;1
0.3.0.0.0.4;0.3.0.0.0.4.1;-500 / 500;1
0.3.0.0.0.4;0.3.0.0.0.4.2;-500 / 500;1
0.3.0.0.0.5;0.3.0.0.0.5.0;-200 / 200;1
0.3.0.0.0.5;0.3.0.0.0.5.1;-100 / 100;1
0.3.0.0.0.5;0.3.0.0.0.5.2;-100 / 100;1
0.3.0.0.0.5;0.3.0.0.0.5.3;-100 / 100;1
0.3.0.0.0.5;0.3.0.0.0.5.4;-100 / 100;1
0.3.0.0.0.6;0.3.0.0.0.6.0;-400 / 400;1
0.3.0.0.0.6;0.3.0.0.0.6.1;-400 / 400;1
0.3.0.0.0.6;0.3.0.0.0.6.2;-300 / 300;1
0.3.0.0.0.7;0.3.0.0.0.7.0;-300 / 300;1
0.3.0.0.0.7;0.3.0.0.0.7.1;-300 / 300;1
0.3.0.0.0.7;0.3.0.0.0.7.2;-200 / 200;1
0.3.0.0.0.7;0.3.0.0.0.7.3;-200 / 200;1
0.3.0.0.0.7;0.3.0.0.0.7.4;-200 / 200;1
0.3.0.0.0.8;0.3.0.0.0.8.0;-400 / 400;1
0.3.0.0.0.8;0.3.0.0.0.8.1;-400 / 400;1
0.3.0.0.0.8;0.3.0.0.0.8.2;-400 / 400;1
0.3.0.0.0.8;0.3.0.0.0.8.3;-400 / 400;1
0.3.0.0.0.8;0.3.0.0.0.8.4;-499 / 500;1
0.3.0.0.0.9;0.3.0.0.0.9.0;-600 / 600;1
0.3.0.0.0.9;0.3.0.0.0.9.1;-600 / 600;1
0.3.0.0.0.9;0.3.0.0.0.9.2;-600 / 600;1
0.3.0.0.0.10;0.3.0.0.0.10.0;-500 / 500;1
0.3.0.0.0.10;0.3.0.0.0.10.1;-500 / 500;1
0.3.0.0.0.10;0.3.0.0.0.10.2;-400 / 400;1
0.3.0.0.0.11;0.3.0.0.0.11.0;-200 / 200;1
0.3.0.0.0.11;0.3.0.0.0.11.1;-200 / 200;1
0.3.0.0.0.11;0.3.0.0.0.11.2;-200 / 200;1
0.3.0.0.0.11;0.3.0.0.0.11.3;-100 / 100;1
0.3.0.0.0.11;0.3.0.0.0.11.4;-100 / 100;1
0.3.0.0.1.0;0.3.0.0.1.0.0;-300 / 300;1
0.3.0.0.1.0;0.3.0.0.1.0.1;-300 / 300;1
0.3.0.0.1.0;0.3.0.0.1.0.2;-300 / 300;1
0.3.0.0.1.0;0.3.0.0.1.0.3;-300 / 300;1
0.3.0.0.1.0;0.3.0.0.1.0.4;-399 / 400;1
0.3.0.0.1.1;0.3.0.0.1.1.0;-300 / 300;1
0.3.0.0.1.1;0.3.0.0.1.1.1;-300 / 300;1
0.3.0.0.1.1;0.3.0.0.1.1.2;-300 / 300;1
0.3.0.0.1.1;0.3.0.0.1.1.3;-200 / 200;1
0.3.0.0.1.1;0.3.0.0.1.1.4;-200 / 200;1
0.3.0.0.1.2;0.3.0.0.1.2.0;-200 / 200;1
0.3.0.0.1.2;0.3.0.0.1.2.1;-200 / 200;1
0.3.0.0.1.2;0.3.0.0.1.2.2;-200 / 200;1
0.3.0.0.1.2;0.3.0.0.1.2.3;-200 / 200;1
0.3.0.0.1.2;0.3.0.0.1.2.4;-100 / 100;1
0.3.0.0.1.3;0.3.0.0.1.3.0;-500 / 500;1
0.3.0.0.1.3;0.3.0.0.1.3.1;-400 / 400;1
0.3.0.0.1.3;0.3.0.0.1.3.2;-400 / 400;1
0.3.0.0.1.4;0.3.0.0.1.4.0;-600 / 600;1
0.3.0.0.1.4;0.3.0.0.1.4.1;-500 / 500;1
0.3.0.0.1.4;0.3.0.0.1.4.2;-500 / 500;1
0.3.0.0.1.5;0.3.0.0.1.5.0;-300 / 300;1
0.3.0.0.1.5;0.3.0.0.1.5.1;-300 / 300;1
0.3.0.0.1.5;0.3.0.0.1.5.2;-300 / 300;1
0.3.0.0.1.5;0.3.0.0.1.5.3;-300 / 300;1
0.3.0.0.1.5;0.3.0.0.1.5.4;-200 / 200;1
0.3.0.0.1.6;0.3.0.0.1.6.0;-200 / 200;1
0.3.0.0.1.6;0.3.0.0.1.6.1;-200 / 200;1
0.3.0.0.1.6;0.3.0.0.1.6.2;-100 / 100;1
0.3.0.0.1.7;0.3.0.0.1.7.0;-300 / 300;1
0.3.0.0.1.7;0.3.0.0.1.7.1;-300 / 300;1
0.3.0.0.1.7;0.3.0.0.1.7.2;-300 / 300;1
0.3.0.0.1.7;0.3.0.0.1.7.3;-300 / 300;1
0.3.0.0.1.7;0.3.0.0.1.7.4;-298 / 300;1
0.3.0.0.1.8;0.3.0.0.1.8.0;-300 / 300;1
0.3.0.0.1.8;0.3.0.0.1.8.1;-300 / 300;1
0.3.0.0.1.8;0.3.0.0.1.8.2;-300 / 300;1
0.3.0.0.1.8;0.3.0.0.1.8.3;-300 / 300;1
0.3.0.0.1.8;0.3.0.0.1.8.4;-299 / 300;1
0.3.0.0.1.9;0.3.0.0.1.9.0;-400 / 400;1
0.3.0.0.1.9;0.3.0.0.1.9.1;-300 / 300;1
0.3.0.0.1.9;0.3.0.0.1.9.2;-300 / 300;1
0.3.0.0.1.10;0.3.0.0.1.10.0;-600 / 600;1
0.3.0.0.1.10;0.3.0.0.1.10.1;-600 / 600;1
0.3.0.0.1.10;0.3.0.0.1.10.2;-600 / 600;1
0.3.0.0.1.11;0.3.0.0.1.11.0;-200 / 200;1
0.3.0.0.1.11;0.3.0.0.1.11.1;-200 / 200;1
0.3.0.0.1.11;0.3.0.0.1.11.2;-200 / 200;1
0.3.0.0.1.11;0.3.0.0.1.11.3;-199 / 200;1
